ID;gz_id;foreignkey;foreignsite;foreignID;foreignprefix
430;9900662;whg:167474;whg;167474;https://whgazetteer.org/places/
431;9900661;whg:167473;whg;167473;https://whgazetteer.org/places/
432;9900660;whg:167472;whg;167472;https://whgazetteer.org/places/
433;9900659;whg:167470;whg;167470;https://whgazetteer.org/places/
434;9900658;whg:167469;whg;167469;https://whgazetteer.org/places/
435;9900657;whg:167468;whg;167468;https://whgazetteer.org/places/
436;9900656;whg:167467;whg;167467;https://whgazetteer.org/places/
437;9900655;whg:167466;whg;167466;https://whgazetteer.org/places/
438;9900654;whg:167465;whg;167465;https://whgazetteer.org/places/
439;9900653;whg:167464;whg;167464;https://whgazetteer.org/places/
440;9900652;whg:167463;whg;167463;https://whgazetteer.org/places/
441;9900651;whg:167462;whg;167462;https://whgazetteer.org/places/
442;9900650;wd:Q21827027;wd;Q21827027;https://www.wikidata.org/wiki/
443;9900650;gn:3431244;gn;3431244;https://www.geonames.org/
444;9900650;whg:167461;whg;167461;https://whgazetteer.org/places/
445;9900649;whg:167459;whg;167459;https://whgazetteer.org/places/
446;9900648;wd:Q5923221;wd;Q5923221;https://www.wikidata.org/wiki/
447;9900648;gn:3433373;gn;3433373;https://www.geonames.org/
448;9900648;whg:167458;whg;167458;https://whgazetteer.org/places/
449;9900647;whg:167457;whg;167457;https://whgazetteer.org/places/
450;9900646;whg:167456;whg;167456;https://whgazetteer.org/places/
451;9900645;whg:167455;whg;167455;https://whgazetteer.org/places/
452;9900644;wd:Q1015239;wd;Q1015239;https://www.wikidata.org/wiki/
453;9900644;gn:3429157;gn;3429157;https://www.geonames.org/
454;9900644;wd:Q1015239;wd;Q1015239;https://www.wikidata.org/wiki/
455;9900644;wd:Q21827707;wd;Q21827707;https://www.wikidata.org/wiki/
456;9900644;whg:167454;whg;167454;https://whgazetteer.org/places/
457;9900643;whg:167453;whg;167453;https://whgazetteer.org/places/
458;9900642;whg:167452;whg;167452;https://whgazetteer.org/places/
459;9900641;whg:167451;whg;167451;https://whgazetteer.org/places/
460;9900640;whg:167450;whg;167450;https://whgazetteer.org/places/
461;9900639;whg:167448;whg;167448;https://whgazetteer.org/places/
462;9900638;whg:167447;whg;167447;https://whgazetteer.org/places/
463;9900637;whg:167446;whg;167446;https://whgazetteer.org/places/
464;9900636;whg:167445;whg;167445;https://whgazetteer.org/places/
465;9900635;whg:167444;whg;167444;https://whgazetteer.org/places/
466;9900634;whg:167443;whg;167443;https://whgazetteer.org/places/
467;9900633;whg:167442;whg;167442;https://whgazetteer.org/places/
468;9900632;whg:167441;whg;167441;https://whgazetteer.org/places/
469;9900631;whg:167440;whg;167440;https://whgazetteer.org/places/
470;9900630;whg:167439;whg;167439;https://whgazetteer.org/places/
471;9900629;gn:3442546;gn;3442546;https://www.geonames.org/
472;9900629;wd:Q1009502;wd;Q1009502;https://www.wikidata.org/wiki/
473;9900629;whg:167437;whg;167437;https://whgazetteer.org/places/
474;9900628;whg:167436;whg;167436;https://whgazetteer.org/places/
475;9900627;whg:167435;whg;167435;https://whgazetteer.org/places/
476;9900626;whg:167434;whg;167434;https://whgazetteer.org/places/
477;9900625;whg:167433;whg;167433;https://whgazetteer.org/places/
478;9900624;whg:167432;whg;167432;https://whgazetteer.org/places/
479;9900623;whg:167431;whg;167431;https://whgazetteer.org/places/
480;9900622;whg:167430;whg;167430;https://whgazetteer.org/places/
481;9900621;whg:167429;whg;167429;https://whgazetteer.org/places/
482;9900620;whg:167428;whg;167428;https://whgazetteer.org/places/
483;9900619;whg:167426;whg;167426;https://whgazetteer.org/places/
484;9900618;whg:167425;whg;167425;https://whgazetteer.org/places/
485;9900617;whg:167424;whg;167424;https://whgazetteer.org/places/
486;9900616;whg:167423;whg;167423;https://whgazetteer.org/places/
487;9900615;whg:167422;whg;167422;https://whgazetteer.org/places/
488;9900614;whg:167421;whg;167421;https://whgazetteer.org/places/
489;9900613;wd:Q55861;wd;Q55861;https://www.wikidata.org/wiki/
490;9900613;gn:3430648;gn;3430648;https://www.geonames.org/
491;9900613;whg:167420;whg;167420;https://whgazetteer.org/places/
492;9900612;whg:167419;whg;167419;https://whgazetteer.org/places/
493;9900611;whg:167418;whg;167418;https://whgazetteer.org/places/
494;9900610;whg:167417;whg;167417;https://whgazetteer.org/places/
495;9900609;whg:167415;whg;167415;https://whgazetteer.org/places/
496;9900608;whg:167414;whg;167414;https://whgazetteer.org/places/
497;9900607;whg:167413;whg;167413;https://whgazetteer.org/places/
498;9900606;whg:167412;whg;167412;https://whgazetteer.org/places/
499;9900605;whg:167411;whg;167411;https://whgazetteer.org/places/
500;9900604;whg:167410;whg;167410;https://whgazetteer.org/places/
501;9900603;whg:167409;whg;167409;https://whgazetteer.org/places/
502;9900602;whg:167408;whg;167408;https://whgazetteer.org/places/
503;9900601;whg:167407;whg;167407;https://whgazetteer.org/places/
504;9900600;whg:167406;whg;167406;https://whgazetteer.org/places/
505;9900599;whg:167404;whg;167404;https://whgazetteer.org/places/
506;9900598;whg:167403;whg;167403;https://whgazetteer.org/places/
507;9900597;whg:167402;whg;167402;https://whgazetteer.org/places/
508;9900596;whg:167401;whg;167401;https://whgazetteer.org/places/
509;9900595;whg:167400;whg;167400;https://whgazetteer.org/places/
510;9900594;wd:Q8242664;wd;Q8242664;https://www.wikidata.org/wiki/
511;9900594;whg:167399;whg;167399;https://whgazetteer.org/places/
512;9900593;whg:167398;whg;167398;https://whgazetteer.org/places/
513;9900592;whg:167397;whg;167397;https://whgazetteer.org/places/
514;9900591;whg:167396;whg;167396;https://whgazetteer.org/places/
515;9900590;whg:167395;whg;167395;https://whgazetteer.org/places/
516;9900589;gn:3433715;gn;3433715;https://www.geonames.org/
517;9900589;viaf:148536715;viaf;148536715;http://viaf.org/viaf/
518;9900589;wd:Q55862;wd;Q55862;https://www.wikidata.org/wiki/
519;9900589;whg:167393;whg;167393;https://whgazetteer.org/places/
520;9900587;whg:167391;whg;167391;https://whgazetteer.org/places/
521;9900587;whg:167392;whg;167392;https://whgazetteer.org/places/
522;9900586;whg:167390;whg;167390;https://whgazetteer.org/places/
523;9900585;whg:167389;whg;167389;https://whgazetteer.org/places/
524;9900584;whg:167388;whg;167388;https://whgazetteer.org/places/
525;9900583;whg:167387;whg;167387;https://whgazetteer.org/places/
526;9900582;whg:167386;whg;167386;https://whgazetteer.org/places/
527;9900581;whg:167385;whg;167385;https://whgazetteer.org/places/
528;9900580;whg:167384;whg;167384;https://whgazetteer.org/places/
529;9900579;whg:167382;whg;167382;https://whgazetteer.org/places/
530;9900578;whg:167381;whg;167381;https://whgazetteer.org/places/
531;9900577;whg:167380;whg;167380;https://whgazetteer.org/places/
532;9900576;whg:167379;whg;167379;https://whgazetteer.org/places/
533;9900575;gn:3427420;gn;3427420;https://www.geonames.org/
534;9900575;wd:Q7930352;wd;Q7930352;https://www.wikidata.org/wiki/
535;9900575;whg:167378;whg;167378;https://whgazetteer.org/places/
536;9900574;whg:167377;whg;167377;https://whgazetteer.org/places/
537;9900573;whg:167376;whg;167376;https://whgazetteer.org/places/
538;9900572;whg:167375;whg;167375;https://whgazetteer.org/places/
539;9900571;whg:167374;whg;167374;https://whgazetteer.org/places/
540;9900570;whg:167373;whg;167373;https://whgazetteer.org/places/
541;9900569;whg:167371;whg;167371;https://whgazetteer.org/places/
542;9900568;whg:167370;whg;167370;https://whgazetteer.org/places/
543;9900567;wd:Q1003511;wd;Q1003511;https://www.wikidata.org/wiki/
544;9900567;gn:3910901;gn;3910901;https://www.geonames.org/
545;9900567;whg:167369;whg;167369;https://whgazetteer.org/places/
546;9900566;whg:167368;whg;167368;https://whgazetteer.org/places/
547;9900565;whg:167367;whg;167367;https://whgazetteer.org/places/
548;9900564;whg:167366;whg;167366;https://whgazetteer.org/places/
549;9900563;whg:167365;whg;167365;https://whgazetteer.org/places/
550;9900562;whg:167364;whg;167364;https://whgazetteer.org/places/
551;9900561;whg:167363;whg;167363;https://whgazetteer.org/places/
552;9900560;whg:167362;whg;167362;https://whgazetteer.org/places/
553;9900559;whg:167360;whg;167360;https://whgazetteer.org/places/
554;9900558;whg:167359;whg;167359;https://whgazetteer.org/places/
555;9900557;whg:167358;whg;167358;https://whgazetteer.org/places/
556;9900556;whg:167357;whg;167357;https://whgazetteer.org/places/
557;9900555;whg:167356;whg;167356;https://whgazetteer.org/places/
558;9900554;whg:167355;whg;167355;https://whgazetteer.org/places/
559;9900552;whg:167354;whg;167354;https://whgazetteer.org/places/
560;9900551;whg:167353;whg;167353;https://whgazetteer.org/places/
561;9900550;whg:167352;whg;167352;https://whgazetteer.org/places/
562;9900710;whg:167526;whg;167526;https://whgazetteer.org/places/
563;9900709;whg:167524;whg;167524;https://whgazetteer.org/places/
564;9900708;gn:8582365;gn;8582365;https://www.geonames.org/
565;9900708;wd:Q10838521;wd;Q10838521;https://www.wikidata.org/wiki/
566;9900708;whg:167523;whg;167523;https://whgazetteer.org/places/
567;9900707;whg:167522;whg;167522;https://whgazetteer.org/places/
568;9900706;whg:167521;whg;167521;https://whgazetteer.org/places/
569;9900705;whg:167520;whg;167520;https://whgazetteer.org/places/
570;9900704;whg:167519;whg;167519;https://whgazetteer.org/places/
571;9900703;whg:167518;whg;167518;https://whgazetteer.org/places/
572;9900702;whg:167517;whg;167517;https://whgazetteer.org/places/
573;9900701;whg:167516;whg;167516;https://whgazetteer.org/places/
574;9900700;whg:167515;whg;167515;https://whgazetteer.org/places/
575;9900699;whg:167513;whg;167513;https://whgazetteer.org/places/
576;9900698;whg:167512;whg;167512;https://whgazetteer.org/places/
577;9900697;whg:167511;whg;167511;https://whgazetteer.org/places/
578;9900696;whg:167510;whg;167510;https://whgazetteer.org/places/
579;9900695;whg:167509;whg;167509;https://whgazetteer.org/places/
580;9900694;whg:167508;whg;167508;https://whgazetteer.org/places/
581;9900693;whg:167507;whg;167507;https://whgazetteer.org/places/
582;9900692;whg:167506;whg;167506;https://whgazetteer.org/places/
583;9900691;whg:167505;whg;167505;https://whgazetteer.org/places/
584;9900690;whg:167504;whg;167504;https://whgazetteer.org/places/
585;9900689;whg:167502;whg;167502;https://whgazetteer.org/places/
586;9900688;whg:167501;whg;167501;https://whgazetteer.org/places/
587;9900687;gn:3844166;gn;3844166;https://www.geonames.org/
588;9900687;wd:Q6872558;wd;Q6872558;https://www.wikidata.org/wiki/
589;9900687;whg:167500;whg;167500;https://whgazetteer.org/places/
590;9900686;loc:n97122661;loc;n97122661;https://lccn.loc.gov/
591;9900686;gn:3836357;gn;3836357;https://www.geonames.org/
592;9900686;wd:Q5195082;wd;Q5195082;https://www.wikidata.org/wiki/
593;9900686;whg:167499;whg;167499;https://whgazetteer.org/places/
594;9900685;gn:3849916;gn;3849916;https://www.geonames.org/
595;9900549;whg:167350;whg;167350;https://whgazetteer.org/places/
596;9900548;whg:167349;whg;167349;https://whgazetteer.org/places/
597;9900547;whg:167348;whg;167348;https://whgazetteer.org/places/
598;9900546;gn:3670910;gn;3670910;https://www.geonames.org/
599;9900546;wd:Q1577604;wd;Q1577604;https://www.wikidata.org/wiki/
600;9900546;whg:167347;whg;167347;https://whgazetteer.org/places/
601;9900545;wd:Q1442380;wd;Q1442380;https://www.wikidata.org/wiki/
602;9900545;gn:3670709;gn;3670709;https://www.geonames.org/
603;9900545;whg:167346;whg;167346;https://whgazetteer.org/places/
604;9900544;whg:167345;whg;167345;https://whgazetteer.org/places/
605;9900543;whg:167344;whg;167344;https://whgazetteer.org/places/
606;9900542;whg:167343;whg;167343;https://whgazetteer.org/places/
607;9900541;whg:167342;whg;167342;https://whgazetteer.org/places/
608;9900540;whg:167341;whg;167341;https://whgazetteer.org/places/
609;9900537;whg:167339;whg;167339;https://whgazetteer.org/places/
610;9900536;whg:167338;whg;167338;https://whgazetteer.org/places/
611;9900535;whg:167337;whg;167337;https://whgazetteer.org/places/
612;9900534;whg:167336;whg;167336;https://whgazetteer.org/places/
613;9900532;whg:167335;whg;167335;https://whgazetteer.org/places/
614;9900531;whg:167334;whg;167334;https://whgazetteer.org/places/
615;9900359;whg:167316;whg;167316;https://whgazetteer.org/places/
616;9900358;whg:167315;whg;167315;https://whgazetteer.org/places/
617;9900350;whg:167314;whg;167314;https://whgazetteer.org/places/
618;9900349;whg:167312;whg;167312;https://whgazetteer.org/places/
619;9900348;whg:167311;whg;167311;https://whgazetteer.org/places/
620;9900347;whg:167310;whg;167310;https://whgazetteer.org/places/
621;9900346;whg:167309;whg;167309;https://whgazetteer.org/places/
622;9900345;wd:Q1579470;wd;Q1579470;https://www.wikidata.org/wiki/
623;9900345;gn:3689706;gn;3689706;https://www.geonames.org/
624;9900345;whg:167308;whg;167308;https://whgazetteer.org/places/
625;9900344;whg:167307;whg;167307;https://whgazetteer.org/places/
626;9900343;whg:167306;whg;167306;https://whgazetteer.org/places/
627;9900342;whg:167305;whg;167305;https://whgazetteer.org/places/
628;9900341;whg:167304;whg;167304;https://whgazetteer.org/places/
629;9900340;whg:167303;whg;167303;https://whgazetteer.org/places/
630;9900339;whg:167301;whg;167301;https://whgazetteer.org/places/
631;9900338;whg:167300;whg;167300;https://whgazetteer.org/places/
632;9900337;whg:167299;whg;167299;https://whgazetteer.org/places/
633;9900336;whg:167298;whg;167298;https://whgazetteer.org/places/
634;9900335;whg:167297;whg;167297;https://whgazetteer.org/places/
635;9900334;whg:167296;whg;167296;https://whgazetteer.org/places/
636;9900333;whg:167295;whg;167295;https://whgazetteer.org/places/
637;9900332;whg:167294;whg;167294;https://whgazetteer.org/places/
638;9900331;whg:167293;whg;167293;https://whgazetteer.org/places/
639;9900330;whg:167292;whg;167292;https://whgazetteer.org/places/
640;9900328;whg:167290;whg;167290;https://whgazetteer.org/places/
641;9900327;whg:167289;whg;167289;https://whgazetteer.org/places/
642;9900326;whg:167288;whg;167288;https://whgazetteer.org/places/
643;9900325;whg:167287;whg;167287;https://whgazetteer.org/places/
644;9900324;whg:167286;whg;167286;https://whgazetteer.org/places/
645;9900323;whg:167285;whg;167285;https://whgazetteer.org/places/
646;9900322;whg:167284;whg;167284;https://whgazetteer.org/places/
647;9900322;whg:167283;whg;167283;https://whgazetteer.org/places/
648;9900321;gn:3669464;gn;3669464;https://www.geonames.org/
649;9900321;wd:Q1576673;wd;Q1576673;https://www.wikidata.org/wiki/
650;9900321;whg:167282;whg;167282;https://whgazetteer.org/places/
651;9900320;whg:167281;whg;167281;https://whgazetteer.org/places/
652;9900319;whg:167279;whg;167279;https://whgazetteer.org/places/
653;9900318;whg:167278;whg;167278;https://whgazetteer.org/places/
654;9900317;whg:167277;whg;167277;https://whgazetteer.org/places/
655;9900316;whg:167276;whg;167276;https://whgazetteer.org/places/
656;9900315;whg:167275;whg;167275;https://whgazetteer.org/places/
657;9900314;whg:167274;whg;167274;https://whgazetteer.org/places/
658;9900313;whg:167273;whg;167273;https://whgazetteer.org/places/
659;9900312;whg:167272;whg;167272;https://whgazetteer.org/places/
660;9900311;gn:8350932;gn;8350932;https://www.geonames.org/
661;9900311;whg:167271;whg;167271;https://whgazetteer.org/places/
662;9900310;whg:167270;whg;167270;https://whgazetteer.org/places/
663;9900309;whg:167268;whg;167268;https://whgazetteer.org/places/
664;9900308;whg:167267;whg;167267;https://whgazetteer.org/places/
665;9900307;whg:167266;whg;167266;https://whgazetteer.org/places/
666;9900306;whg:167265;whg;167265;https://whgazetteer.org/places/
667;9900305;wd:Q610657;wd;Q610657;https://www.wikidata.org/wiki/
668;9900305;gn:3686883;gn;3686883;https://www.geonames.org/
669;9900305;whg:167264;whg;167264;https://whgazetteer.org/places/
670;9900304;whg:167263;whg;167263;https://whgazetteer.org/places/
671;9900303;whg:167262;whg;167262;https://whgazetteer.org/places/
672;9900302;whg:167261;whg;167261;https://whgazetteer.org/places/
673;9900301;whg:167260;whg;167260;https://whgazetteer.org/places/
674;9900300;whg:167259;whg;167259;https://whgazetteer.org/places/
675;9900299;whg:167256;whg;167256;https://whgazetteer.org/places/
676;9900298;whg:167255;whg;167255;https://whgazetteer.org/places/
677;9900297;whg:167254;whg;167254;https://whgazetteer.org/places/
678;9900296;whg:167253;whg;167253;https://whgazetteer.org/places/
679;9900295;whg:167252;whg;167252;https://whgazetteer.org/places/
680;9900294;whg:167251;whg;167251;https://whgazetteer.org/places/
681;9900293;whg:167250;whg;167250;https://whgazetteer.org/places/
682;9900292;whg:167249;whg;167249;https://whgazetteer.org/places/
683;9900291;wd:Q3846467;wd;Q3846467;https://www.wikidata.org/wiki/
684;9900291;gn:8583601;gn;8583601;https://www.geonames.org/
685;9900291;whg:167248;whg;167248;https://whgazetteer.org/places/
686;9900290;whg:167247;whg;167247;https://whgazetteer.org/places/
687;9900289;whg:167245;whg;167245;https://whgazetteer.org/places/
688;9900288;whg:167244;whg;167244;https://whgazetteer.org/places/
689;9900287;whg:167243;whg;167243;https://whgazetteer.org/places/
690;9900286;whg:167242;whg;167242;https://whgazetteer.org/places/
691;9900285;whg:167241;whg;167241;https://whgazetteer.org/places/
692;9900284;whg:167240;whg;167240;https://whgazetteer.org/places/
693;9900283;whg:167239;whg;167239;https://whgazetteer.org/places/
694;9900282;whg:167238;whg;167238;https://whgazetteer.org/places/
