Entidad;Nombre completo;START;START_ex;END;END_ex;Wikilink_tipo
JUNGTUSA;Corregimiento de Sachica;1593;arbitrary;1808;hgis;corregimiento
JUNGTUCV;Corregimiento de Chivata;1628;not_before;1808;hgis;corregimiento
JUNGTUTU;Jurisdiccion cabecera de Tunja;1539;arbitrary;1808;hgis;cabecera
PTNGTUTU;Jurisdiccion cabecera de Tunja;1539;arbitrary;1808;hgis;cabecera
JUNGTULE;Jurisdiccion de Leyva;1572;exact;1808;hgis;jurisdiccion
JUNGTUPA;Corregimiento de Paypa;1593;arbitrary;1808;hgis;corregimiento
JUNGTUSO;Corregimiento de Sogamoso;1593;arbitrary;1808;hgis;corregimiento
JUNGTUMU;Corregimiento de Muzo;1559;exact;1574;exact;corregimiento
JUNGTUGA;Corregimiento de Gameza;1593;arbitrary;1808;hgis;corregimiento
JUNGTUCH;Corregimiento de Chita;1593;arbitrary;1808;hgis;corregimiento
JUNGSOVE;Jurisdiccion de Velez;1539;exact;1808;hgis;jurisdiccion
JUNGSOSO;Jurisdiccion cabecera de Socorro;1795;exact;1808;hgis;cabecera
PRNGSO00;Corregimiento de Socorro;1795;exact;1808;hgis;corregimiento
JUNGSOSG;Jurisdiccion de San Gil;1689;exact;1808;hgis;jurisdiccion
JUGDNMTA;Alcaldia Mayor de Taos;1729;not_before;1749;not_after;alcaldia_mayor
JUGDNMSC;Alcaldia Mayor de La Cañada;1695;exact;1808;hgis;alcaldia_mayor
JUGDNMQU;Alcaldia Mayor de Los Queres;1692;not_before;1808;hgis;alcaldia_mayor
JUGDNMLL;Alcaldia Mayor de La Laguna;1694;exact;1808;hgis;alcaldia_mayor
JUGDNMZU;Alcaldia Mayor* de Zuñi;1701;hgis;1739;not_after;alcaldia_mayor
JUGDNMZU;Alcaldia Mayor agregada de Zuñi;1740;not_after;1770;arbitrary;agregado
JUGDNMZU;Alcaldia Mayor* de Zuñi;1771;arbitrary;1789;arbitrary;alcaldia_mayor
JUGDNMZU;Alcaldia Mayor agregada de Zuñi;1790;arbitrary;1807;arbitrary;agregado
JUGDNMZU;Alcaldia Mayor* de Zuñi;1808;arbitrary;1808;hgis;alcaldia_mayor
JUGDNMAL;Alcaldia Mayor de Las Salinas;1692;not_before;1705;exact;alcaldia_mayor
JUGDNMEP;Alcaldia Mayor de El Paso;1692;not_before;1760;arbitrary;alcaldia_mayor
JUGDNMEP;Tenencia de gobierno de El Paso;1761;arbitrary;1808;hgis;jurisdiccion
JUGDNMSA;Alcaldia Mayor de Bernalillo;1701;hgis;1747;not_before;alcaldia_mayor
JUGDNMCO;Alcaldia Mayor de Cochiti;1728;not_after;1773;not_after;alcaldia_mayor
JUGDNMSF;Alcaldia Mayor de Santa Fe;1700;not_after;1799;not_after;alcaldia_mayor
JUGDNMSF;Jurisdiccion cabecera de Santa Fe;1800;not_after;1808;hgis;cabecera
JUNECLCN;Tenencia de gobierno de California Nueva;1770;exact;1776;exact;jurisdiccion
JUNECLCN;Provincia cabecera de California Nueva;1777;exact;1803;exact;cabecera
PRNECL00;Presidio de California;1697;exact;1766;exact;jurisdiccion_militar
PRNECL00;Gobernacion Politico-Militar de Las Californias;1767;exact;1803;exact;gobernacion
JUNECLCN;Gobernacion de California Alta;1804;exact;1808;hgis;gobernacion
JUNECLCV;Gobernacion de Antigua California;1804;exact;1808;hgis;gobernacion
PTNECLSF;Partido de San Francisco;1782;not_after;1808;hgis;partido
PTNECLSB;Partido de Santa Barbara;1782;not_after;1808;hgis;partido
PTNECLSD;Partido de San Diego;1782;not_after;1808;hgis;partido
JUNECLDS;Tenencia de gobierno de El Sur;1768;exact;1776;arbitrary;jurisdiccion_militar
JUNECLDS;Departamento de El Sur;1777;arbitrary;1808;hgis;partido
INGDSS00;Intendencia de Sinaloa y Sonora;1768;exact;1769;exact;intendencia
JUGDSSRO;Alcaldia Mayor* de Rosario;1733;exact;1786;not_before;alcaldia_mayor
JUGDSSRO;Subdelegacion-Jurisdiccion de Rosario;1787;not_before;1808;hgis;subdelegacion
JUGDSSMY;Alcaldia Mayor* de Maloya;1703;not_before;1786;not_before;alcaldia_mayor
JUGDSSMY;Subdelegacion de Maloya;1787;not_before;1808;hgis;subdelegacion
JUGDSSCP;Alcaldia Mayor de Copala;1705;ca;1786;not_before;alcaldia_mayor
JUGDSSCP;Subdelegacion de Copala;1787;not_before;1808;hgis;subdelegacion
JUGDSSCS;Alcaldia Mayor de Cosala;1771;ca;1786;arbitrary;alcaldia_mayor
JUGDSSCU;Alcaldia Mayor de Culiacan;1531;not_before;1786;not_before;alcaldia_mayor
JUGDSSCU;Subdelegacion de Culiacan;1787;not_before;1808;hgis;subdelegacion
JUGDSSSC;Alcaldia Mayor* de Santiago;1693;exact;1744;ca;alcaldia_mayor
PTGDSSBA;Partido de Badiraguato;1111;start;1741;ca;partido
PTGDSSBA;Partido de Badiraguato;1742;ca;1808;hgis;partido
JUGDSSSI;Gobernacion de Sinaloa;1640;arbitrary;1732;exact;gobernacion
JUGDSSSI;Jurisdiccion cabecera de Sinaloa;1733;exact;1748;ca;cabecera
JUGDSSSI;Tenencia de gobierno de Sinaloa;1749;ca;1786;not_before;jurisdiccion
JUGDSSSI;Subdelegacion de Sinaloa;1787;not_before;1808;hgis;subdelegacion
PTGDSSSB;Partido de San Benito;1742;ca;1808;hgis;partido
PTGDSSMA;Comandancia de Mazatlan;1741;ca;1791;exact;jurisdiccion_militar
JUGDSSOS;Alcaldia Mayor de Ostimuri;1676;exact;1786;not_before;alcaldia_mayor
JUGDSSOS;Subdelegacion de Ostimuri;1787;not_before;1808;hgis;subdelegacion
JUGDSSSO;Alcaldia Mayor de Sonora;1641;exact;1786;not_before;alcaldia_mayor
JUGDSSSO;Subdelegacion de Sonora;1787;not_before;1808;hgis;subdelegacion
PRGDSS00;Gobernacion-Intendencia de Arizpe;1779;exact;1808;hgis;intendencia
PRGDSS00;Gobernacion de Sinaloa y Sonora;1733;exact;1769;exact;gobernacion
PTGDSSSO;Misiones de Opateria;1701;hgis;1774;not_before;misiones
PTGDSSSO;Partido de Arizpe;1775;not_before;1786;not_before;partido
PTGDSSSO;Subdelegacion de Arizpe;1787;not_before;1808;hgis;subdelegacion
JUGDSSAL;Subdelegacion de Alamos;1787;not_before;1808;hgis;subdelegacion
PTNECLCL;Partido cabecera de Colotlan;1111;start;1808;hgis;cabecera
FRANXXXX;Fronteras de Anian;1111;start;1808;hgis;fronteras
JUGDNMAL;Alcaldia Mayor de Albuquerque;1706;exact;1808;hgis;alcaldia_mayor
JUGDSSCI;Subdelegacion de Cieneguilla;1787;not_before;1808;hgis;subdelegacion
FRQUPOCO;Fronteras de Cofanes;1111;start;1808;hgis;fronteras
FRGDTXCO;Fronteras de Comancheria;1111;start;1808;hgis;fronteras
FREDXXXX;Fronteras de El Dorado;1111;start;1808;hgis;fronteras
FRPAXXXX;Fronteras de Paititi;1111;start;1808;hgis;fronteras
FRANSSPA;Fronteras de Papageria;1111;start;1808;hgis;fronteras
FRCIGIXX;Fronteras de Gila;1111;start;1808;hgis;fronteras
FRCIMOXX;Fronteras de Moqui;1111;start;1808;hgis;fronteras
FRQVNMNT;Fronteras de Natage;1111;start;1808;hgis;fronteras
FRCINAXX;Fronteras de Navajos;1111;start;1808;hgis;fronteras
FRCIYUXX;Fronteras de Yutas;1111;start;1808;hgis;fronteras
FRQVXXXX;Fronteras de Quivira;1111;start;1808;hgis;fronteras
PTGUTGOJ;Partido de Ojojona;1743;not_after;1808;hgis;partido
PTGUTGGU;Partido de Guascoran;1743;not_after;1808;hgis;partido
PTGUTGOR;Partido de Orica;1743;not_after;1788;arbitrary;partido
JUGDNMGA;Alcaldia Mayor* de Galisteo;1705;not_before;1781;not_after;alcaldia_mayor
JUGDDUBS;Alcaldia Mayor* de Basis;1763;exact;1788;not_after;alcaldia_mayor
JUGDSSEF;Subdelegacion de El Fuerte;1787;not_before;1808;hgis;subdelegacion
FRQVBMXX;Fronteras de Bolson de Mapimi;1111;start;1808;hgis;fronteras
PTGDDUAT;Misiones de Alta Tarahumara;1111;start;1808;hgis;partido
PTGDDUPJ;Presidio de Junta;1759;exact;1765;exact;jurisdiccion_militar
PTGDDUPS;Partido de Parras;1700;ca;1808;hgis;partido
PTGDDUSO;Jurisdiccion de Saltillo;1700;ca;1808;hgis;jurisdiccion
PTGDDUCN;Misiones de Chinipas;1701;hgis;1808;hgis;partido
PMGDDUBO;Partido de Borja y Cuevas;1111;start;1808;hgis;partido
JUGDDUTL;Partido de Tlaxcaltecas;1111;start;1808;hgis;partido
PRNECL00;Gobernacion Politico-Militar de Antigua California;1804;exact;1808;hgis;gobernacion
JUGDDUSG;Subdelegacion de San Geronimo;1793;exact;1808;hgis;subdelegacion
JUNGNETI;Jurisdiccion de Timana;1539;exact;1808;hgis;jurisdiccion
MINGPOAN;Misiones de Andaquies;1720;ca;1771;ca;misiones
JUNGNEAN;Corregimiento de Andaquies;1772;not_after;1808;hgis;corregimiento
JUNGNELP;Jurisdiccion de La Plata;1551;exact;1808;hgis;jurisdiccion
JUNGNEPZ;Corregimiento agregado de Paez;1754;not_after;1796;not_after;agregado
JUNGNENE;Jurisdiccion cabecera de Neiva;1612;exact;1808;hgis;cabecera
JUNGNEPU;Tenencia de gobierno de Purificacion;1664;exact;1808;hgis;jurisdiccion
JUNGNECO;Corregimiento de Coyaima y Natagaima;1700;not_after;1808;hgis;corregimiento
PRNGMA00;Corregimiento de Mariquita;1550;exact;1754;not_after;corregimiento
PRNGMA00;Gobernacion de Mariquita;1790;not_after;1797;exact;gobernacion
JUNGMAIB;Jurisdiccion de Ibague;1606;exact;1808;hgis;jurisdiccion
JUNGMAHO;Jurisdiccion de Honda;1643;exact;1808;hgis;jurisdiccion
JUNGMALP;Corregimiento de La Palma;1559;not_after;1574;exact;corregimiento
PRNGMA00;Corregimiento de Mariquita;1798;exact;1808;hgis;corregimiento
JUNGMAMA;Jurisdiccion cabecera de Mariquita;1551;exact;1808;hgis;cabecera
JUNGANRE;Jurisdiccion de Remedios;1560;exact;1788;not_after;jurisdiccion
PTNGANYO;Capitania a Guerra de Yolombo;1773;exact;1808;hgis;capitania_a_guerra
JUNGMAPA;Corregimiento de Los Panches;1593;arbitrary;1808;hgis;corregimiento
PRNEPU00;Gobernacion de Puebla;1755;exact;1786;exact;gobernacion
PRNEVC00;Gobernacion de Veracruz;1731;exact;1786;exact;gobernacion
FRCIXXXX;Fronteras de Cibola;1111;start;1808;hgis;fronteras
PTQUPOPZ;Partido de Paez;1701;hgis;1808;hgis;partido
JUNGSFUB;Tenencia de corregimiento de Ubate;1705;not_after;1808;hgis;partido
JUNGPPSE;Corregimiento de Servita;1706;not_after;1808;hgis;corregimiento
JUNGCHCI;Provincia de Citara;1575;exact;1686;exact;agregado
JUNGMATO;Jurisdiccion de Tocaima;1544;exact;1794;ca;jurisdiccion
PTNEGJIR;Partido de Irapuato;1787;not_after;1808;hgis;partido
PTNEGJSA;Jurisdiccion de Salamanca;1787;not_after;1808;hgis;jurisdiccion
PTNEGJAC;Partido de Acambaro;1787;not_before;1808;hgis;partido
PTNEGJST;Jurisdiccion de Salvatierra;1657;exact;1808;hgis;jurisdiccion
JMNGANSB;Capitania a Guerra de San Bartolome;1789;not_after;1808;hgis;capitania_a_guerra
JMNGANSA;Capitania a Guerra de San Andres de Cauca;1789;not_after;1808;hgis;capitania_a_guerra
JUNGANME;Jurisdiccion de Medellin;1616;not_before;1808;hgis;jurisdiccion
JUNGANSR;Tenencia de gobierno de Los Osos;1787;ca;1808;hgis;partido
PRNGSM00;Gobernacion-Capitania General de Santa Marta;1533;exact;1739;exact;gobernacion
JUNGSMVA;Tenencia de gobierno de Valledupar;1550;exact;1808;hgis;jurisdiccion
JUNGSMOC;Corregimiento-Jurisdiccion de Ocaña;1570;exact;1808;hgis;jurisdiccion
PTNGCABA;Partido de Turbana;1759;not_after;1773;not_after;partido
JUGDDUEG;Alcaldia Mayor* de El Gallo;1777;not_after;1795;not_after;alcaldia_mayor
JUNEVCMI;Subdelegacion de Misantla;1803;not_after;1807;not_after;subdelegacion
JUGUTGAG;Tenencia de subdelegacion de Aguancaterique;1789;not_before;1800;not_after;partido
JUGUTGCE;Tenencia de subdelegacion de Cedros;1789;not_before;1808;hgis;partido
JUGUTGCT;Tenencia de subdelegacion de Choluteca;1789;not_before;1808;hgis;partido
JUGUTGDA;Tenencia de subdelegacion de Danli;1789;not_before;1808;hgis;partido
JUGUTGNA;Tenencia de subdelegacion de Nacaome;1789;not_before;1808;hgis;partido
JUGDGDTC;Alcaldia Mayor de Teocaltiche;1708;exact;1717;exact;alcaldia_mayor
JUGDGDTC;Corregimiento agregado de Teocaltiche;1718;exact;1724;not_before;agregado
JUGDGDTC;Alcaldia Mayor de Teocaltiche;1725;not_before;1727;ca;alcaldia_mayor
JUGDGDTC;Corregimiento de Teocaltiche;1728;ca;1735;not_after;corregimiento
JUGDGDTC;Corregimiento agregado de Teocaltiche;1736;not_after;1738;not_after;agregado
JUGDGDTC;Corregimiento de Teocaltiche;1739;not_after;1740;not_after;corregimiento
JUGDGDTC;Corregimiento agregado de Teocaltiche;1741;not_after;1741;not_after;agregado
JUGDGDTC;Corregimiento de Teocaltiche;1742;not_after;1749;not_after;corregimiento
JUGDGDTC;Alcaldia Mayor de Teocaltiche;1750;not_after;1750;not_after;alcaldia_mayor
JUGDGDTC;Corregimiento de Teocaltiche;1751;not_after;1788;not_after;corregimiento
JUGDGDTC;Alcaldia Mayor de Teocaltiche;1789;not_after;1791;not_after;alcaldia_mayor
JUNGCAMO;Corregimiento de Mompox;1776;exact;1777;exact;corregimiento
JUQUGQCA;Provincia de La Canoa;1630;exact;1738;not_after;agregado
JUCCPOCH;Partido de Chichas;1701;hgis;1784;exact;partido
PTGUCHCR;Jurisdiccion cabecera de Chiapas;1786;exact;1808;hgis;cabecera
JUGUCHSA;Partido de Corona;1701;hgis;1785;exact;partido
JUGUCHCO;Partido de Los Llanos;1701;hgis;1785;exact;partido
JUGUCHSI;Partido de Guardiania;1701;hgis;1785;not_after;partido
JUGUCHTA;Partido de Tapachula;1701;hgis;1785;not_after;partido
JUGUCHSO;Subdelegacion de Tapachula;1786;exact;1808;hgis;subdelegacion
JUGUCYGR;Jurisdiccion de Gracias a Dios;1111;start;1786;hgis;jurisdiccion
JUGUCYTC;Partido de Tencoa;1661;ca;1786;hgis;partido
JUGUCYSP;Partido de San Pedro Sula;1111;start;1786;hgis;partido
JUGUCYYO;Partido de Yoro;1111;start;1786;hgis;partido
JUGUCYOT;Partido de Olanchito;1111;start;1786;hgis;partido
JUGUCYOL;Partido de Olancho;1111;start;1786;hgis;partido
JUGUGUAC;Partido de Acasaguastlan;1764;ca;1808;hgis;partido
PRGUNI00;Gobernacion de Nicaragua;1527;exact;1551;exact;gobernacion
JUGUNIMA;Subdelegacion de Masaya;1787;exact;1808;hgis;subdelegacion
JUGUSSCH;Tenencia de subdelegacion de Chalatenango;1787;exact;1805;not_after;partido
JUGUSSSA;Partido de Santa Ana;1701;hgis;1786;exact;partido
JUGUSSSA;Subdelegacion-Jurisdiccion de Santa Ana;1806;exact;1808;hgis;subdelegacion
JUGUTGCE;Partido de Cantarranas;1743;not_after;1788;arbitrary;partido
JUGUTGCT;Partido de Choluteca;1743;not_after;1788;not_before;partido
JUGUTGDA;Partido de Danli;1743;not_after;1788;not_before;partido
JUGUTGNA;Partido de Nacaome;1743;not_after;1788;not_before;partido
PTGUTGTX;Partido de Texiguat;1750;arbitrary;1808;hgis;partido
JUGUTGAG;Partido de Aguancaterique;1743;not_after;1788;not_before;partido
JUGUTGAG;Partido de Aguancaterique;1801;not_after;1808;hgis;partido
JUNGPOTO;Jurisdiccion de Toro;1573;exact;1808;hgis;jurisdiccion
JUNGTUDU;Corregimiento de Duitama;1636;not_after;1718;exact;corregimiento
JUPEARTA;Partido de Tarapaca;1701;hgis;1767;exact;partido
JUPECUVI;Partido de Vilcabamba;1784;exact;1808;hgis;partido
JUPECUUR;Corregimiento de Urubamba;1741;not_before;1783;exact;corregimiento
SEPEMO00;Marquesado de Oropesa;1701;hgis;1740;exact;senorio
JUPECUVI;Partido de Vilcabamba;1684;exact;1780;not_after;partido
JUPEHVAN;Corregimiento agregado de Angaraes;1612;exact;1783;exact;agregado
JUPETAPA;Misiones de Panatahuas;1630;ca;1792;exact;misiones
JUPETRLU;Partido de Luya y Chillaos;1773;exact;1808;hgis;partido
JUQUCUAL;Tenencia de corregimiento de Alausi;1701;hgis;1770;exact;partido
JUQUGQCA;Partido de La Canoa;1739;not_after;1767;exact;partido
JUQUGQPU;Partido de Puna;1534;ca;1762;exact;partido
JUQUGQBB;Partido de Baba;1701;hgis;1762;exact;partido
JUQUGQBH;Partido de Babahoyo;1701;hgis;1762;exact;partido
JUQUGQBZ;Partido de Balzar;1754;not_after;1762;exact;partido
PRQUGQ00;Corregimiento de Guayaquil;1552;exact;1762;exact;corregimiento
JUQUGQNA;Partido de Naranjal;1745;not_after;1762;exact;partido
JUQUGQPA;Partido de Palenque;1754;not_after;1762;exact;partido
JUQUGQSE;Tenencia de gobierno de Punta de Santa Elena;1701;hgis;1808;hgis;partido
JUQUGQYA;Partido de Yaguachi;1701;hgis;1762;exact;partido
JUQURBAM;Tenencia de corregimiento de Ambato;1534;not_before;1796;exact;partido
JURPBAER;Partido de Entrerrios;1701;hgis;1781;exact;partido
JURPMICA;Partido cabecera de Misiones;1701;hgis;1769;exact;cabecera
JUGUCYTC;Subdelegacion de Tencoa;1787;exact;1808;hgis;subdelegacion
JUNEMXTT;Partido de Tetela del Volcan;1787;exact;1795;not_after;partido
JUNEMXTT;Subdelegacion de Tetela del Volcan;1796;not_after;1808;hgis;subdelegacion
JUNEPUTE;Partido de Teotlalco;1770;not_after;1786;not_after;partido
JUNEOAAT;Partido de Atlatlauca;1787;exact;1808;hgis;partido
JUVECUBA;Jurisdiccion de Barcelona;1638;exact;1808;hgis;jurisdiccion
PRVEGU00;Comandancia General de Guayana;1762;exact;1767;exact;comandancia_general
PRVEGU00;Gobernacion de Guayana;1768;exact;1790;exact;gobernacion
JUVEGUOR;Comandancia General de Alto y Bajo Orinoco;1762;exact;1767;exact;comandancia_general
JUVEGUOR;Comandancia General de Alto y Bajo Orinoco;1768;exact;9999;end;comandancia_general
OBVEME00;Obispado de Merida;1784;exact;1808;hgis;obispado
INVECA00;Intendencia de Caracas;1777;exact;1786;exact;intendencia
JUVECACO;Jurisdiccion de Coro;1545;exact;1805;exact;jurisdiccion
JUVECACA;Jurisdiccion cabecera de Caracas;1577;exact;1808;hgis;cabecera
JUVECACR;Jurisdiccion de Carora;1572;exact;1808;hgis;jurisdiccion
JUVECATO;Jurisdiccion de Tocuyo;1577;not_after;1808;hgis;jurisdiccion
JUVECABA;Jurisdiccion de Barquisimeto;1563;exact;1808;hgis;jurisdiccion
JUVECASF;Jurisdiccion de San Felipe;1729;exact;1808;hgis;jurisdiccion
JUVECAAR;Jurisdiccion de Araure;1694;exact;1808;hgis;jurisdiccion
JUVECAGU;Jurisdiccion de Guanare;1591;exact;1808;hgis;jurisdiccion
JUVECASC;Jurisdiccion de San Carlos;1678;exact;1808;hgis;jurisdiccion
JUVECASS;Jurisdiccion de San Sebastian;1585;exact;1808;hgis;jurisdiccion
JUVECATR;Jurisdiccion de Trujillo;1557;exact;1808;hgis;jurisdiccion
JUVECAVC;Jurisdiccion de Villa de Cura;1730;not_before;1808;hgis;jurisdiccion
JUVECANI;Jurisdiccion de Nirgua;1624;exact;1808;hgis;jurisdiccion
JUVECAPA;Tenencia de gobierno de El Pao;1727;exact;1808;hgis;partido
JUVECAVA;Jurisdiccion de Valencia;1555;exact;1808;hgis;jurisdiccion
JUVECACB;Jurisdiccion de Calabozo;1751;ca;1808;hgis;jurisdiccion
OBVECA00;Obispado de Venezuela;1637;exact;1803;exact;obispado
OBVECA00;Arzobispado de Caracas;1804;exact;1808;hgis;arzobispado
OBNGSF00;Arzobispado de Santa Fe;1564;exact;1808;hgis;arzobispado
PRVEGU00;Gobernacion-Intendencia de Guayana;1791;exact;1808;hgis;intendencia
PRVEMC00;Gobernacion-Capitania General de Merida;1676;exact;1739;exact;gobernacion
PRVEMC00;Gobernacion de Maracaibo;1751;ca;1788;ca;gobernacion
PRVEMC00;Gobernacion-Intendencia de Maracaibo;1789;ca;1808;hgis;intendencia
PRGUSS00;Corregimiento-Intendencia de San Salvador;1791;exact;1808;hgis;intendencia
JUGUGUAC;Corregimiento agregado de Acasaguastlan;1715;not_after;1750;ca;agregado
JUGUGUAC;Corregimiento de Acasaguastlan;1751;not_before;1763;ca;corregimiento
JUGUGUSO;Alcaldia Mayor de Solola;1795;not_after;1808;hgis;alcaldia_mayor
PRNGMA00;Gobernacion de Mariquita;1755;not_after;1789;not_after;gobernacion
PRNGLL00;Gobernacion de Los Llanos;1797;exact;1808;hgis;gobernacion
PRNGPP00;Corregimiento de Pamplona;1795;exact;1808;hgis;corregimiento
PRNGNE00;Gobernacion de Neiva;1610;exact;1806;not_after;gobernacion
JUNEVCVE;Corregimiento de Veracruz;1599;ca;1730;exact;corregimiento
PRGUCR00;Gobernacion de Costa Rica;1787;ca;1808;hgis;gobernacion
PRVECU00;Gobernacion-Capitania General de Cumana;1701;arbitrary;1776;exact;gobernacion
PRVECU00;Gobernacion de Cumana;1777;exact;1791;not_after;gobernacion
PRVEIM00;Gobernacion-Capitania General de Isla Margarita;1525;exact;1776;exact;gobernacion
PRVEIM00;Gobernacion de Isla Margarita;1777;exact;1808;hgis;gobernacion
JUNEMICH;Partido de Chilchota;1731;not_after;1786;not_after;partido
JUNEMXCY;Alcaldia Mayor de Coyoacan;1710;not_after;1713;not_after;alcaldia_mayor
JUNEMXCY;Corregimiento de Coyoacan;1714;not_after;1808;hgis;corregimiento
JUGDGDTL;Alcaldia Mayor de Tlajomulco;1709;not_after;1709;not_before;alcaldia_mayor
JUGDGDTL;Corregimiento de Tlajomulco;1710;not_before;1790;not_before;corregimiento
PRVEBA00;Gobernacion de Barinas;1786;exact;1802;not_after;gobernacion
JUNEMITX;Alcaldia Mayor de Taximaroa;1710;not_after;1717;not_before;alcaldia_mayor
JUNEMITX;Alcaldia Mayor agregada de Taximaroa;1718;not_after;1723;not_before;agregado
JUNEOAMA;Alcaldia Mayor agregada de Macuilsuchil;1680;ca;1755;not_after;agregado
JUNEVCJA;Alcaldia Mayor agregada de Jalacingo;1680;ca;1790;ca;agregado
JUVECAOS;Jurisdiccion de Ospino;1754;not_before;1808;hgis;jurisdiccion
JUVECACC;Jurisdiccion de Cachicamo;1752;not_before;1808;hgis;jurisdiccion
OBVEGU00;Obispado de Guayana;1791;exact;1808;hgis;obispado
OBSDPR00;Obispado de Puerto Rico;1512;exact;1808;hgis;obispado
PRVECU00;Gobernacion-Intendencia de Cumana;1792;not_after;1808;hgis;intendencia
JUVECUCU;Jurisdiccion cabecera de Cumana;1568;exact;1808;hgis;cabecera
PRVECUNA;Provincia cabecera de Nueva Andalucia;1638;exact;1808;hgis;cabecera
JUVECUCB;Jurisdiccion de Arias;1637;exact;1808;hgis;jurisdiccion
JUVECUCA;Jurisdiccion de Cariaco;1605;exact;1808;hgis;jurisdiccion
PRVEGU00;Provincia agregada de Guayana;1585;exact;1761;exact;agregado
PRVETR00;Gobernacion de Trinidad;1529;exact;1584;exact;gobernacion
PRVETR00;Gobernacion de Trinidad;1733;exact;1796;exact;gobernacion
JUVETRTR;Partido cabecera de Trinidad;1701;hgis;1808;hgis;cabecera
JUNEOANO;Alcaldia Mayor de Nochixtlan;1738;not_after;1743;not_after;alcaldia_mayor
JUVEMCPZ;Jurisdiccion de Pedraza;1591;exact;1808;hgis;jurisdiccion
PRSDIC00;Capitania General de Cuba;1609;exact;1808;hgis;capitania_general
JUNEOAHL;Corregimiento de Huexolotitlan;1531;exact;1704;not_after;corregimiento
JUNEOAHL;Alcaldia Mayor de Huexolotitlan;1763;not_after;1768;not_after;alcaldia_mayor
JUNEOAHL;Corregimiento de Huexolotitlan;1769;not_after;1791;not_after;corregimiento
JUGDSSSC;Alcaldia Mayor* de San Benito;1745;ca;1750;arbitrary;alcaldia_mayor
JUGDSSSC;Alcaldia Mayor* de Santiago;1751;arbitrary;1787;arbitrary;alcaldia_mayor
PTGDSSPA;Misiones de Pimeria Alta;1701;hgis;1808;hgis;misiones
JUGDDUNP;Partido de Sierra Tepehuana;1111;start;1776;not_after;partido
JUGUGUCM;Corregimiento de Chiquimula;1764;ca;1808;hgis;corregimiento
PRGUCY00;Gobernacion de Comayagua;1756;exact;1786;exact;gobernacion
JUGDNLRB;Alcaldia Mayor de Rio Blanco;1748;ca;1786;not_before;alcaldia_mayor
JUGDDUMA;Alcaldia Mayor de Mapimi;1751;exact;1786;not_before;alcaldia_mayor
JUGDSSAI;Subdelegacion de Aigame;1790;arbitrary;1808;hgis;subdelegacion
INVECA00;Intendencia-Superintendencia de Caracas;1787;exact;1808;hgis;intendencia
JUVECACO;Comandancia Politico-Militar de Coro;1806;exact;1808;hgis;jurisdiccion
PRNGNE00;Corregimiento de Neiva;1807;not_after;1808;hgis;corregimiento
JUGDGDBO;Tenencia de Alcaldia Mayor de Bolaños;1730;ca;1755;exact;partido
JUGDGDGN;Subdelegacion de Guachinango;1792;exact;1808;hgis;subdelegacion
JUGDGDGN;Alcaldia Mayor de Guachinango;1777;not_after;1791;exact;alcaldia_mayor
JUGDGDGN;Alcaldia Mayor de Guachinango;1600;arbitrary;1759;not_after;alcaldia_mayor
JUGDSSCS;Subdelegacion de Cosala;1787;arbitrary;1808;hgis;subdelegacion
JUGDDUGQ;Alcaldia Mayor de Guajoquilla;1774;exact;1787;not_before;alcaldia_mayor
