ID;gz_id;republica;fuente_ID;start;start_ex;end_;end_ex;check;template;es_parte_de;check1;template1
6664;3000117;No;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000117]]@republica: No@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000117@----;;;
6665;3000118;No;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000118]]@republica: No@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000118@----;;;
6666;3000119;No;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000119]]@republica: No@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000119@----;;;
6667;3000120;No;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000120]]@republica: No@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000120@----;;;
6668;3000121;No;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000121]]@republica: No@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000121@----;;;
6669;3000122;No;s.d.;1787;exact;1808;hgis;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000122]]@republica: No@Desde: 1787@Hasta: 1808@Desdefuzzy: exact@Hastafuzzy: hgis@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000122@----;;;
6670;3000122;No;s.d.;1111;exact;1718;exact;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000122]]@republica: No@Desde: 1111@Hasta: 1718@Desdefuzzy: exact@Hastafuzzy: exact@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000122@----;;;
6671;3000124;No;s.d.;1111;exact;1762;exact;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000124]]@republica: No@Desde: 1111@Hasta: 1762@Desdefuzzy: exact@Hastafuzzy: exact@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000124@----;;;
6672;3000124;No;s.d.;1784;not_before;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000124]]@republica: No@Desde: 1784@Hasta: 9999@Desdefuzzy: not_before@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000124@----;;;
6673;3000125;No;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000125]]@republica: No@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000125@----;;;
6674;3000126;No;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000126]]@republica: No@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000126@----;;;
6675;3000127;No;s.d.;1111;exact;1764;exact;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000127]]@republica: No@Desde: 1111@Hasta: 1764@Desdefuzzy: exact@Hastafuzzy: exact@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000127@----;;;
6676;3000127;No;s.d.;1785;exact;1808;hgis;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000127]]@republica: No@Desde: 1785@Hasta: 1808@Desdefuzzy: exact@Hastafuzzy: hgis@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000127@----;;;
6677;3000128;s.d.;s.d.;1787;exact;1797;exact;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000128]]@republica: s.d.@Desde: 1787@Hasta: 1797@Desdefuzzy: exact@Hastafuzzy: exact@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000128@----;;;
6678;3000128;No;s.d.;1111;exact;1786;exact;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000128]]@republica: No@Desde: 1111@Hasta: 1786@Desdefuzzy: exact@Hastafuzzy: exact@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000128@----;;;
6679;3000129;No;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000129]]@republica: No@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000129@----;;;
6680;3000130;No;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000130]]@republica: No@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000130@----;;;
6681;3000131;No;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000131]]@republica: No@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000131@----;;;
6682;3000134;No;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000134]]@republica: No@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000134@----;;;
6683;3000137;No;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000137]]@republica: No@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000137@----;;;
6684;3000140;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000140]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000140@----;;;
6685;3000141;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000141]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000141@----;;;
6686;3000143;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000143]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000143@----;;;
6687;3000144;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000144]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000144@----;;;
6688;3000145;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000145]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000145@----;;;
6689;3000146;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000146]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000146@----;;;
6690;3000147;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000147]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000147@----;;;
6691;3000148;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000148]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000148@----;;;
6692;3000153;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000153]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000153@----;;;
6693;3000154;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000154]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000154@----;;;
6694;3000156;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000156]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000156@----;;;
6695;3000157;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000157]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000157@----;;;
6696;3000158;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000158]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000158@----;;;
6697;3000159;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000159]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000159@----;;;
6698;3000160;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000160]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000160@----;;;
6699;3000161;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000161]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000161@----;;;
6700;3000162;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000162]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000162@----;;;
6701;3000163;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000163]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000163@----;;;
6702;3000167;s.d.;s.d.;1111;start;1703;exact;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000167]]@republica: s.d.@Desde: 1111@Hasta: 1703@Desdefuzzy: start@Hastafuzzy: exact@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000167@----;;;
6703;3000167;s.d.;s.d.;1720;ca;1760;exact;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000167]]@republica: s.d.@Desde: 1720@Hasta: 1760@Desdefuzzy: ca@Hastafuzzy: exact@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000167@----;;;
6704;3000168;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000168]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000168@----;;;
6705;3000171;No;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000171]]@republica: No@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000171@----;;;
6706;3000172;No;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000172]]@republica: No@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000172@----;;;
6707;3000173;No;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000173]]@republica: No@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000173@----;;;
6708;3000174;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000174]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000174@----;;;
6709;3000175;s.d.;s.d.;1111;start;1751;exact;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000175]]@republica: s.d.@Desde: 1111@Hasta: 1751@Desdefuzzy: start@Hastafuzzy: exact@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000175@----;;;
6710;3000175;s.d.;s.d.;1752;exact;1799;exact;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000175]]@republica: s.d.@Desde: 1752@Hasta: 1799@Desdefuzzy: exact@Hastafuzzy: exact@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000175@----;;;
6711;3000176;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000176]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000176@----;;;
6712;3000177;s.d.;s.d.;1733;exact;1799;exact;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000177]]@republica: s.d.@Desde: 1733@Hasta: 1799@Desdefuzzy: exact@Hastafuzzy: exact@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000177@----;;;
6713;3000177;s.d.;s.d.;1111;start;1732;exact;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000177]]@republica: s.d.@Desde: 1111@Hasta: 1732@Desdefuzzy: start@Hastafuzzy: exact@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000177@----;;;
6714;3000178;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000178]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000178@----;;;
6715;3000179;No;s.d.;1111;start;1761;exact;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000179]]@republica: No@Desde: 1111@Hasta: 1761@Desdefuzzy: start@Hastafuzzy: exact@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000179@----;;;
6716;3000179;s.d.;s.d.;1762;exact;1799;exact;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000179]]@republica: s.d.@Desde: 1762@Hasta: 1799@Desdefuzzy: exact@Hastafuzzy: exact@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000179@----;;;
6717;3000180;No;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000180]]@republica: No@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000180@----;;;
6718;3000181;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000181]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000181@----;;;
6719;3000182;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000182]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000182@----;;;
6720;3000183;No;s.d.;1111;ca;1751;exact;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000183]]@republica: No@Desde: 1111@Hasta: 1751@Desdefuzzy: ca@Hastafuzzy: exact@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000183@----;;;
6721;3000183;s.d.;s.d.;1752;exact;1799;exact;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000183]]@republica: s.d.@Desde: 1752@Hasta: 1799@Desdefuzzy: exact@Hastafuzzy: exact@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000183@----;;;
6722;3000184;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000184]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000184@----;;;
6723;3000185;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000185]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000185@----;;;
6724;3000186;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000186]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000186@----;;;
6725;3000187;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000187]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000187@----;;;
6726;3000188;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000188]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000188@----;;;
6727;3000189;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000189]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000189@----;;;
6728;3000190;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000190]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000190@----;;;
6729;3000191;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000191]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000191@----;;;
6730;3000192;s.d.;s.d.;1765;exact;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000192]]@republica: s.d.@Desde: 1765@Hasta: 9999@Desdefuzzy: exact@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000192@----;;;
6731;3000192;No;s.d.;1111;exact;1764;exact;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000192]]@republica: No@Desde: 1111@Hasta: 1764@Desdefuzzy: exact@Hastafuzzy: exact@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000192@----;;;
6732;3000193;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000193]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000193@----;;;
6733;3000194;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000194]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000194@----;;;
6734;3000195;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000195]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000195@----;;;
6735;3000196;s.d.;s.d.;1775;exact;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000196]]@republica: s.d.@Desde: 1775@Hasta: 9999@Desdefuzzy: exact@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000196@----;;;
6736;3000196;No;s.d.;1111;exact;1774;exact;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000196]]@republica: No@Desde: 1111@Hasta: 1774@Desdefuzzy: exact@Hastafuzzy: exact@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000196@----;;;
6737;3000197;No;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000197]]@republica: No@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000197@----;;;
6738;3000198;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000198]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000198@----;;;
6739;3000199;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000199]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000199@----;;;
6740;3000200;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000200]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000200@----;;;
6741;3000201;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000201]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000201@----;;;
6742;3000203;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000203]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000203@----;;;
6743;3000204;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000204]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000204@----;;;
6744;3000205;s.d.;s.d.;1733;exact;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000205]]@republica: s.d.@Desde: 1733@Hasta: 9999@Desdefuzzy: exact@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000205@----;;;
6745;3000205;No;s.d.;1111;exact;1732;exact;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000205]]@republica: No@Desde: 1111@Hasta: 1732@Desdefuzzy: exact@Hastafuzzy: exact@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000205@----;;;
6746;3000206;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000206]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000206@----;;;
6747;3000207;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000207]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000207@----;;;
6748;3000208;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000208]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000208@----;;;
6749;3000209;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000209]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000209@----;;;
6750;3000210;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000210]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000210@----;;;
6751;3000211;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000211]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000211@----;;;
6752;3000212;No;s.d.;1111;start;1777;exact;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000212]]@republica: No@Desde: 1111@Hasta: 1777@Desdefuzzy: start@Hastafuzzy: exact@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000212@----;;;
6753;3000212;s.d.;s.d.;1778;exact;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000212]]@republica: s.d.@Desde: 1778@Hasta: 9999@Desdefuzzy: exact@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000212@----;;;
6754;3000213;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000213]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000213@----;;;
6755;3000214;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:3000214]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:3000214@----;;;
