Entidad_ID;Variantes;Nivel;overlap_start;overlap_end;Region;Lat_Capital;Lon_Capital
PRNEMI00;Michoacan @ Valladolid;Provincia_menor;1787;1808;Nueva España;19.70389;-101.18472
PRNEMX00;Nueva España @ Mexico;Intendencia;1787;1808;Nueva España;19.43379;-99.13313
PRNEMX00;Nueva España @ Mexico;Provincia;1535;1808;Nueva España;19.43379;-99.13313
PRNEMX00;Nueva España @ Mexico;Provincia_mayor;1535;1808;Nueva España;19.43379;-99.13313
PRNEMX00;Nueva España @ Mexico;Provincia_menor;1787;1808;Nueva España;19.43379;-99.13313
PRNEOA00;Oaxaca @ Antequera;Intendencia;1787;1808;Nueva España;17.06971;-96.7189
PRNEOA00;Oaxaca @ Antequera;Provincia;1787;1808;Nueva España;17.06971;-96.7189
PRNEOA00;Oaxaca @ Antequera;Provincia_mayor;1787;1808;Nueva España;17.06971;-96.7189
PRNEOA00;Oaxaca @ Antequera;Provincia_menor;1787;1808;Nueva España;17.06971;-96.7189
PRNEPU00;Puebla @;Intendencia;1787;1808;Nueva España;19.04259;-98.19804
PRNEPU00;Puebla @;Provincia;1787;1808;Nueva España;19.04259;-98.19804
PRNEPU00;Puebla @;Provincia_mayor;1787;1808;Nueva España;19.04259;-98.19804
PRNEPU00;Puebla @;Provincia_menor;1787;1808;Nueva España;19.04259;-98.19804
PRNESL00;San Luis Potosi @;Intendencia;1787;1808;Nueva España;22.15153;-100.97581
PRNESL00;San Luis Potosi @;Provincia;1787;1808;Nueva España;22.15153;-100.97581
PRNESL00;San Luis Potosi @;Provincia_mayor;1787;1808;Nueva España;22.15153;-100.97581
PRNESL00;San Luis Potosi @;Provincia_menor;1787;1808;Nueva España;22.15153;-100.97581
PRNEVC00;Veracruz @;Intendencia;1787;1808;Nueva España;19.19333;-96.13775
PRNEVC00;Veracruz @;Provincia;1731;1808;Nueva España;19.19333;-96.13775
PRNEVC00;Veracruz @;Provincia_mayor;1787;1808;Nueva España;19.19333;-96.13775
PRNEVC00;Veracruz @;Provincia_menor;1787;1808;Nueva España;19.19333;-96.13775
PRNEYU00;Yucatan @ Merida;Intendencia;1787;1808;Nueva España;20.96671;-89.62322
PRNEYU00;Yucatan @ Merida;Provincia;1565;1808;Nueva España;20.96671;-89.62322
PRNEYU00;Yucatan @ Merida;Provincia_mayor;1565;1808;Nueva España;20.96671;-89.62322
PRNEYU00;Yucatan @ Merida;Provincia_menor;1565;1808;Nueva España;20.96671;-89.62322
PRNGAN00;Antioquia @ Santafe de Antioquia;Provincia;1607;1808;Nuevo Reino de Granada;6.55837;-75.82743
PRNGAN00;Antioquia @ Santafe de Antioquia;Provincia_menor;1607;1808;Nuevo Reino de Granada;6.55837;-75.82743
PRNGCA00;Cartagena de Indias @ Cartagena de Indias @ Golfo de Uraba y Nueva Andalucia;Provincia;1534;1808;Nuevo Reino de Granada;10.42306;-75.55076
PRNGCA00;Cartagena de Indias @ Cartagena de Indias @ Golfo de Uraba y Nueva Andalucia;Provincia_mayor;1534;1739;Nuevo Reino de Granada;10.42306;-75.55076
PRNGCA00;Cartagena de Indias @ Cartagena de Indias @ Golfo de Uraba y Nueva Andalucia;Provincia_menor;1534;1808;Nuevo Reino de Granada;10.42306;-75.55076
PRNGCG00;Caguan @ Valle de la Plata;Partido;1701;1808;Nuevo Reino de Granada;90;0
PRNGCG00;Caguan @ Valle de la Plata;Provincia;1579;1632;Nuevo Reino de Granada;90;0
PRNGCG00;Caguan @ Valle de la Plata;Provincia_mayor;1579;1632;Nuevo Reino de Granada;90;0
PRNGCG00;Caguan @ Valle de la Plata;Provincia_menor;1579;1632;Nuevo Reino de Granada;90;0
PRNGCH00;Choco @ Rio de San Juan;Provincia;1575;1808;Nuevo Reino de Granada;4.60895;-76.05481
PRNGCH00;Choco @ Rio de San Juan;Provincia_mayor;1575;1594;Nuevo Reino de Granada;4.60895;-76.05481
PRNGCH00;Choco @ Rio de San Juan;Provincia_menor;1575;1808;Nuevo Reino de Granada;4.60895;-76.05481
PRNGDA00;Darien @;Jurisdiccion;1701;1808;Tierra Firme;8.15697;-77.6912
PRNGDA00;Darien @;Partido;1701;1808;Tierra Firme;8.15697;-77.6912
PRNGDA00;Darien @;Provincia;1621;1808;Tierra Firme;8.15697;-77.6912
PRNGDA00;Darien @;Provincia_menor;1621;1808;Tierra Firme;8.15697;-77.6912
PRNGLL00;Chire @ Casanare @ Llanos de Santiago  @ Santiago de las Atalayas @ Santiago y Cravo;Provincia;1588;1808;Nuevo Reino de Granada;5.72773;-71.99319
PRNGLL00;Chire @ Casanare @ Llanos de Santiago  @ Santiago de las Atalayas @ Santiago y Cravo;Provincia_mayor;1588;1590;Nuevo Reino de Granada;5.72773;-71.99319
PRNGLL00;Chire @ Casanare @ Llanos de Santiago  @ Santiago de las Atalayas @ Santiago y Cravo;Provincia_menor;1588;1808;Nuevo Reino de Granada;5.72773;-71.99319
PRNGMA00;Mariquita @ Tocaima y Bague @ Tocaima, Ibague y Mariquita @ Tocaima y Mariquita @ Tocaima, Bague y ciudad de Mariquita y demas pueblos de tierra caliente;Provincia;1550;1808;Nuevo Reino de Granada;5.20225;-74.73751
PRNGMA00;Mariquita @ Tocaima y Bague @ Tocaima, Ibague y Mariquita @ Tocaima y Mariquita @ Tocaima, Bague y ciudad de Mariquita y demas pueblos de tierra caliente;Provincia_menor;1550;1808;Nuevo Reino de Granada;5.20225;-74.73751
PRNGNE00;Neiva @;Provincia;1610;1808;Nuevo Reino de Granada;2.92357;-75.28542
PRNGNE00;Neiva @;Provincia_menor;1610;1808;Nuevo Reino de Granada;2.92357;-75.28542
PRNGPA00;Panama @ Istmo @ Tierra Firme @ Castilla de Oro;Provincia;1514;1808;Tierra Firme;8.95234;-79.53472
PRNGPA00;Panama @ Istmo @ Tierra Firme @ Castilla de Oro;Provincia_mayor;1514;1808;Tierra Firme;8.95234;-79.53472
PRNGPA00;Panama @ Istmo @ Tierra Firme @ Castilla de Oro;Provincia_menor;1514;1620;Tierra Firme;8.95234;-79.53472
PRNGPP00;Pamplona @ Giron;Provincia;1795;1808;Nuevo Reino de Granada;7.3757;-72.6488
PRNGPP00;Pamplona @ Giron;Provincia_menor;1795;1808;Nuevo Reino de Granada;7.3757;-72.6488
PRNGSF00;Santa Fe @ Santafe de Bogota;Provincia;1538;1808;Nuevo Reino de Granada;4.59744;-74.07475
PRNGSF00;Santa Fe @ Santafe de Bogota;Provincia_mayor;1538;1808;Nuevo Reino de Granada;4.59744;-74.07475
PRNGSF00;Santa Fe @ Santafe de Bogota;Provincia_menor;1538;1808;Nuevo Reino de Granada;4.59744;-74.07475
PRNGSM00;Santa Marta @ Santa Marta y Rio de la Hacha;Provincia;1533;1808;Nuevo Reino de Granada;11.24327;-74.21052
PRNGSM00;Santa Marta @ Santa Marta y Rio de la Hacha;Provincia_mayor;1533;1739;Nuevo Reino de Granada;11.24327;-74.21052
PRNGSM00;Santa Marta @ Santa Marta y Rio de la Hacha;Provincia_menor;1533;1808;Nuevo Reino de Granada;11.24327;-74.21052
PRNGSO00;Socorro @ El Socorro;Provincia;1795;1808;Nuevo Reino de Granada;;
PRNGSO00;Socorro @ El Socorro;Provincia_menor;1795;1808;Nuevo Reino de Granada;;
PRNGTU00;Tunja @;Provincia;1539;1808;Nuevo Reino de Granada;5.53305;-73.36134
PRNGTU00;Tunja @;Provincia_menor;1539;1808;Nuevo Reino de Granada;5.53305;-73.36134
PRNGVE00;Veragua @ Veraguas;Provincia;1621;1808;Tierra Firme;8.10932;-80.98146
PRNGVE00;Veragua @ Veraguas;Provincia_mayor;1621;1715;Tierra Firme;8.10932;-80.98146
PRNGVE00;Veragua @ Veraguas;Provincia_menor;1621;1808;Tierra Firme;8.10932;-80.98146
PRPEAR00;Arequipa @;Intendencia;1784;1808;Peru;-16.39822;-71.53673
PRPEAR00;Arequipa @;Provincia;1784;1808;Peru;-16.39822;-71.53673
PRPEAR00;Arequipa @;Provincia_mayor;1784;1808;Peru;-16.39822;-71.53673
PRPEAR00;Arequipa @;Provincia_menor;1784;1808;Peru;-16.39822;-71.53673
PRPECU00;Cuzco @;Intendencia;1784;1808;Peru;-13.51672;-71.97888
PRPECU00;Cuzco @;Provincia;1784;1808;Peru;-13.51672;-71.97888
PRPECU00;Cuzco @;Provincia_mayor;1784;1808;Peru;-13.51672;-71.97888
PRPECU00;Cuzco @;Provincia_menor;1784;1808;Peru;-13.51672;-71.97888
PRPEHU00;Huamanga @;Intendencia;1784;1808;Peru;-13.16076;-74.2249
PRPEHU00;Huamanga @;Provincia;1784;1808;Peru;-13.16076;-74.2249
PRPEHU00;Huamanga @;Provincia_mayor;1784;1808;Peru;-13.16076;-74.2249
PRPEHU00;Huamanga @;Provincia_menor;1784;1808;Peru;-13.16076;-74.2249
PRPEHV00;Huancavelica @;Intendencia;1784;1808;Peru;-12.7878;-74.97309
PRPEHV00;Huancavelica @;Provincia;1784;1808;Peru;-12.7878;-74.97309
PRPEHV00;Huancavelica @;Provincia_mayor;1784;1808;Peru;-12.7878;-74.97309
PRPEHV00;Huancavelica @;Provincia_menor;1784;1808;Peru;-12.7878;-74.97309
PRPELI00;Lima @;Intendencia;1784;1808;Peru;-12.04665;-77.02998
PRPELI00;Lima @;Provincia;1538;1808;Peru;-12.04665;-77.02998
PRPELI00;Lima @;Provincia_mayor;1538;1808;Peru;-12.04665;-77.02998
PRPELI00;Lima @;Provincia_menor;1784;1808;Peru;-12.04665;-77.02998
PRPETA00;Tarma @;Intendencia;1784;1808;Peru;-11.41817;-75.68667
PRPETA00;Tarma @;Provincia;1784;1808;Peru;-11.41817;-75.68667
PRPETA00;Tarma @;Provincia_mayor;1784;1808;Peru;-11.41817;-75.68667
PRPETA00;Tarma @;Provincia_menor;1784;1808;Peru;-11.41817;-75.68667
PRPETR00;Trujillo @;Intendencia;1784;1808;Peru;-8.1117;-79.02876
PRPETR00;Trujillo @;Provincia;1784;1808;Peru;-8.1117;-79.02876
PRPETR00;Trujillo @;Provincia_mayor;1784;1808;Peru;-8.1117;-79.02876
PRPETR00;Trujillo @;Provincia_menor;1784;1808;Peru;-8.1117;-79.02876
PRQUCU00;Cuenca @;Intendencia;1777;1792;Quito;-2.89752;-79.00442
PRQUCU00;Cuenca @;Jurisdiccion;1701;1808;Quito;-2.89752;-79.00442
PRQUCU00;Cuenca @;Provincia;1771;1808;Quito;-2.89752;-79.00442
PRQUCU00;Cuenca @;Provincia_menor;1771;1808;Quito;-2.89752;-79.00442
PRQUES00;Esmeraldas @ Atacames @ Santa Rosa @ Quillaseca;Jurisdiccion;1738;1808;Quito;0.86984;-79.84815
PRQUES00;Esmeraldas @ Atacames @ Santa Rosa @ Quillaseca;Partido;1701;1808;Quito;0.86984;-79.84815
PRQUES00;Esmeraldas @ Atacames @ Santa Rosa @ Quillaseca;Provincia;1738;1792;Quito;0.86984;-79.84815
PRQUES00;Esmeraldas @ Atacames @ Santa Rosa @ Quillaseca;Provincia_menor;1701;1767;Quito;0.86984;-79.84815
PRQUGQ00;Guayaquil @;Provincia;1701;1808;Quito;-2.19455;-79.88362
PRQUGQ00;Guayaquil @;Provincia_mayor;1804;1808;Quito;-2.19455;-79.88362
PRQUGQ00;Guayaquil @;Provincia_menor;1701;1808;Quito;-2.19455;-79.88362
PRQUJA00;Jaen @ Jaen, Santiago de las Montañas y Santa Maria Nieva @ Jaen de los Pacamoros;Jurisdiccion;1701;1808;Quito;-5.44485;-78.58545
PRQUJA00;Jaen @ Jaen, Santiago de las Montañas y Santa Maria Nieva @ Jaen de los Pacamoros;Provincia;1618;1808;Quito;-5.44485;-78.58545
PRQUJA00;Jaen @ Jaen, Santiago de las Montañas y Santa Maria Nieva @ Jaen de los Pacamoros;Provincia_menor;1618;1808;Quito;-5.44485;-78.58545
PRQUMA00;Maynas @ San Francisco Borja @ Marañon;Jurisdiccion;1701;1808;Quito;-6.03451;-76.97492
PRQUMA00;Maynas @ San Francisco Borja @ Marañon;Provincia;1701;1808;Quito;-6.03451;-76.97492
PRQUMA00;Maynas @ San Francisco Borja @ Marañon;Provincia_mayor;1701;1802;Quito;-6.03451;-76.97492
PRQUMA00;Maynas @ San Francisco Borja @ Marañon;Provincia_menor;1701;1808;Quito;-6.03451;-76.97492
PRQUPO00;Popayan @;Provincia;1540;1808;Quito;2.44185;-76.60606
PRQUPO00;Popayan @;Provincia_mayor;1540;1808;Quito;2.44185;-76.60606
PRQUPO00;Popayan @;Provincia_menor;1540;1808;Quito;2.44185;-76.60606
PRQUQJ00;Quijos @ Quijos y Macas @ Quijos, Zumaco y la Canela;Jurisdiccion;1744;1757;Quito;-0.4634;-77.88947
PRQUQJ00;Quijos @ Quijos y Macas @ Quijos, Zumaco y la Canela;Provincia;1701;1802;Quito;-0.4634;-77.88947
PRQUQJ00;Quijos @ Quijos y Macas @ Quijos, Zumaco y la Canela;Provincia_menor;1701;1808;Quito;-0.4634;-77.88947
PRQUQU00;Quito @;Provincia;1593;1808;Quito;-0.22017;-78.51209
PRQUQU00;Quito @;Provincia_mayor;1556;1808;Quito;-0.22017;-78.51209
PRQUQU00;Quito @;Provincia_menor;1701;1808;Quito;-0.22017;-78.51209
PRQUYA00;Yaguarzongo @ Yaguarsongo;Partido;1701;1808;Quito;-4.55143;-79.13238
PRQUYA00;Yaguarzongo @ Yaguarsongo;Provincia;1556;1592;Quito;-4.55143;-79.13238
PRQUYA00;Yaguarzongo @ Yaguarsongo;Provincia_menor;1556;1617;Quito;-4.55143;-79.13238
PRRPBA00;Buenos Aires @ Rio de la Plata;Intendencia;1784;1808;Rio de la Plata;-25.28156;-57.63255
PRRPBA00;Buenos Aires @ Rio de la Plata;Provincia;1554;1808;Rio de la Plata;-25.28156;-57.63255
PRRPBA00;Buenos Aires @ Rio de la Plata;Provincia_mayor;1554;1808;Rio de la Plata;-25.28156;-57.63255
PRRPBA00;Buenos Aires @ Rio de la Plata;Provincia_menor;1585;1808;Rio de la Plata;-25.28156;-57.63255
PRRPCO00;Cordoba @;Intendencia;1784;1808;Rio de la Plata;-31.4213;-64.18855
PRRPCO00;Cordoba @;Provincia;1784;1808;Rio de la Plata;-31.4213;-64.18855
PRRPCO00;Cordoba @;Provincia_mayor;1784;1808;Rio de la Plata;-31.4213;-64.18855
PRRPCO00;Cordoba @;Provincia_menor;1784;1808;Rio de la Plata;-31.4213;-64.18855
PRRPMIMI;Misiones @ Treinta Pueblos de las Misiones Guaranies;Jurisdiccion;1701;1769;Rio de la Plata;-27.4629;-55.745
PRRPMIMI;Misiones @ Treinta Pueblos de las Misiones Guaranies;Provincia;1768;1808;Rio de la Plata;-27.4629;-55.745
PRRPMIMI;Misiones @ Treinta Pueblos de las Misiones Guaranies;Provincia_mayor;1804;1805;Rio de la Plata;-27.4629;-55.745
PRRPMIMI;Misiones @ Treinta Pueblos de las Misiones Guaranies;Provincia_menor;1768;1808;Rio de la Plata;-27.4629;-55.745
PRRPMIOR;Misiones Orientales @;Jurisdiccion;1768;1769;Rio de la Plata;-28.54864;-54.55525
PRRPPA00;Paraguay @;Intendencia;1784;1808;Rio de la Plata;-25.28156;-57.63255
PRRPPA00;Paraguay @;Provincia;1620;1808;Rio de la Plata;-25.28156;-57.63255
PRRPPA00;Paraguay @;Provincia_mayor;1620;1808;Rio de la Plata;-25.28156;-57.63255
PRRPPA00;Paraguay @;Provincia_menor;1620;1808;Rio de la Plata;-25.28156;-57.63255
PRRPSA00;Salta @;Intendencia;1784;1808;Rio de la Plata;-24.78928;-65.41058
PRRPSA00;Salta @;Provincia;1784;1808;Rio de la Plata;-24.78928;-65.41058
PRRPSA00;Salta @;Provincia_mayor;1784;1808;Rio de la Plata;-24.78928;-65.41058
PRRPSA00;Salta @;Provincia_menor;1784;1808;Rio de la Plata;-24.78928;-65.41058
PRRPTU00;Tucuman @;Provincia;1701;1783;Rio de la Plata;-27.78774;-64.25904
PRRPTU00;Tucuman @;Provincia_mayor;1701;1783;Rio de la Plata;-27.78774;-64.25904
PRRPTU00;Tucuman @;Provincia_menor;1701;1783;Rio de la Plata;-27.78774;-64.25904
PRSDCU00;Cuba @ Santiago de Cuba;Provincia;1701;1808;Santo Domingo;20.0218;-75.8222
PRSDCU00;Cuba @ Santiago de Cuba;Provincia_menor;1701;1808;Santo Domingo;20.0218;-75.8222
PRSDFL00;Florida @ Ambas Floridas y resto de la Luisiana @ Las Floridas;Jurisdiccion;1701;1762;Santo Domingo;29.8947;-81.3145
PRSDFL00;Florida @ Ambas Floridas y resto de la Luisiana @ Las Floridas;Provincia;1701;1808;Santo Domingo;29.8947;-81.3145
PRSDFL00;Florida @ Ambas Floridas y resto de la Luisiana @ Las Floridas;Provincia_mayor;1701;1762;Santo Domingo;29.8947;-81.3145
PRSDFL00;Florida @ Ambas Floridas y resto de la Luisiana @ Las Floridas;Provincia_menor;1701;1803;Santo Domingo;29.8947;-81.3145
PRSDIC00;Isla de Cuba @ Isla de Cuba;Principal;1765;1808;Santo Domingo;23.14111;-82.35143
PRSDIC00;Isla de Cuba @ Isla de Cuba;Provincia_mayor;1701;1808;Santo Domingo;23.14111;-82.35143
PRSDLH00;La Habana @;Provincia;1701;1808;Santo Domingo;23.14111;-82.35143
PRSDLH00;La Habana @;Provincia_menor;1701;1808;Santo Domingo;23.14111;-82.35143
PRSDLU00;Luisiana @ La Luisiana @ Natchez y la Luisiana;Provincia;1766;1803;Santo Domingo;29.9537;-90.06375
PRSDLU00;Luisiana @ La Luisiana @ Natchez y la Luisiana;Provincia_menor;1766;1803;Santo Domingo;29.9537;-90.06375
PRSDPR00;Puerto Rico @;Intendencia;1784;1808;Santo Domingo;18.46615;-66.1158
PRSDPR00;Puerto Rico @;Principal;1784;1808;Santo Domingo;18.46615;-66.1158
PRSDPR00;Puerto Rico @;Provincia;1701;1808;Santo Domingo;18.46615;-66.1158
PRSDPR00;Puerto Rico @;Provincia_mayor;1701;1808;Santo Domingo;18.46615;-66.1158
PRSDPR00;Puerto Rico @;Provincia_menor;1701;1808;Santo Domingo;18.46615;-66.1158
PRSDSD00;Santo Domingo @ La Española;Principal;1784;1794;Santo Domingo;18.4802;-69.94211
PRSDSD00;Santo Domingo @ La Española;Provincia;1701;1794;Santo Domingo;18.4802;-69.94211
PRSDSD00;Santo Domingo @ La Española;Provincia_mayor;1701;1794;Santo Domingo;18.4802;-69.94211
PRSDSD00;Santo Domingo @ La Española;Provincia_menor;1701;1794;Santo Domingo;18.4802;-69.94211
PRVEBA00;Barinas @;Provincia;1786;1808;Caracas;8.63155;-70.23376
PRVEBA00;Barinas @;Provincia_menor;1786;1808;Caracas;8.63155;-70.23376
PRVECA00;Caracas @ Venezuela;Principal;1742;1776;Caracas;9.7864;-69.7845
PRVECA00;Caracas @ Venezuela;Provincia;1701;1808;Caracas;9.7864;-69.7845
PRVECA00;Caracas @ Venezuela;Provincia_mayor;1701;1776;Caracas;9.7864;-69.7845
PRVECA00;Caracas @ Venezuela;Provincia_menor;1701;1808;Caracas;9.7864;-69.7845
PRVECU00;Cumana @ Nueva Andalucia;Intendencia;1799;1808;Caracas;10.46721;-64.1766
PRVECU00;Cumana @ Nueva Andalucia;Provincia;1701;1808;Caracas;10.46721;-64.1766
PRVECU00;Cumana @ Nueva Andalucia;Provincia_mayor;1701;1739;Caracas;10.46721;-64.1766
PRVECU00;Cumana @ Nueva Andalucia;Provincia_menor;1701;1808;Caracas;10.46721;-64.1766
PRVECUNA;Nueva Andalucia @;Jurisdiccion;1701;1808;Caracas;10.46721;-64.1766
PRVEGU00;Guayana @;Intendencia;1791;1808;Caracas;8.33467;-62.68202
PRVEGU00;Guayana @;Partido;1701;1808;Caracas;8.33467;-62.68202
PRVEGU00;Guayana @;Provincia;1762;1808;Caracas;8.33467;-62.68202
PRVEGU00;Guayana @;Provincia_menor;1701;1808;Caracas;8.33467;-62.68202
PRVEIM00;Margarita @ Isla Margarita;Jurisdiccion;1701;1808;Caracas;11.0361;-63.86791
PRVEIM00;Margarita @ Isla Margarita;Partido;1701;1808;Caracas;11.0361;-63.86791
PRVEIM00;Margarita @ Isla Margarita;Provincia;1701;1808;Caracas;11.0361;-63.86791
PRVEIM00;Margarita @ Isla Margarita;Provincia_mayor;1701;1739;Caracas;11.0361;-63.86791
PRVEIM00;Margarita @ Isla Margarita;Provincia_menor;1701;1808;Caracas;11.0361;-63.86791
PRVEMC00;Maracaibo @ Merida, La Grita y Maracaibo;Intendencia;1789;1808;Caracas;8.59752;-71.14486
PRVEMC00;Maracaibo @ Merida, La Grita y Maracaibo;Provincia;1701;1808;Caracas;8.59752;-71.14486
PRVEMC00;Maracaibo @ Merida, La Grita y Maracaibo;Provincia_mayor;1701;1766;Caracas;8.59752;-71.14486
PRVEMC00;Maracaibo @ Merida, La Grita y Maracaibo;Provincia_menor;1701;1808;Caracas;8.59752;-71.14486
PRVETR00;Trinidad @ Trinidad y Guayana;Provincia;1701;1796;Caracas;10.65448;-61.41312
PRVETR00;Trinidad @ Trinidad y Guayana;Provincia_mayor;1701;1739;Caracas;10.65448;-61.41312
PRVETR00;Trinidad @ Trinidad y Guayana;Provincia_menor;1701;1796;Caracas;10.65448;-61.41312
PTCCLPMA;Mapiri @ Misiones del Gran Paititi;Partido;1701;1808;Charcas;90;0
PTCCPOAA;Atacama alta @;Partido;1701;1808;Charcas;-22.91069;-68.20009
PTCCPOAB;Atacama baja @;Partido;1701;1808;Charcas;-22.34286;-68.65007
PTCHCHCA;Castro @;Partido;1701;1808;Chile;-42.48214;-73.7654
PTCHCHCB;Calbuco @;Partido;1770;1808;Chile;-41.77121;-73.12754
PTCHCHCH;Chacao @;Partido;1701;1808;Chile;-41.86435;-73.82074
PTCHCHCM;Carelmapu @;Partido;1701;1808;Chile;-41.7458;-73.7064
PTCHCOPE;Perquilauquen @;Partido;1701;1795;Chile;-36.26663;-71.78419
PTGDCOMO;Monclova @;Jurisdiccion;1701;1808;Nueva Galicia y Septentrion;26.9058;-101.4243
PTGDCOMO;Monclova @;Partido;1701;1808;Nueva Galicia y Septentrion;26.9058;-101.4243
PTGDCORG;Riogrande @ Rio Grande;Jurisdiccion;1703;1808;Nueva Galicia y Septentrion;28.3044;-100.3801
PTGDCORG;Riogrande @ Rio Grande;Partido;1703;1808;Nueva Galicia y Septentrion;28.3044;-100.3801
PTGDCOSS;San Saba @ San Luis de las Amarillas;Jurisdiccion;1757;1771;Nueva Galicia y Septentrion;30.9225;-99.80167
PTGDCOSS;San Saba @ San Luis de las Amarillas;Partido;1757;1771;Nueva Galicia y Septentrion;30.9225;-99.80167
PTGDDUCA;San Carlos @ Presidio San Carlos;Jurisdiccion;1775;1808;Nueva Galicia y Septentrion;30.41869;-104.86107
PTGDDUCN;Chinipas y Nabogame @ Nabogame y Baborigame @ San Joaquin y San Juan Nepomuceno @ Tarahumara de Sinaloa;Partido;1701;1771;Nueva Galicia y Septentrion;90;0
PTGDDUEL;San Elizario @ Presidio San Elizario;Jurisdiccion;1774;1808;Nueva Galicia y Septentrion;31.5848;-106.2718
PTGDDUEL;San Elizario @ Presidio San Elizario;Partido;1774;1808;Nueva Galicia y Septentrion;31.5848;-106.2718
PTGDDUJA;Janos @;Partido;1701;1808;Nueva Galicia y Septentrion;30.8891;-108.18886
PTGDDUNA;Namiquipa @;Jurisdiccion;1778;1808;Nueva Galicia y Septentrion;29.24992;-107.41523
PTGDDUNA;Namiquipa @;Partido;1778;1808;Nueva Galicia y Septentrion;29.24992;-107.41523
PTGDDUPJ;Junta de los Rios @;Jurisdiccion;1759;1808;Nueva Galicia y Septentrion;29.56231;-104.4123
PTGDDUPJ;Junta de los Rios @;Partido;1701;1808;Nueva Galicia y Septentrion;29.56231;-104.4123
PTGDDUPR;Principe @ Presidio Principe @ El Principe @ Coyame;Jurisdiccion;1775;1808;Nueva Galicia y Septentrion;30.41869;-104.86107
PTGDDUPR;Principe @ Presidio Principe @ El Principe @ Coyame;Partido;1775;1808;Nueva Galicia y Septentrion;30.41869;-104.86107
PTGDDUPS;Parras @ Valle de Pirineos @ Parras, Lagunas y Rio de Nazas;Partido;1701;1808;Nueva Galicia y Septentrion;25.44028;-102.1825
PTGDDURF;Rio Florido @;Partido;1701;1766;Nueva Galicia y Septentrion;25.96556;-105.19
PTGDDURN;Rio Nazas @;Partido;1777;1787;Nueva Galicia y Septentrion;26.44028;-105.50528
PTGDDUSE;Santa Eulalia @;Partido;1718;1792;Nueva Galicia y Septentrion;28.5939;-105.88885
PTGDDUSM;San Miguel de Bocas @ San Miguel de Bocas y Rio Florido;Partido;1701;1808;Nueva Galicia y Septentrion;25.95899;-105.99827
PTGDDUSO;Saltillo @ Valle de Buena Esperanza;Jurisdiccion;1568;1699;Nueva Galicia y Septentrion;25.42158;-100.99961
PTGDDUSO;Saltillo @ Valle de Buena Esperanza;Partido;1701;1808;Nueva Galicia y Septentrion;25.42158;-100.99961
PTGDGDAI;Asientos de Ibarra @;Partido;1701;1786;Nueva Galicia y Septentrion;22.23772;-102.08896
PTGDGDTL;Tlajomulco @ Tlaxomulco;Partido;1701;1786;Nueva Galicia y Septentrion;20.4745;-103.4466
PTGDNLSA;San Antonio de los Llanos @;Partido;1701;1747;Nueva Galicia y Septentrion;24.2488;-99.43602
PTGDNMCA;Carrizal @;Jurisdiccion;1773;1808;Nueva Galicia y Septentrion;30.56249;-106.6515
PTGDNMCA;Carrizal @;Partido;1758;1808;Nueva Galicia y Septentrion;30.56249;-106.6515
PTGDSSBA;Badiraguato @ Santiago de los Caballeros;Partido;1701;1808;Nueva Galicia y Septentrion;25.5581;-107.3783
PTGDSSMA;Mazatlan @;Jurisdiccion;1768;1808;Nueva Galicia y Septentrion;23.22344;-106.41619
PTGDSSPA;Pimeria Alta @ Nueva Navarra;Partido;1701;1774;Nueva Galicia y Septentrion;90;0
PTGDSSPB;Pimeria Baja @ Sonora @ Nuevo Reino de Andalucia;Partido;1701;1774;Nueva Galicia y Septentrion;90;0
PTGDSSSB;San Benito @ Mocorito;Partido;1742;1808;Nueva Galicia y Septentrion;25.5126;-107.762
PTGDSSSO;Opateria @ Sonora;Partido;1701;1808;Nueva Galicia y Septentrion;28.63;-109.61
PTGDZAFR;Fresnillo @;Partido;1701;1808;Nueva Galicia y Septentrion;23.1727;-102.8694
PTGDZATL;Tlaltenango @ Taltenango;Partido;1701;1808;Nueva Galicia y Septentrion;21.78227;-103.30614
PTGUCHCH;Chiapa @ Chiapa y Valle de Jiquipilas @;Partido;1701;1768;Guatemala;16.70694;-93.01389
PTGUCHCR;Ciudad Real @ Chiapas;Partido;1769;1808;Guatemala;16.73695;-92.63753
PTGUCHZE;Zendales @ Tzendales @ Sendales @ Ocozingo @ Chontales;Partido;1701;1785;Guatemala;16.90722;-92.09611
PTGUCHZO;Zoques @;Partido;1701;1768;Guatemala;17.13611;-93.31111
PTGUCRAL;Alajuela @;Partido;1782;1808;Guatemala;10.01601;-84.21544
PTGUCRBO;Boruca @ Buruca @ Misiones de Talamanca;Partido;1701;1808;Guatemala;9.00214;-83.32607
PTGUCRVC;Valle Central @;Partido;1701;1808;Guatemala;90;0
PTGUCRVM;Valle de Matina @ Matina;Partido;1701;1808;Guatemala;10.07784;-83.28976
PTGUCRVV;Villa Vieja @;Partido;1763;1808;Guatemala;9.9984;-84.11671
PTGUCYCY;Comayagua @;Partido;1701;1808;Guatemala;14.45115;-87.63814
PTGUGUAT;Atitan @ Atitlan;Partido;1701;1808;Guatemala;14.63796;-91.22793
PTGUGUCM;Chiquimula @ Chichimula;Partido;1764;1808;Guatemala;14.80061;-89.54405
PTGUGUES;Escuintla @ Escuintepeque;Partido;1701;1808;Guatemala;14.3006;-90.786
PTGUGUGZ;Guazacapan @;Partido;1701;1808;Guatemala;14.0752;-90.4165
