ID;fuenteID;entidadID;tipo;implicito;foco;tiempo;grupo;Citacion
224;bueno;JUPETRPA;Relación;no;no;1764-1776;Relaciones;Cosme Bueno, Descripción del virreynato del Perú (Lima 1764-1776)
225;bueno;JUPETRLU;Relación;no;no;1764-1776;Relaciones;Cosme Bueno, Descripción del virreynato del Perú (Lima 1764-1776)
226;bueno;JUPETRHM;Relación;no;no;1764-1776;Relaciones;Cosme Bueno, Descripción del virreynato del Perú (Lima 1764-1776)
228;bueno;JUPETRCH;Relación;no;no;1764-1776;Relaciones;Cosme Bueno, Descripción del virreynato del Perú (Lima 1764-1776)
229;bueno;JUPETRCA;Relación;no;no;1764-1776;Relaciones;Cosme Bueno, Descripción del virreynato del Perú (Lima 1764-1776)
230;bueno;JUPETATA;Relación;no;no;1764-1776;Relaciones;Cosme Bueno, Descripción del virreynato del Perú (Lima 1764-1776)
232;bueno;JUPETAJA;Relación;no;no;1764-1776;Relaciones;Cosme Bueno, Descripción del virreynato del Perú (Lima 1764-1776)
233;bueno;JUPEHVCA;Relación;no;no;1764-1776;Relaciones;Cosme Bueno, Descripción del virreynato del Perú (Lima 1764-1776)
234;bueno;JUPETAHN;Relación;no;no;1764-1776;Relaciones;Cosme Bueno, Descripción del virreynato del Perú (Lima 1764-1776)
235;bueno;JUPETRTR;Relación;no;no;1764-1776;Relaciones;Cosme Bueno, Descripción del virreynato del Perú (Lima 1764-1776)
236;bueno;JUPETACO;Relación;no;no;1764-1776;Relaciones;Cosme Bueno, Descripción del virreynato del Perú (Lima 1764-1776)
237;bueno;JUPETACA;Relación;no;no;1764-1776;Relaciones;Cosme Bueno, Descripción del virreynato del Perú (Lima 1764-1776)
238;bueno;JUPELIYA;Relación;no;no;1764-1776;Relaciones;Cosme Bueno, Descripción del virreynato del Perú (Lima 1764-1776)
239;bueno;JUPELISA;Relación;no;no;1764-1776;Relaciones;Cosme Bueno, Descripción del virreynato del Perú (Lima 1764-1776)
240;bueno;JUPELILI;Relación;no;no;1764-1776;Relaciones;Cosme Bueno, Descripción del virreynato del Perú (Lima 1764-1776)
241;bueno;JUPELIIC;Relación;no;no;1764-1776;Relaciones;Cosme Bueno, Descripción del virreynato del Perú (Lima 1764-1776)
242;bueno;JUPELIHU;Relación;no;no;1764-1776;Relaciones;Cosme Bueno, Descripción del virreynato del Perú (Lima 1764-1776)
244;bueno;JUPELICN;Relación;no;no;1764-1776;Relaciones;Cosme Bueno, Descripción del virreynato del Perú (Lima 1764-1776)
245;bueno;JUPELICL;Relación;no;no;1764-1776;Relaciones;Cosme Bueno, Descripción del virreynato del Perú (Lima 1764-1776)
246;bueno;JUPELICH;Relación;no;no;1764-1776;Relaciones;Cosme Bueno, Descripción del virreynato del Perú (Lima 1764-1776)
247;bueno;JUPELICA;Relación;no;no;1764-1776;Relaciones;Cosme Bueno, Descripción del virreynato del Perú (Lima 1764-1776)
248;bueno;JUPETAHY;Relación;no;no;1764-1776;Relaciones;Cosme Bueno, Descripción del virreynato del Perú (Lima 1764-1776)
249;mp-peru_93;JUPECUPA;Mapa;no;no;1786;Mapas;'Mapa del Partido de Chílquez y Másquez, alias Paruro', en: Archivo General de Indias, MP-PERU_CHILE,93 (Mapa, 1786)
250;mp-peru_97;JUPECUVI;Mapa;no;no;1786;Mapas;'	Mapa del Partido de Vilcabamba', en: Archivo General de Indias, MP-PERU_CHILE,97 (Mapa, 1786)
251;mp-peru_98;JUPECUUR;Mapa;no;no;1786;Mapas;'	Mapa de los Partidos de Urubamba y Calca', en: Archivo General de Indias, MP-PERU_CHILE,98 (Mapa, 1786)
252;mp-peru_98;JUPECUCL;Mapa;no;no;1786;Mapas;'	Mapa de los Partidos de Urubamba y Calca', en: Archivo General de Indias, MP-PERU_CHILE,98 (Mapa, 1786)
253;mp-peru_94;JUPECUTI;Mapa;no;no;1786;Mapas;'Mapa del Partido de Canas y Canches o Tinta', en: Archivo General de Indias, MP-PERU_CHILE,94 (Mapa, 1786)
254;mp-peru_95;JUPECUQU;Mapa;no;no;1786;Mapas;'	Mapa del Partido de Quispicanchi', en: Archivo General de Indias, MP-PERU_CHILE,95 (Mapa, 1786)
255;MP-PERU_96;JUPECUPT;Mapa;no;no;1786;Mapas;'Mapa del Partido de Paucartambo, Intendencia del Cuzco', en: Archivo General de Indias, MP-PERU_CHILE,96 (Mapa, 1786)
256;mp-peru_92;JUPECUCH;Mapa;no;no;1786;Mapas;'Mapa del Partido de Chumbivilcas y Condesuyos del Cuzco', en: Archivo General de Indias, MP-PERU_CHILE,92 (Mapa, 1786)
257;mp-peru_89;JUPECUCB;Mapa;no;no;1786;Mapas;'Mapa del Partido de los Cotabambas', en: Archivo General de Indias, MP-PERU_CHILE,89 (Mapa, 1786)
258;mp-peru_90;JUPECUAY;Mapa;no;no;1786;Mapas;'Mapa del Partido de Aymaraes', en: Archivo General de Indias, MP-PERU_CHILE,90 (Mapa, 1786)
259;mp-peru_91;JUPECUAB;Mapa;no;no;1786;Mapas;'	Mapa del Partido de Abancay', en: Archivo General de Indias, MP-PERU_CHILE,91 (Mapa, 1786)
260;mercurio-tarma;PRPETA00;Relación;no;no;1793;Relaciones;'Descripción de la intendencia de Tarma', en: Mercurio Peruano, tomo VIII, No. 258-260, (Lima 1793)
261;baleato-tarma;JUPETATA;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de la Yntendencia de Tarma', en: Museo Naval de Madrid, BMDB20160054002 (Mapa, 1792)
262;baleato-tarma;JUPETAPA;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de la Yntendencia de Tarma', en: Museo Naval de Madrid, BMDB20160054002 (Mapa, 1792)
263;baleato-tarma;JUPETAJA;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de la Yntendencia de Tarma', en: Museo Naval de Madrid, BMDB20160054002 (Mapa, 1792)
264;baleato-tarma;JUPETAHY;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de la Yntendencia de Tarma', en: Museo Naval de Madrid, BMDB20160054002 (Mapa, 1792)
265;baleato-tarma;JUPETAHN;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de la Yntendencia de Tarma', en: Museo Naval de Madrid, BMDB20160054002 (Mapa, 1792)
266;baleato-tarma;JUPETAHM;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de la Yntendencia de Tarma', en: Museo Naval de Madrid, BMDB20160054002 (Mapa, 1792)
267;baleato-tarma;JUPETACO;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de la Yntendencia de Tarma', en: Museo Naval de Madrid, BMDB20160054002 (Mapa, 1792)
268;baleato-tarma;JUPETACA;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de la Yntendencia de Tarma', en: Museo Naval de Madrid, BMDB20160054002 (Mapa, 1792)
270;baleato-arequipa;JUPEARTA;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de la Yntendencia de Arequipa', en: Museo Naval de Madrid, BMDB20160054057 (Mapa, 1792)
271;baleato-arequipa;JUPEARMO;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de la Yntendencia de Arequipa', en: Museo Naval de Madrid, BMDB20160054057 (Mapa, 1792)
272;baleato-arequipa;JUPEARCS;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de la Yntendencia de Arequipa', en: Museo Naval de Madrid, BMDB20160054057 (Mapa, 1792)
273;baleato-arequipa;JUPEARCG;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de la Yntendencia de Arequipa', en: Museo Naval de Madrid, BMDB20160054057 (Mapa, 1792)
274;baleato-arequipa;JUPEARCA;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de la Yntendencia de Arequipa', en: Museo Naval de Madrid, BMDB20160054057 (Mapa, 1792)
275;baleato-arequipa;JUPEARAR;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de la Yntendencia de Arequipa', en: Museo Naval de Madrid, BMDB20160054057 (Mapa, 1792)
276;baleato-arequipa;JUPEARAC;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de la Yntendencia de Arequipa', en: Museo Naval de Madrid, BMDB20160054057 (Mapa, 1792)
277;MP-Peru_Chile,124;JUPEARTA;Mapa;no;no;1791;Mapas;'Plan geografico de los siete partidos de la intendencia de Arequipa', en: Archivo General de Indias, MP-PERU_CHILE,124 (Mapa, 1791)
278;MP-Peru_Chile,124;JUPEARMO;Mapa;no;no;1791;Mapas;'Plan geografico de los siete partidos de la intendencia de Arequipa', en: Archivo General de Indias, MP-PERU_CHILE,124 (Mapa, 1791)
279;MP-Peru_Chile,124;JUPEARCS;Mapa;no;no;1791;Mapas;'Plan geografico de los siete partidos de la intendencia de Arequipa', en: Archivo General de Indias, MP-PERU_CHILE,124 (Mapa, 1791)
280;MP-Peru_Chile,124;JUPEARCG;Mapa;no;no;1791;Mapas;'Plan geografico de los siete partidos de la intendencia de Arequipa', en: Archivo General de Indias, MP-PERU_CHILE,124 (Mapa, 1791)
281;MP-Peru_Chile,124;JUPEARCA;Mapa;no;no;1791;Mapas;'Plan geografico de los siete partidos de la intendencia de Arequipa', en: Archivo General de Indias, MP-PERU_CHILE,124 (Mapa, 1791)
282;MP-Peru_Chile,124;JUPEARAR;Mapa;no;no;1791;Mapas;'Plan geografico de los siete partidos de la intendencia de Arequipa', en: Archivo General de Indias, MP-PERU_CHILE,124 (Mapa, 1791)
283;MP-Peru_Chile,124;JUPEARAC;Mapa;no;no;1791;Mapas;'Plan geografico de los siete partidos de la intendencia de Arequipa', en: Archivo General de Indias, MP-PERU_CHILE,124 (Mapa, 1791)
284;estado-arequipa;OBPEAR00;Estados y listas;no;no;1791;Listas y Censos;'Estado de los sesenta y siete curatos… [Arequipa]', en: Archivo General de Indias, Indiferente,1525 (1791)
285;Estado,75,n19;REREPE00;Estados y listas;no;no;1792;Listas y Censos;'Estado geográfico del Perú', en: Archivo General de Indias, Estado,75,n.19 (1792)
286;Estado,75,n19;SUPE0000;Estados y listas;no;no;1792;Listas y Censos;'Estado geográfico del Perú', en: Archivo General de Indias, Estado,75,n.19 (1792)
287;baleato-tarma;PRPETA00;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de la Yntendencia de Tarma', en: Museo Naval de Madrid, BMDB20160054002 (Mapa, 1792)
288;baleato-cuzco;PRPECU00;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de la Yntendencia de Cuzco', en: Museo Naval de Madrid, BMDB20160054040 (Mapa, 1792)
289;baleato-huamanga;PRPEHU00;Mapa;no;si;1792;Mapas;Andrés Baleato, 'Plano de las Yntendencias de Huancavelica y Guamanga', en: Museo Naval de Madrid, BMDB20160054026 (Mapa, 1792)
290;baleato-huamanga;JUPEHVHV;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de las Yntendencias de Huancavelica y Guamanga', en: Museo Naval de Madrid, BMDB20160054026 (Mapa, 1792)
291;baleato-arequipa;PRPEAR00;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de la Yntendencia de Arequipa', en: Museo Naval de Madrid, BMDB20160054057 (Mapa, 1792)
292;baleato-peru;PRPEAR00;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano general del Reyno del Perú en la America Meridional', en: Museo Naval de Madrid, BMDB20160053999 (Mapa, 1792)
293;baleato-peru;PRPEHU00;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano general del Reyno del Perú en la America Meridional', en: Museo Naval de Madrid, BMDB20160053999 (Mapa, 1792)
294;baleato-peru;PRPETR00;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano general del Reyno del Perú en la America Meridional', en: Museo Naval de Madrid, BMDB20160053999 (Mapa, 1792)
295;baleato-peru;PRPETA00;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano general del Reyno del Perú en la America Meridional', en: Museo Naval de Madrid, BMDB20160053999 (Mapa, 1792)
296;baleato-peru;PRPEHV00;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano general del Reyno del Perú en la America Meridional', en: Museo Naval de Madrid, BMDB20160053999 (Mapa, 1792)
297;baleato-peru;PRPECU00;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano general del Reyno del Perú en la America Meridional', en: Museo Naval de Madrid, BMDB20160053999 (Mapa, 1792)
299;baleato-peru;PRPELI00;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano general del Reyno del Perú en la America Meridional', en: Museo Naval de Madrid, BMDB20160053999 (Mapa, 1792)
300;baleato-peru;REREPE00;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano general del Reyno del Perú en la America Meridional', en: Museo Naval de Madrid, BMDB20160053999 (Mapa, 1792)
301;baleato-peru;SUPE0000;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano general del Reyno del Perú en la America Meridional', en: Museo Naval de Madrid, BMDB20160053999 (Mapa, 1792)
302;baleato-huamanga;JUPEHUAH;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de las Yntendencias de Huancavelica y Guamanga', en: Museo Naval de Madrid, BMDB20160054026 (Mapa, 1792)
303;baleato-huamanga;JUPEHUAN;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de las Yntendencias de Huancavelica y Guamanga', en: Museo Naval de Madrid, BMDB20160054026 (Mapa, 1792)
304;baleato-huamanga;JUPEHUCA;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de las Yntendencias de Huancavelica y Guamanga', en: Museo Naval de Madrid, BMDB20160054026 (Mapa, 1792)
305;baleato-huamanga;JUPEHUHT;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de las Yntendencias de Huancavelica y Guamanga', en: Museo Naval de Madrid, BMDB20160054026 (Mapa, 1792)
306;baleato-huamanga;JUPEHUHU;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de las Yntendencias de Huancavelica y Guamanga', en: Museo Naval de Madrid, BMDB20160054026 (Mapa, 1792)
307;baleato-huamanga;JUPEHULU;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de las Yntendencias de Huancavelica y Guamanga', en: Museo Naval de Madrid, BMDB20160054026 (Mapa, 1792)
308;baleato-huamanga;JUPEHUPA;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de las Yntendencias de Huancavelica y Guamanga', en: Museo Naval de Madrid, BMDB20160054026 (Mapa, 1792)
309;baleato-huamanga;JUPEHVAN;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de las Yntendencias de Huancavelica y Guamanga', en: Museo Naval de Madrid, BMDB20160054026 (Mapa, 1792)
310;baleato-huamanga;JUPEHVCA;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de las Yntendencias de Huancavelica y Guamanga', en: Museo Naval de Madrid, BMDB20160054026 (Mapa, 1792)
311;baleato-huamanga;JUPEHVTA;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de las Yntendencias de Huancavelica y Guamanga', en: Museo Naval de Madrid, BMDB20160054026 (Mapa, 1792)
312;baleato-cuzco;JUPECUQU;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de la Yntendencia de Cuzco', en: Museo Naval de Madrid, BMDB20160054040 (Mapa, 1792)
314;baleato-cuzco;JUPECUUR;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de la Yntendencia de Cuzco', en: Museo Naval de Madrid, BMDB20160054040 (Mapa, 1792)
315;baleato-cuzco;JUPECUTI;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de la Yntendencia de Cuzco', en: Museo Naval de Madrid, BMDB20160054040 (Mapa, 1792)
316;baleato-cuzco;JUPECUPT;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de la Yntendencia de Cuzco', en: Museo Naval de Madrid, BMDB20160054040 (Mapa, 1792)
317;baleato-cuzco;JUPECUPA;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de la Yntendencia de Cuzco', en: Museo Naval de Madrid, BMDB20160054040 (Mapa, 1792)
318;baleato-cuzco;JUPECUCU;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de la Yntendencia de Cuzco', en: Museo Naval de Madrid, BMDB20160054040 (Mapa, 1792)
319;baleato-cuzco;JUPECUCL;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de la Yntendencia de Cuzco', en: Museo Naval de Madrid, BMDB20160054040 (Mapa, 1792)
320;baleato-cuzco;JUPECUCH;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de la Yntendencia de Cuzco', en: Museo Naval de Madrid, BMDB20160054040 (Mapa, 1792)
321;baleato-cuzco;JUPECUCB;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de la Yntendencia de Cuzco', en: Museo Naval de Madrid, BMDB20160054040 (Mapa, 1792)
322;baleato-cuzco;JUPECUAY;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de la Yntendencia de Cuzco', en: Museo Naval de Madrid, BMDB20160054040 (Mapa, 1792)
323;baleato-cuzco;JUPECUAB;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de la Yntendencia de Cuzco', en: Museo Naval de Madrid, BMDB20160054040 (Mapa, 1792)
324;baleato-cuzco;JUCCPUCA;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de la Yntendencia de Cuzco', en: Museo Naval de Madrid, BMDB20160054040 (Mapa, 1792)
325;baleato-cuzco;JUCCPUCH;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de la Yntendencia de Cuzco', en: Museo Naval de Madrid, BMDB20160054040 (Mapa, 1792)
326;baleato-cuzco;JUCCPUHU;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de la Yntendencia de Cuzco', en: Museo Naval de Madrid, BMDB20160054040 (Mapa, 1792)
327;baleato-cuzco;JUCCPULA;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de la Yntendencia de Cuzco', en: Museo Naval de Madrid, BMDB20160054040 (Mapa, 1792)
328;baleato-cuzco;JUCCPUAZ;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de la Yntendencia de Cuzco', en: Museo Naval de Madrid, BMDB20160054040 (Mapa, 1792)
329;baleato-cuzco;JUCCLPPA;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de la Yntendencia de Cuzco', en: Museo Naval de Madrid, BMDB20160054040 (Mapa, 1792)
330;baleato-cuzco;JUCCLPSI;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de la Yntendencia de Cuzco', en: Museo Naval de Madrid, BMDB20160054040 (Mapa, 1792)
331;baleato-cuzco;JUCCLPLP;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de la Yntendencia de Cuzco', en: Museo Naval de Madrid, BMDB20160054040 (Mapa, 1792)
332;baleato-cuzco;PRCCCBGP;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de la Yntendencia de Cuzco', en: Museo Naval de Madrid, BMDB20160054040 (Mapa, 1792)
333;baleato-cuzco;FRPAXXXX;Mapa;no;no;1792;Mapas;Andrés Baleato, 'Plano de la Yntendencia de Cuzco', en: Museo Naval de Madrid, BMDB20160054040 (Mapa, 1792)
335;mp-peru_37;JUPETRTR;Mapa;no;no;1760;Mapas;'Carta Topográfica de la Provincia de Truxillo del Perú', en: Archivo General de Indias, MP-PERU_CHILE,37 (Mapa, 1760)
336;mp-peru_158;JUPEHUPA;Mapa;no;no;1808;Mapas;'Mapa original de la Intendencia de Guamanga en el Perú', en: Archivo General de Indias, MP-PERU_CHILE,158 (Mapa, 1808)
337;mp-peru_158;JUPEHULU;Mapa;no;no;1808;Mapas;'Mapa original de la Intendencia de Guamanga en el Perú', en: Archivo General de Indias, MP-PERU_CHILE,158 (Mapa, 1808)
338;mp-peru_158;JUPEHUHU;Mapa;no;no;1808;Mapas;'Mapa original de la Intendencia de Guamanga en el Perú', en: Archivo General de Indias, MP-PERU_CHILE,158 (Mapa, 1808)
339;mp-peru_158;JUPEHUHT;Mapa;no;no;1808;Mapas;'Mapa original de la Intendencia de Guamanga en el Perú', en: Archivo General de Indias, MP-PERU_CHILE,158 (Mapa, 1808)
340;mp-peru_158;JUPEHUCA;Mapa;no;no;1808;Mapas;'Mapa original de la Intendencia de Guamanga en el Perú', en: Archivo General de Indias, MP-PERU_CHILE,158 (Mapa, 1808)
341;mp-peru_158;JUPEHUAN;Mapa;no;no;1808;Mapas;'Mapa original de la Intendencia de Guamanga en el Perú', en: Archivo General de Indias, MP-PERU_CHILE,158 (Mapa, 1808)
342;mp-peru_158;JUPEHUAH;Mapa;no;no;1808;Mapas;'Mapa original de la Intendencia de Guamanga en el Perú', en: Archivo General de Indias, MP-PERU_CHILE,158 (Mapa, 1808)
343;mp-peru_158;PRPEHU00;Mapa;no;no;1808;Mapas;'Mapa original de la Intendencia de Guamanga en el Perú', en: Archivo General de Indias, MP-PERU_CHILE,158 (Mapa, 1808)
344;mp-peru_120;JUCHCOCH;Mapa;no;no;1790;Mapas;'Plano que manifiesta la gran extensión de los partidos de Chillan y Canguenes', en: Archivo General de Indias, MP-PERU_CHILE,120 (Mapa, 1790)
345;mp-peru_120;JUCHCOCQ;Mapa;no;no;1790;Mapas;'Plano que manifiesta la gran extensión de los partidos de Chillan y Canguenes', en: Archivo General de Indias, MP-PERU_CHILE,120 (Mapa, 1790)
346;rel-geo-1756;JURPCOSJ;Relación;no;no;1756;Relaciones;Francisco de Solano, Relaciones geográficas del Reino de Chile, 1756 (Santiago de Chile 1995)
347;rel-geo-1756;JURPCOSL;Relación;no;no;1756;Relaciones;Francisco de Solano, Relaciones geográficas del Reino de Chile, 1756 (Santiago de Chile 1995)
348;mp-peru_99;PRPECU00;Mapa;no;no;1786;Mapas;'La Intendencia del Cuzco : Diuidida en todos los partidos o departamentos según las más individuales y exactas noticias de su capital, añadida y corregida por Pablo José Oricayn, año de 1786', en: Archivo General de Indias, MP-PERU_CHILE,99 (Mapa, 1786)
349;mp_peru_86;JUPETAJA;Mapa;no;no;1785;Mapas;'Plan del Partido de Santa Fé de Atun Jauxa', en: Archivo General de Indias, MP-PERU_CHILE,86 (Mapa, 1785)
