Entidad;Nombre;Variantes;tipo;Provincia_generica;Reg;WikiID;Redirect;Entidad_alternate;START;END_;Numero_corriente;GCath;CathHierarchy;viaf;Region;Nivel_default;Comentario;Lat_Capital;Lon_Capital
PTGUGUHU;Huehuetenango;Huehuetenango @ Huehuetenango;Partido;Guatemala;GUA;huehuetenango_partido_gua;~~REDIRECT>huehuetenango_partido_gua~~;GUGUHUPT;1547;1808;1203;;;;Guatemala;Partido;;15.32107;-91.46949
PTGUGUSO;Solola;Solola @;Partido;Guatemala;GUA;solola_partido_gua;~~REDIRECT>solola_partido_gua~~;GUGUSOPT;1689;1808;2;;;;Guatemala;Partido;;14.7708;-91.18202
PTGUGUTO;Totonicapan;Totonicapan @;Partido;Guatemala;GUA;totonicapan_partido_gua;~~REDIRECT>totonicapan_partido_gua~~;GUGUTOPT;1678;1808;1204;;;;Guatemala;Partido;;14.91124;-91.35983
PTGUNICH;Chontales;Chontales @;Partido;Nicaragua;GUA;chontales_partido_gua;;GUNICHPT;1111;9999;1749;;;;Guatemala;Partido;;;
PTGUNIMG;Matagalpa;Matagalpa @;Jurisdiccion;Nicaragua;GUA;matagalpa_jurisdiccion_gua;~~REDIRECT>matagalpa_jurisdiccion_gua~~;GUNIMGPT;1632;1650;1598;;;;Guatemala;indefinido;;90;0
PTGUSSAL;San Alejo;San Alejo @;Partido;San Salvador;GUA;san_alejo_partido_gua;~~REDIRECT>san_alejo_partido_gua~~;GUSSALPT;1787;1808;1205;;;;Guatemala;Partido;;13.43099;-87.96041
PTGUSSCO;Cojutepeque;Cojutepeque @;Partido;San Salvador;GUA;cojutepeque_partido_gua;~~REDIRECT>cojutepeque_partido_gua~~;GUSSCOPT;1701;1808;1206;;;;Guatemala;Partido;;13.72007;-88.93465
PTGUSSGO;Gotera;Gotera @;Partido;San Salvador;GUA;gotera_partido_gua;~~REDIRECT>gotera_partido_gua~~;GUSSGOPT;1787;1808;1207;;;;Guatemala;Partido;;13.69611;-88.10271
PTGUSSOL;Olocuilta;Olocuilta @;Partido;San Salvador;GUA;olocuilta_partido_gua;~~REDIRECT>olocuilta_partido_gua~~;GUSSOLPT;1787;1808;1208;;;;Guatemala;Partido;;13.56597;-89.11608
PTGUSSOP;Opico;Opico @ Ateos @ Quetzaltepeque;Partido;San Salvador;GUA;opico_partido_gua;~~REDIRECT>opico_partido_gua~~;GUSSOPPT;1787;1808;1209;;;;Guatemala;Partido;;13.87619;-89.35843
PTGUSSSN;Sensuntepeque;Sensuntepeque @ Titiguapa;Partido;San Salvador;GUA;sensuntepeque_partido_gua;~~REDIRECT>sensuntepeque_partido_gua~~;GUSSSNPT;1787;1808;1210;;;;Guatemala;Partido;;13.87469;-88.62859
PTGUSSTE;Texutla;Texutla @ Tejutla;Partido;San Salvador;GUA;texutla_partido_gua;~~REDIRECT>texutla_partido_gua~~;GUSSTEPT;1787;1808;1211;;;;Guatemala;Partido;;14.17;-89.10135
PTGUSSUS;Usulutan;Usulutan @;Partido;San Salvador;GUA;usulutan_partido_gua;~~REDIRECT>usulutan_partido_gua~~;GUSSUSPT;1701;1808;1212;;;;Guatemala;Partido;;13.34261;-88.43753
PTGUTGGU;Guascoran;Guascoran @;Partido;Tegucigalpa;GUA;guascoran_partido_gua;~~REDIRECT>guascoran_partido_gua~~;GUTGGUPT;1743;1808;1213;;;;Guatemala;Partido;;13.61371;-87.75177
PTGUTGOJ;Ojojona;Ojojona @;Partido;Tegucigalpa;GUA;ojojona_partido_gua;~~REDIRECT>ojojona_partido_gua~~;GUTGOJPT;1743;1808;1214;;;;Guatemala;Partido;;13.93372;-87.29494
PTGUTGOR;Orica;Orica @;Partido;Tegucigalpa;GUA;orica_partido_gua;~~REDIRECT>orica_partido_gua~~;GUTGORPT;1743;1788;1215;;;;Guatemala;Partido;;14.71564;-86.94302
PTGUTGSA;San Antonio;San Antonio @;Partido;Tegucigalpa;GUA;san_antonio_partido_gua;~~REDIRECT>san_antonio_partido_gua~~;GUTGSAPT;1789;1808;1216;;;;Guatemala;Partido;;14.04514;-87.02393
PTGUTGTX;Texiguat;Texiguat @;Partido;Tegucigalpa;GUA;texiguat_partido_gua;~~REDIRECT>texiguat_partido_gua~~;GUTGTXPT;1750;1808;1217;;;;Guatemala;Partido;;13.64875;-87.02291
PTNECLCL;Colotlan;Colotlan @ Fronteras de San Luis de Colotlan @ Fronteras de San Luis Obispo;Partido;Nayarit;NES;colotlan_partido_nes;~~REDIRECT>colotlan_partido_nes~~;NECLCLPT;1111;1808;1218;;;;Nueva España;Partido;;22.11417;-103.26639
PTNECLMO;Monterey;Monterey @;Partido;California;GDJ;monterey_partido_gdj;~~REDIRECT>monterey_partido_gdj~~;NECLMOPT;1782;1808;1219;;;;Nueva Galicia y Septentrion;Partido;;36.59552;-121.89061
PTNECLSB;Santa Barbara;Santa Barbara @;Partido;California;GDJ;santa_barbara_partido_gdj;~~REDIRECT>santa_barbara_partido_gdj~~;NECLSBPT;1782;1808;1220;;;;Nueva Galicia y Septentrion;Partido;;34.4339;-119.7196
PTNECLSD;San Diego;San Diego @;Partido;California;GDJ;san_diego_partido_gdj;~~REDIRECT>san_diego_partido_gdj~~;NECLSDPT;1782;1808;1221;;;;Nueva Galicia y Septentrion;Partido;;32.7838;-117.102
PTNECLSF;San Francisco;San Francisco @;Partido;California;GDJ;san_francisco_partido_gdj;~~REDIRECT>san_francisco_partido_gdj~~;NECLSFPT;1782;1808;1222;;;;Nueva Galicia y Septentrion;Partido;;37.79583;-122.45417
PTNEGJAC;Acambaro;Acambaro @;Partido;Guanajuato;NES;acambaro_partido_nes;~~REDIRECT>acambaro_partido_nes~~;NEGJACPT;1560;1808;1223;;;;Nueva España;Partido;;20.03139;-100.72167
PTNEGJCE;Celaya;Celaya @;Partido;Guanajuato;NES;celaya_partido_nes;~~REDIRECT>celaya_partido_nes~~;NEGJCEPT;1571;1808;5;;;;Nueva España;Partido;;20.52483;-100.81522
PTNEGJIR;Irapuato;Irapuato @;Partido;Guanajuato;NES;irapuato_partido_nes;~~REDIRECT>irapuato_partido_nes~~;NEGJIRPT;1787;1808;1224;;;;Nueva España;Partido;;20.67255;-101.34658
PTNEGJLE;Villa de Leon;Villa de Leon @;Partido;Guanajuato;NES;villa_de_leon_partido_nes;~~REDIRECT>villa_de_leon_partido_nes~~;NEGJLEPT;1670;1808;61;;;;Nueva España;Partido;;21.11956;-101.67622
PTNEGJSA;Salamanca;Salamanca @;Partido;Guanajuato;NES;salamanca_partido_nes;~~REDIRECT>salamanca_partido_nes~~;NEGJSAPT;1604;1808;1225;;;;Nueva España;Partido;;20.5719;-101.1916
PTNEGJSM;San Miguel el Grande;San Miguel el Grande @;Partido;Guanajuato;NES;san_miguel_el_grande_partido_nes;~~REDIRECT>san_miguel_el_grande_partido_nes~~;NEGJSMPT;1111;1808;60;;;;Nueva España;Partido;;20.91116;-100.7401
PTNEGJST;Salvatierra;Salvatierra @;Partido;Guanajuato;NES;salvatierra_partido_nes;~~REDIRECT>salvatierra_partido_nes~~;NEGJSTPT;1645;1808;1226;;;;Nueva España;Partido;;20.21234;-100.87935
PTNEGJYU;Yurirapundaro;Yurirapundaro @ Yurirapandiro;Partido;Guanajuato;NES;yurirapundaro_partido_nes;~~REDIRECT>yurirapundaro_partido_nes~~;NEGJYUPT;1545;1808;7;;;;Nueva España;Partido;;20.21111;-101.12778
PTNEMIJI;Jiquilpan;Jiquilpan @ Xiquilpan @ Xiquilpa;Partido;Michoacan;NES;jiquipan_partido_nes;~~REDIRECT>jiquipan_partido_nes~~;NEMIJIPT;1111;1808;65;;;;Nueva España;Partido;;19.99361;-102.71722
PTNEMIMA;Maravatio;Maravatio @;Partido;Michoacan;NES;maravatio_partido_nes;~~REDIRECT>maravatio_partido_nes~~;NEMIMAPT;1111;1808;63;;;;Nueva España;Partido;;19.89278;-100.4425
PTNEMITC;Tancitaro;Tancitaro @ Tancitaro;Partido;Michoacan;NES;tancitaro_partido_nes;~~REDIRECT>tancitaro_partido_nes~~;NEMITCPT;1111;1808;62;;;;Nueva España;Partido;;19.33694;-102.36306
PTNEMITZ;Tlazazalca;Tlazazalca @;Partido;Michoacan;NES;tlazazalca_partido_nes;~~REDIRECT>tlazazalca_partido_nes~~;NEMITZPT;1111;1808;64;;;;Nueva España;Partido;;20.33861;-102.02472
PTNEMXCH;Chalco;Chalco @;Partido;Mexico;NES;chalco_partido_nes;~~REDIRECT>chalco_partido_nes~~;NEMXCHPT;1533;1808;68;;;;Nueva España;Partido;;19.26472;-98.8975
PTNEMXCT;Cuautla;Cuautla @;Partido;Mexico;NES;cuautla_partido_nes;~~REDIRECT>cuautla_partido_nes~~;NEMXCTPT;1111;1808;69;;;;Nueva España;Partido;;18.81167;-98.95472
PTNEMXTA;Taxco;Taxco @ Taxco;Partido;Mexico;NES;taxco_partido_nes;~~REDIRECT>taxco_partido_nes~~;NEMXTAPT;1111;1808;66;;;;Nueva España;Partido;;18.55639;-99.60333
PTNEMXTE;Temascaltepec;Temascaltepec @;Partido;Mexico;NES;temascaltepec_partido_nes;~~REDIRECT>temascaltepec_partido_nes~~;NEMXTEPT;1111;1808;67;;;;Nueva España;Partido;;19.04687;-100.0335
PTNEMXTP;Tetepango;Tetepango @;Partido;Mexico;NES;tetepango_partido_nes;~~REDIRECT>tetepango_partido_nes~~;NEMXTPPT;1531;1808;70;;;;Nueva España;Partido;;20.1025;-99.15694
PTNEMXZP;Zacualpan;Zacualpan @;Partido;Mexico;NES;zacualpan_partido_nes;~~REDIRECT>zacualpan_partido_nes~~;NEMXZPPT;1111;1808;71;;;;Nueva España;Partido;;18.75722;-99.74
PTNEOAHM;Huamelula;Huamelula @ Huamelula;Partido;Oaxaca;NES;huamelula_partido_nes;~~REDIRECT>huamelula_partido_nes~~;NEOAHMPT;1531;9999;74;;;;Nueva España;Partido;;90;0
PTNEOAMT;Mitla y Tlacolula;Mitla y Tlacolula @;Partido;Oaxaca;NES;mitla_y_tlacolula_partido_nes;~~REDIRECT>mitla_y_tlacolula_partido_nes~~;NEOAMTPT;1531;1808;1227;;;;Nueva España;Partido;;16.92222;-96.3625
PTNEOANO;Nochixtlan;Nochixtlan @;Partido;Oaxaca;NES;nochixtlan_partido_nes;~~REDIRECT>nochixtlan_partido_nes~~;NEOANOPT;1111;1808;75;;;;Nueva España;Partido;;17.45722;-97.225
PTNEOATL;Teutila;Teutila @ Teutila;Partido;Oaxaca;NES;teutila_partido_nes;~~REDIRECT>teutila_partido_nes~~;NEOATLPT;1111;1808;73;;;;Nueva España;Partido;;17.975;-96.70417
PTNEPUGQ;Guaquechula;Guaquechula @ Huaquechula;Partido;Puebla;NES;guaquechula_partido_nes;~~REDIRECT>guaquechula_partido_nes~~;NEPUGQPT;1531;1808;1461;;;;Nueva España;Partido;;18.77;-98.54278
PTNEPUPU;Puebla;Puebla @;Partido;Puebla;NES;puebla_partido_nes;~~REDIRECT>puebla_partido_nes~~;NEPUPUPT;1111;1808;77;;;;Nueva España;Partido;;19.04259;-98.19804
PTNEPUTS;Tepexi de la Seda;Tepexi de la Seda @;Partido;Puebla;NES;tepexi_de_la_seda_partido_nes;~~REDIRECT>tepexi_de_la_seda_partido_nes~~;NEPUTSPT;1111;1808;76;;;;Nueva España;Partido;;18.5775;-97.92611
PTNESLCH;Charcas;Charcas @;Partido;San Luis Potosi;NES;charcas_partido_nes;~~REDIRECT>charcas_partido_nes~~;NESLCHPT;1696;1808;78;;;;Nueva España;Partido;;23.12976;-101.11463
PTNETBCH;Chontalapa;Chontalapa @;Partido;Tabasco;NES;chontalapa_partido_nes;~~REDIRECT>chontalapa_partido_nes~~;NETBCHPT;1528;1808;1425;;;;Nueva España;Partido;;17.99173;-92.92814
PTNETBRI;Rios de Usumacinta;Rios de Usumacinta @;Partido;Tabasco;NES;rios_de_usumacinta_partido_nes;~~REDIRECT>rios_de_usumacinta_partido_nes~~;NETBRIPT;1528;1808;1427;;;;Nueva España;Partido;;17.55139;-91.49194
PTNETBSI;La Sierra;La Sierra @;Partido;Tabasco;NES;la_sierra_partido_nes;~~REDIRECT>la_sierra_partido_nes~~;NETBSIPT;1528;1808;1426;;;;Nueva España;Partido;;17.73333;-92.81189
PTNEVCCS;Cosamaloapan;Cosamaloapan @;Partido;Veracruz;NES;cosamaloapan_partido_nes;~~REDIRECT>cosamaloapan_partido_nes~~;NEVCCSPT;1535;1808;72;;;;Nueva España;Partido;;18.36806;-95.795
PTNEVCGU;Guaspaltepec;Guaspaltepec @ Guaspaltepeque @ Mitad de Guaspaltepec @ Guaspaltepec y Oxitlan;Partido;Veracruz;NES;guaspaltepec_partido_nes;~~REDIRECT>guaspaltepec_partido_nes~~;NEVCGUPT;1111;1786;1228;;;;Nueva España;Partido;;90;0
PTNEVCXA;Xalapa;Xalapa @;Partido;Veracruz;NES;xalapa_partido_nes;~~REDIRECT>xalapa_partido_nes~~;NEVCXAPT;1111;1808;79;;;;Nueva España;Partido;;19.54;-96.9275
PTNEYUCA;Campeche;Campeche @;Partido;Yucatan;NES;campeche_partido_nes;~~REDIRECT>campeche_partido_nes~~;NEYUCAPT;1111;1808;80;;;;Nueva España;Partido;;19.84433;-90.5357
PTNEYUCC;Chancenote;Chancenote @ El Cuyo;Partido;Yucatan;NES;chancenote_partido_nes;~~REDIRECT>chancenote_partido_nes~~;NEYUCCPT;1111;1808;1229;;;;Nueva España;Partido;;20.99167;-87.78472
PTNGANYO;Yolombo y Cancan;Yolombo y Cancan @;Partido;Antioquia;NGR;yolombo_y_cancan_partido_ngr;~~REDIRECT>yolombo_y_cancan_partido_ngr~~;NGANYOPT;1773;1808;1230;;;;Nuevo Reino de Granada;Partido;;6.59812;-75.01081
PTNGCABA;Baru;Baru @ Pasacaballos @ Turbana @ Bocachica-Baru @ El Partido desde Arjona, Turbaco hasta la Bahia;Partido;Cartagena;NGR;baru_partido_ngr;~~REDIRECT>baru_partido_ngr~~;NGCABAPT;1111;1808;1231;;;;Nuevo Reino de Granada;Partido;;10.27068;-75.44314
PTNGCABR;Barranca del Rey;Barranca del Rey @ Barrancas @ Barranca;Partido;Cartagena;NGR;barranca_del_rey_partido_ngr;~~REDIRECT>barranca_del_rey_partido_ngr~~;NGCABRPT;1111;1808;1232;;;;Nuevo Reino de Granada;Partido;;10.1487;-74.94961
PTNGCACO;Corozal;Corozal @ Corrozal @ La Pileta;Jurisdiccion;Cartagena;NGR;corozal_jurisdiccion_ngr;~~REDIRECT>corozal_jurisdiccion_ngr~~;NGCACOPT;1776;1808;1233;;;;Nuevo Reino de Granada;Partido;;9.31894;-75.29418
PTNGCALB;Loba;Loba @;Partido;Cartagena;NGR;loba_partido_ngr;~~REDIRECT>loba_partido_ngr~~;NGCALBPT;1744;1808;1234;;;;Nuevo Reino de Granada;Partido;;8.93809;-74.03881
PTNGCALO;Lorica;Lorica @ Rio Sinu;Partido;Cartagena;NGR;lorica_partido_ngr;~~REDIRECT>lorica_partido_ngr~~;NGCALOPT;1701;1808;1235;;;;Nuevo Reino de Granada;Partido;;9.23946;-75.81398
PTNGCAMA;Montañas Altas;Montañas Altas @ Montañas de Maria Alta @ El partido que va desde Matunilla y Maria y desde Mantuna hasta la jurisdiccion de Tolu;Partido;Cartagena;NGR;montanas_altas_partido_ngr;~~REDIRECT>montañas_altas_partido_ngr~~;NGCAMAPT;1111;1808;1236;;;;Nuevo Reino de Granada;Partido;;9.95115;-75.08402
PTNGCAMB;Montañas Bajas;Montañas Bajas @ Villa de Maria @ Montañas de Maria Baja @ María vieja;Partido;Cartagena;NGR;montanas_bajas_partido_ngr;~~REDIRECT>montañas_bajas_partido_ngr~~;NGCAMBPT;1535;1808;1237;;;;Nuevo Reino de Granada;Partido;;9.71742;-75.11924
PTNGCAMG;Magangue;Magangue @ El Retiro @ El Retiro y Magangue @ Rio Cauca @ Pantanos;Partido;Cartagena;NGR;magangue_partido_ngr;~~REDIRECT>magangue_partido_ngr~~;NGCAMGPT;1742;1808;1238;;;;Nuevo Reino de Granada;Partido;;9.242;-74.7547
PTNGCAMH;Mahates;Mahates @;Partido;Cartagena;NGR;mahates_partido_ngr;~~REDIRECT>mahates_partido_ngr~~;NGCAMHPT;1111;1808;1239;;;;Nuevo Reino de Granada;Partido;;10.23328;-75.18908
PTNGCAMJ;Majagual;Majagual @ Algarrobo @ Rio Cauca segundo;Partido;Cartagena;NGR;majagual_partido_ngr;~~REDIRECT>majagual_partido_ngr~~;NGCAMJPT;1789;1808;1240;;;;Nuevo Reino de Granada;Partido;;8.54162;-74.62842
PTNGCASB;San Benito Abad;San Benito Abad @ San Benito Abad;Partido;Cartagena;NGR;san_benito_abad_partido_ngr;~~REDIRECT>san_benito_abad_partido_ngr~~;NGCASBPT;1677;1808;1241;;;;Nuevo Reino de Granada;Partido;;8.96477;-75.23513
PTNGCASJ;Rio San Jorge;Rio San Jorge @;Partido;Cartagena;NGR;rio_san_jorge_partido_ngr;~~REDIRECT>rio_san_jorge_partido_ngr~~;NGCASJPT;1111;9999;1381;;;;Nuevo Reino de Granada;Partido;;90;0
PTNGCAST;Tolu y Sabanas;Tolu y Sabanas @ Tolu y sabanas @ Tolu y sus sabanas @ La Pileta;Jurisdiccion;Cartagena;NGR;tolu_y_sabanas_jurisdiccion_ngr;~~REDIRECT>tolu_y_sabanas_jurisdiccion_ngr~~;NGCASTPT;1535;1808;1242;;;;Nuevo Reino de Granada;Jurisdiccion;;8.96477;-75.23513
PTNGCATA;Tierradentro;Tierradentro @ Barranquilla @ Tierra Adentro;Partido;Cartagena;NGR;tierradentro_partido_ngr;~~REDIRECT>tierradentro_partido_ngr~~;NGCATAPT;1111;1808;1243;;;;Nuevo Reino de Granada;Partido;;10.97998;-74.77708
PTNGCHCA;El Cajon;El Cajon @;Partido;Choco;NGR;el_cajon_partido_ngr;~~REDIRECT>el_cajon_partido_ngr~~;NGCHCAPT;1793;1793;1244;;;;Nuevo Reino de Granada;Partido;;4.847;-76.6348
PTNGLLAR;Arauca;Arauca @ Cuiloto;Misiones;Llanos;NGR;arauca_misiones_ngr;~~REDIRECT>arauca_misiones_ngr~~;NGLLARPT;1780;1808;1245;;;;Nuevo Reino de Granada;Partido;;6.51487;-70.77532
PTNGLLCA;Casanare;Casanare @ Casanares;Misiones;Llanos;NGR;casanare_misiones_ngr;~~REDIRECT>casanare_misiones_ngr~~;NGLLCAPT;1701;1808;1246;;;;Nuevo Reino de Granada;Partido;;6.46038;-71.72923
PTNGLLME;Meta;Meta @;Misiones;Llanos;NGR;meta_misiones_ngr;~~REDIRECT>meta_misiones_ngr~~;NGLLMEPT;1111;1808;1247;;;;Nuevo Reino de Granada;Partido;;4.81275;-71.36412
PTNGLLTA;Tamara;Tamara @;Partido;Llanos;NGR;tamara_partido_ngr;~~REDIRECT>tamara_partido_ngr~~;NGLLTAPT;1776;1808;1248;;;;Nuevo Reino de Granada;Partido;;5.83058;-72.16301
PTNGPACH;Chagres;Chagres @;Partido;Panama;TFI;chagres_partido_ngr;~~REDIRECT>chagres_partido_ngr~~;NGPACHPT;1701;1808;1249;;;;Tierra Firme;Partido;;9.31883;-79.99812
PTNGPANA;Nata;Nata @;Partido;Panama;TFI;nata_partido_ngr;~~REDIRECT>nata_partido_ngr~~;NGPANAPT;1701;1808;1250;;;;Tierra Firme;Partido;;8.33215;-80.51527
PTNGPASA;Santos;Santos @ Villa de los Santos;Partido;Panama;TFI;santos_partido_ngr;~~REDIRECT>santos_partido_ngr~~;NGPASAPT;1701;1808;1251;;;;Tierra Firme;Partido;;7.93797;-80.41365
PTNGPPCU;Cucuta;Cucuta @;Partido;Pamplona;NGR;cucuta_partido_ngr;~~REDIRECT>cucuta_partido_ngr~~;NGPPCUPT;1805;1808;1453;;;;Nuevo Reino de Granada;Partido;;7.89291;-72.48156
PTNGSMGU;Guamal;Guamal @;Partido;Santa Marta;NGR;guamal_partido_ngr;~~REDIRECT>guamal_partido_ngr~~;NGSMGUPT;1111;1808;1252;;;;Nuevo Reino de Granada;Partido;;9.1445;-74.2261
PTNGSMPN;Valencia de Jesus;Valencia de Jesus @ Pueblo Nuevo @ Pueblonuevo @ Nueva Valencia;Jurisdiccion;Santa Marta;NGR;valencia_de_jesus_jurisdiccion_ngr;~~REDIRECT>valencia_de_jesus_jurisdiccion_ngr~~;NGSMPNPT;1590;1808;1253;;;;Nuevo Reino de Granada;Partido;;10.30154;-73.39293
PTNGSMSN;Sitio Nuevo;Sitio Nuevo @;Partido;Santa Marta;NGR;sitio_nuevo_partido_ngr;~~REDIRECT>sitio_nuevo_partido_ngr~~;NGSMSNPT;1777;1808;1254;;;;Nuevo Reino de Granada;Partido;;10.77478;-74.71962
PTNGTUTU;Tunja;Tunja @;Partido;Tunja;NGR;tunja_partido_ngr;~~REDIRECT>tunja_partido_ngr~~;NGTUTUPT;1539;1808;1255;;;;Nuevo Reino de Granada;Partido;;5.53305;-73.36134
PTPETRCO;Collay;Collay @;Partido;Trujillo;PER;collay_pastrido_per;;PETRCOPT;1111;1700;1758;;;;;;;;
PTPETRLA;Lamas;Lamas @;Partido;Trujillo;PER;lamas_partido_per;~~REDIRECT>lamas_partido_per~~;PETRLAPT;1701;1808;1256;;;;Peru;Partido;;-6.42018;-76.51739
PTPETRLE;Leymebamba;Leymebamba @ Paujartambo;Partido;Trujillo;PER;leymebamba_partido_per;;PETRLEPT;1111;1700;1759;;;;;;;;
PTPETRMO;Moyobamba;Moyobamba @;Partido;Trujillo;PER;moyobamba_partido_per;~~REDIRECT>moyobamba_partido_per~~;PETRMOPT;1701;1808;1257;;;;Peru;Partido;;-6.03451;-76.97492
PTQUJAJA;Jaen;Jaen @ Jaen de Bracamoros;Partido;Jaen;QUI;jaen_partido_qui;~~REDIRECT>jaen_partido_qui~~;QUJAJAPT;1701;1808;1258;;;;Quito;Partido;;-5.44485;-78.58545
PTQUJASA;Santiago de las Montañas;Santiago de las Montañas @ Bracamoros;Partido;Jaen;QUI;santiago_de_las_montanas_partido_qui;~~REDIRECT>santiago_de_las_montañas_partido_qui~~;QUJASAPT;1558;1808;1259;;;;Quito;Partido;;-4.03355;-77.76104
PTQUMCMC;Macas;Macas @;Partido;Quijos;QUI;macas_partido_qui;~~REDIRECT>macas_partido_qui~~;QUMCMCPT;1554;1808;1260;;;;Quito;Partido;;-2.30466;-78.11863
PTQUPOMO;Mocoa;Mocoa @;Partido;Popayan;QUI;mocoa_partido_qui;~~REDIRECT>mocoa_partido_qui~~;QUPOMOPT;1651;9999;944;;;;Quito;Partido;;1.23152;-76.77467
PTQUPOPZ;Paez;Paez @ Paeces @ Guanacas;Partido;Popayan;QUI;paez_partido_qui;~~REDIRECT>paez_partido_qui~~;QUPOPZPT;1701;1808;1261;;;;Quito;Partido;;2.52088;-76.08451
PTQUPOSU;Sucumbios;Sucumbios @;Partido;Popayan;QUI;sucumbios_partido_qui;~~REDIRECT>sucumbios_partido_qui~~;QUPOSUPT;1701;1808;1420;;;;Quito;Partido;;90;0
PTQUQJCA;Canelos;Canelos @ Canela;Partido;Quijos;QUI;canelos_partido_qui;~~REDIRECT>canelos_partido_qui~~;QUQJCAPT;1701;1808;1262;;;;Quito;Partido;;-1.59116;-77.75465
PTQUQJQJ;Quijos;Quijos @;Partido;Quijos;QUI;quijos_partido_qui;~~REDIRECT>quijos_partido_qui~~;QUQJQJPT;1554;1808;1263;;;;Quito;Partido;;-0.4634;-77.88947
PTQUQUYU;Yumbos;Yumbos @ Cansacoto @ Santo Domingo;Partido;Quito;QUI;yumbos_partido_qui;~~REDIRECT>yumbos_partido_qui~~;QUQUYUPT;1111;1808;1264;;;;Quito;Partido;;-0.22017;-78.51209
PTQURBRB;Riobamba;Riobamba @;Partido;Quito;QUI;riobamba_partido_qui;~~REDIRECT>riobamba_partido_qui~~;QURBRBPT;1534;1808;1265;;;;Quito;Partido;;-1.6744;-78.64595
PTQUYAZA;Zamora;Zamora @;Partido;Quito;QUI;zamora_partido_qui;~~REDIRECT>zamora_partido_qui~~;QUYAZAPT;1549;1808;1266;;;;Quito;Partido;;90;0
PTRPBALU;Lujan;Lujan @;Jurisdiccion;Buenos Aires;RPL;lujan_jurisdiccion_rpl;~~REDIRECT>lujan_jurisdiccion_rpl~~;RPBALUPT;1756;1808;1267;;;;Rio de la Plata;Partido;;-34.56683;-59.10951
PTRPBOCL;Cerro Largo;Cerro Largo @ Cerrolargo @ Campaña interior y de frontera;Partido;Banda Oriental;RPL;cerro_largo_partido_rpl;~~REDIRECT>cerro_largo_partido_rpl~~;RPBOCLPT;1795;1808;1268;;;;Rio de la Plata;Partido;;-32.36811;-54.17013
PTRPBOCO;Colonia;Colonia @ Colonia del Sacramento;Jurisdiccion;Banda Oriental;RPL;colonia_jurisdiccion_rpl;~~REDIRECT>colonia_jurisdiccion_rpl~~;RPBOCOPT;1777;1808;1269;;;;Rio de la Plata;Partido;;-34.46986;-57.85305
PTRPBOMA;Maldonado;Maldonado @;Jurisdiccion;Banda Oriental;RPL;maldonado_jurisdiccion_rpl;~~REDIRECT>maldonado_jurisdiccion_rpl~~;RPBOMAPT;1784;1808;1270;;;;Rio de la Plata;Partido;;-34.90872;-54.95827
PTRPBOSO;Soriano;Soriano @;Jurisdiccion;Banda Oriental;RPL;soriano_jurisdiccion_rpl;~~REDIRECT>soriano_jurisdiccion_rpl~~;RPBOSOPT;1701;1808;1271;;;;Rio de la Plata;Partido;;-33.36;-58.382
PTRPBOST;Santa Tecla;Santa Tecla @;Partido;Banda Oriental;RPL;santa_tecla_partido_rpl;~~REDIRECT>santa_tecla_partido_rpl~~;RPBOSTPT;1774;1800;1272;;;;Rio de la Plata;Partido;;-31.33194;-54.09034
PTRPCOLC;La Carlota;La Carlota @ Carlota;Jurisdiccion;Cordoba;RPL;la_carlota_jurisdiccion_rpl;~~REDIRECT>la_carlota_jurisdiccion_rpl~~;RPCOLCPT;1794;1808;1377;;;;Rio de la Plata;Partido;;-33.41802;-63.29358
PTRPCORC;Rio Cuarto;Rio Cuarto @ Riocuarto @ Concepcion;Jurisdiccion;Cordoba;RPL;rio_cuarto_jurisdiccion_rpl;~~REDIRECT>rio_cuarto_jurisdiccion_rpl~~;RPCORCPT;1794;1808;1378;;;;Rio de la Plata;Partido;;-33.12388;-64.34797
PTRPMIEM;Estancias de Misiones;Estancias de Misiones @;Partido;Misiones;RPL;estancias_de_misiones_partido_rpl;~~REDIRECT>estancias_de_misiones_partido_rpl~~;RPMIEMPT;1111;1808;1273;;;;Rio de la Plata;Partido;;90;0
PTRPMIER;Estancias realengas en Misiones;Estancias realengas en Misiones @;Partido;Misiones;RPL;estancias_realengas_en_misiones_partido_rpl;~~REDIRECT>estancias_realengas_en_misiones_partido_rpl~~;RPMIERPT;1111;1808;1274;;;;Rio de la Plata;Partido;;90;0
PTRPPACO;Villa Real;Villa Real @ Concepcion;Partido;Paraguay;RPL;villa_real_partido_rpl;~~REDIRECT>villa_real_partido_rpl~~;RPPACOPT;1773;1808;1275;;;;Rio de la Plata;Partido;;-23.40221;-57.43897
PTRPPACU;Cuarepoti;Cuarepoti @;Partido;Paraguay;RPL;cuarepoti_partido_rpl;~~REDIRECT>cuarepoti_partido_rpl~~;RPPACUPT;1787;1808;1276;;;;Rio de la Plata;Partido;;-24.42333;-57.11296
PTRPPAFR;Fronteras de Paraguay;Fronteras de Paraguay @;Partido;Paraguay;RPL;fronteras_de_paraguay_partido_rpl;~~REDIRECT>fronteras_de_paraguay_partido_rpl~~;RPPAFRPT;1111;1808;1277;;;;Rio de la Plata;Partido;;90;0
PTRPPAPI;Pilar;Pilar @;Partido;Paraguay;RPL;pilar_partido_rpl;~~REDIRECT>pilar_partido_rpl~~;RPPAPIPT;1787;1808;1278;;;;Rio de la Plata;Partido;;-26.86252;-58.30221
