Entidad;tipo;Label;Ent_sup;sup_tipo;sup_Label;START;START_ex;END;END_ex;St_i;St_i_ex;END_i;END_i_ex;S;E;auto;clip;sup_is_cabecera
OBPECU00;Obispado;Cuzco;OBSDSD00;Obispado;Santo Domingo;1538;exact;1545;exact;1512;exact;1547;exact;1538;1545;762;;
OBVEME00;Obispado;Merida;OBVECA00;Arzobispado;Caracas;1804;exact;1808;hgis;1804;exact;1808;hgis;1804;1808;763;;
OBVEGU00;Obispado;Guayana;OBVECA00;Arzobispado;Caracas;1804;exact;1808;hgis;1804;exact;1808;hgis;1804;1808;764;;
JUCCCBCH;Gobernacion;Chiquitos;PRCCCB00;Gobernacion-Intendencia;Cochabamba;1804;exact;1808;hgis;1784;exact;1808;hgis;1804;1808;765;;
JUCCCBCB;Partido;Cochabamba;PRCCCB00;Gobernacion-Intendencia;Cochabamba;1784;exact;1808;hgis;1784;exact;1808;hgis;1784;1808;766;dontclip;
JUCCCBAY;Subdelegacion;Ayopaya;PRCCCB00;Gobernacion-Intendencia;Cochabamba;1784;exact;1808;hgis;1784;exact;1808;hgis;1784;1808;767;;
JUCCCBCL;Subdelegacion;Clisa;PRCCCB00;Gobernacion-Intendencia;Cochabamba;1784;exact;1808;hgis;1784;exact;1808;hgis;1784;1808;768;;
JUCCCBTA;Subdelegacion;Tapacari;PRCCCB00;Gobernacion-Intendencia;Cochabamba;1784;exact;1808;hgis;1784;exact;1808;hgis;1784;1808;769;;
JUCCCBVG;Subdelegacion;Valle-grande;PRCCCB00;Gobernacion-Intendencia;Cochabamba;1784;exact;1808;hgis;1784;exact;1808;hgis;1784;1808;770;;
JUCCCBSA;Subdelegacion;Sacaba;PRCCCB00;Gobernacion-Intendencia;Cochabamba;1784;exact;1808;hgis;1784;exact;1808;hgis;1784;1808;771;;
JUCCCBAR;Subdelegacion;Arque;PRCCCB00;Gobernacion-Intendencia;Cochabamba;1784;exact;1808;hgis;1784;exact;1808;hgis;1784;1808;772;;
JUCCCCCA;Subdelegacion;Carangas;PRCCCB00;Gobernacion-Intendencia;Cochabamba;1784;exact;1808;hgis;1784;exact;1808;hgis;1784;1808;774;;
JUCCCBSC;Subdelegacion;Santa Cruz de la Sierra;PRCCCB00;Gobernacion-Intendencia;Cochabamba;1784;exact;1808;hgis;1784;exact;1808;hgis;1784;1808;775;;
JUCCCBMO;Misiones;Moxos;PRCCCBSC;Gobernacion-Capitania General;Santa Cruz;1111;start;1771;exact;1561;exact;1783;exact;1561;1771;776;;
JUCCCBCH;Corregimiento;Chiquitos;PRCCCBSC;Gobernacion-Capitania General;Santa Cruz;1772;exact;1776;exact;1561;exact;1783;exact;1772;1776;777;;
JUCCCBSC;Partido;Santa Cruz de la Sierra;PRCCCBSC;Gobernacion-Capitania General;Santa Cruz;1111;start;1783;exact;1561;exact;1783;exact;1561;1783;778;;
JUCCCBMO;Misiones;Moxos;PRCCCBSC;Gobernacion;Chiriguanaes;1111;start;1771;exact;1560;exact;1560;exact;1560;1560;779;;
JUCCCBSC;Partido;Santa Cruz de la Sierra;PRCCCBSC;Gobernacion;Chiriguanaes;1111;start;1783;exact;1560;exact;1560;exact;1560;1560;780;;
JUCCLPLA;Corregimiento;Larecaja;PRCCCC00;Provincias;Charcas;1111;start;1783;exact;1559;exact;1783;exact;1559;1783;781;;
JUCCPOAT;Corregimiento;Atacama;PRCCCC00;Provincias;Charcas;1111;start;1783;exact;1559;exact;1783;exact;1559;1783;782;;
JUCCPUHU;Corregimiento;Paucarcolla;PRCCCC00;Provincias;Charcas;1111;start;1783;exact;1559;exact;1783;exact;1559;1783;783;;
JUCCLPAP;Misiones;Apolobamba;PRCCCC00;Provincias;Charcas;1111;start;1785;exact;1559;exact;1783;exact;1559;1783;784;;
JUCCLPLP;Corregimiento;La Paz;PRCCCC00;Provincias;Charcas;1111;start;1783;exact;1559;exact;1783;exact;1559;1783;786;;
JUCCPUCA;Corregimiento;Carabaya;PRCCCC00;Provincias;Charcas;1111;start;1783;exact;1559;exact;1783;exact;1559;1783;787;;
JUCCPOPO;Corregimiento;Potosi;PRCCCC00;Provincias;Charcas;1773;exact;1783;exact;1559;exact;1783;exact;1773;1783;788;;
JUCCLPCH;Corregimiento;Chulumani;PRCCCC00;Provincias;Charcas;1780;exact;1783;exact;1559;exact;1783;exact;1780;1783;789;;
JUCCCBCB;Corregimiento;Cochabamba;PRCCCC00;Provincias;Charcas;1111;start;1783;exact;1559;exact;1783;exact;1559;1783;790;;
JUCCPOLI;Corregimiento;Lipes;PRCCCC00;Provincias;Charcas;1111;start;1783;exact;1559;exact;1783;exact;1559;1783;791;;
JUCCPUCH;Gobernacion;Chucuito;PRCCCC00;Provincias;Charcas;1578;exact;1783;exact;1559;exact;1783;exact;1578;1783;792;;
JUCCLPOM;Corregimiento;Omasuyos;PRCCCC00;Provincias;Charcas;1111;start;1783;exact;1559;exact;1783;exact;1559;1783;793;;
JUCCLPPA;Corregimiento;Pacajes;PRCCCC00;Provincias;Charcas;1111;start;1783;exact;1559;exact;1783;exact;1559;1783;794;;
JUCCCCOR;Corregimiento;Oruro;PRCCCC00;Provincias;Charcas;1612;exact;1808;hgis;1559;exact;1783;exact;1612;1783;795;;
JUCCCBMO;Corregimiento;Moxos;PRCCCC00;Provincias;Charcas;1772;exact;1776;exact;1559;exact;1783;exact;1772;1776;796;;
JUCCPULA;Corregimiento;Lampa;PRCCCC00;Provincias;Charcas;1111;start;1783;exact;1559;exact;1783;exact;1559;1783;797;;
JUCCCCCA;Corregimiento;Carangas;PRCCCC00;Provincias;Charcas;1111;start;1783;exact;1559;exact;1783;exact;1559;1783;798;;
JUCCPOCY;Corregimiento;Chayanta;PRCCCC00;Provincias;Charcas;1111;start;1783;exact;1559;exact;1783;exact;1559;1783;799;;
JUCCPOPR;Corregimiento;Porco;PRCCCC00;Provincias;Charcas;1111;start;1783;exact;1559;exact;1783;exact;1559;1783;800;;
JUCCLPSI;Corregimiento;Sicasica;PRCCCC00;Provincias;Charcas;1111;start;1783;exact;1559;exact;1783;exact;1559;1783;801;;
JUCCCCPB;Corregimiento;Pomabamba;PRCCCC00;Provincias;Charcas;1754;not_after;1771;exact;1559;exact;1783;exact;1754;1771;802;;
JUCCPUAZ;Corregimiento;Azangaro;PRCCCC00;Provincias;Charcas;1111;start;1783;exact;1559;exact;1783;exact;1559;1783;803;;
JUCCPOTA;Corregimiento;Tarija;PRCCCC00;Provincias;Charcas;1111;start;1783;exact;1559;exact;1783;exact;1559;1783;804;;
JUCCLPAP;Misiones;Apolobamba;PRCCCC00;Gobernacion-Intendencia;Chuquisaca;1111;start;1785;exact;1784;exact;1808;hgis;1784;1785;805;;
JUCCCCTO;Subdelegacion;Tomina;PRCCCC00;Gobernacion-Intendencia;Chuquisaca;1784;exact;1808;hgis;1784;exact;1808;hgis;1784;1808;807;;
JUCCCCPP;Subdelegacion;Pilaya y Paspaya;PRCCCC00;Gobernacion-Intendencia;Chuquisaca;1784;exact;1808;hgis;1784;exact;1808;hgis;1784;1808;808;;
JUCCCCOR;Corregimiento;Oruro;PRCCCC00;Gobernacion-Intendencia;Chuquisaca;1612;exact;1808;hgis;1784;exact;1808;hgis;1784;1808;809;;
JUCCCCCC;Partido;Chuquisaca;PRCCCC00;Gobernacion-Intendencia;Chuquisaca;1784;exact;1808;hgis;1784;exact;1808;hgis;1784;1808;810;dontclip;
JUCCCCPA;Subdelegacion;Paria;PRCCCC00;Gobernacion-Intendencia;Chuquisaca;1784;exact;1808;hgis;1784;exact;1808;hgis;1784;1808;811;;
JUCCLPAP;Subdelegacion;Caupolican;PRCCLP00;Gobernacion-Intendencia;La Paz;1786;exact;1808;hgis;1784;exact;1808;hgis;1786;1808;812;;
JUCCPOCH;Subdelegacion;Chichas;PRCCLP00;Gobernacion-Intendencia;La Paz;1785;exact;1808;hgis;1784;exact;1808;hgis;1785;1808;813;;
JUCCLPCH;Subdelegacion;Yungas;PRCCLP00;Gobernacion-Intendencia;La Paz;1784;exact;1808;hgis;1784;exact;1808;hgis;1784;1808;814;;
JUCCLPLA;Subdelegacion;Larecaja;PRCCLP00;Gobernacion-Intendencia;La Paz;1784;exact;1808;hgis;1784;exact;1808;hgis;1784;1808;815;;
JUCCLPLP;Partido;La Paz;PRCCLP00;Gobernacion-Intendencia;La Paz;1784;exact;1808;hgis;1784;exact;1808;hgis;1784;1808;816;dontclip;
JUCCLPOM;Subdelegacion;Omasuyos;PRCCLP00;Gobernacion-Intendencia;La Paz;1784;exact;1808;hgis;1784;exact;1808;hgis;1784;1808;817;;
JUCCLPPA;Subdelegacion;Pacajes;PRCCLP00;Gobernacion-Intendencia;La Paz;1784;exact;1808;hgis;1784;exact;1808;hgis;1784;1808;818;;
JUCCLPSI;Subdelegacion;Sicasica;PRCCLP00;Gobernacion-Intendencia;La Paz;1784;exact;1808;hgis;1784;exact;1808;hgis;1784;1808;819;;
JUCCPOAT;Subdelegacion;Atacama;PRCCLP00;Gobernacion-Intendencia;La Paz;1784;exact;1808;hgis;1784;exact;1808;hgis;1784;1808;820;;
JUCCPOTA;Subdelegacion;Tarija;PRCCPO00;Gobernacion-Intendencia;Potosi;1785;exact;1808;hgis;1784;exact;1808;hgis;1785;1808;821;;
JUCCPOPO;Partido;Potosi;PRCCPO00;Gobernacion-Intendencia;Potosi;1784;exact;1808;hgis;1784;exact;1808;hgis;1784;1808;822;dontclip;
JUCCPOCY;Subdelegacion;Chayanta;PRCCPO00;Gobernacion-Intendencia;Potosi;1784;exact;1808;hgis;1784;exact;1808;hgis;1784;1808;823;;
JUCCPOPR;Subdelegacion;Porco;PRCCPO00;Gobernacion-Intendencia;Potosi;1784;exact;1808;hgis;1784;exact;1808;hgis;1784;1808;824;;
JUCCPOLI;Subdelegacion;Lipes;PRCCPO00;Gobernacion-Intendencia;Potosi;1784;exact;1808;hgis;1784;exact;1808;hgis;1784;1808;825;;
JUCCPUCH;Subdelegacion;Chucuito;PRCCPU00;Gobernacion-Intendencia;Puno;1784;exact;1808;hgis;1784;exact;1808;hgis;1784;1808;826;;
JUCCPUCA;Subdelegacion;Carabaya;PRCCPU00;Gobernacion-Intendencia;Puno;1784;exact;1808;hgis;1784;exact;1808;hgis;1784;1808;827;;
JUCCPUAZ;Subdelegacion;Azangaro;PRCCPU00;Gobernacion-Intendencia;Puno;1784;exact;1808;hgis;1784;exact;1808;hgis;1784;1808;828;;
JUCCPUHU;Subdelegacion;Huancane;PRCCPU00;Gobernacion-Intendencia;Puno;1784;exact;1808;hgis;1784;exact;1808;hgis;1784;1808;829;;
JUCCPULA;Subdelegacion;Lampa;PRCCPU00;Gobernacion-Intendencia;Puno;1784;exact;1808;hgis;1784;exact;1808;hgis;1784;1808;830;;
PTCHCHCA;Partido;Castro;PRCHCH00;Gobernacion;Chiloe;1701;hgis;1808;hgis;1601;exact;1783;not_before;1701;1783;831;;
PTCHCHCH;Partido;Chacao;PRCHCH00;Gobernacion;Chiloe;1701;hgis;1808;hgis;1601;exact;1783;not_before;1701;1783;832;;
PTCHCHCB;Partido;Calbuco;PRCHCH00;Gobernacion;Chiloe;1770;not_after;1808;hgis;1601;exact;1783;not_before;1770;1783;833;;
PTCHCHCA;Partido;Castro;PRCHCH00;Gobernacion-Intendencia;Chiloe;1701;hgis;1808;hgis;1784;exact;1788;exact;1784;1788;834;;
PTCHCHCH;Partido;Chacao;PRCHCH00;Gobernacion-Intendencia;Chiloe;1701;hgis;1808;hgis;1784;exact;1788;exact;1784;1788;835;;
PTCHCHCB;Partido;Calbuco;PRCHCH00;Gobernacion-Intendencia;Chiloe;1770;not_after;1808;hgis;1784;exact;1788;exact;1784;1788;836;;
PTCHCHCA;Partido;Castro;PRCHCH00;Gobernacion;Chiloe;1701;hgis;1808;hgis;1789;exact;1808;hgis;1789;1808;837;;
PTCHCHCH;Partido;Chacao;PRCHCH00;Gobernacion;Chiloe;1701;hgis;1808;hgis;1789;exact;1808;hgis;1789;1808;838;;
PTCHCHCB;Partido;Calbuco;PRCHCH00;Gobernacion;Chiloe;1770;not_after;1808;hgis;1789;exact;1808;hgis;1789;1808;839;;
JUCHCOCQ;Subdelegacion;Cauquenes;PRCHCO00;Gobernacion-Intendencia;Concepcion;1786;exact;1808;hgis;1786;exact;1808;hgis;1786;1808;841;;
JUCHCOLI;Subdelegacion;Linares;PRCHCO00;Gobernacion-Intendencia;Concepcion;1796;exact;1808;hgis;1786;exact;1808;hgis;1796;1808;842;;
JUCHCOIT;Subdelegacion;Itata;PRCHCO00;Gobernacion-Intendencia;Concepcion;1786;exact;1808;hgis;1786;exact;1808;hgis;1786;1808;843;;
JUCHCOIL;Subdelegacion;Isla de Laja;PRCHCO00;Gobernacion-Intendencia;Concepcion;1793;exact;1808;hgis;1786;exact;1808;hgis;1793;1808;844;;
JUCHCOCH;Subdelegacion;Chillan;PRCHCO00;Gobernacion-Intendencia;Concepcion;1786;exact;1808;hgis;1786;exact;1808;hgis;1786;1808;845;;
JUCHCOOS;Gobernacion;Osorno;PRCHCO00;Gobernacion-Intendencia;Concepcion;1802;exact;1808;hgis;1786;exact;1808;hgis;1802;1808;846;;
JUCHCOPU;Subdelegacion;Puchacay;PRCHCO00;Gobernacion-Intendencia;Concepcion;1786;exact;1808;hgis;1786;exact;1808;hgis;1786;1808;847;;
JUCHCORE;Subdelegacion;Rere;PRCHCO00;Gobernacion-Intendencia;Concepcion;1786;exact;1808;hgis;1786;exact;1808;hgis;1786;1808;848;;
JUCHCOJF;Gobernacion Politico-Militar;Juan Fernandez;PRCHCO00;Gobernacion-Intendencia;Concepcion;1786;exact;1808;hgis;1786;exact;1808;hgis;1786;1808;849;;
JUCHCOCO;Partido;Concepcion;PRCHCO00;Gobernacion-Intendencia;Concepcion;1786;exact;1808;hgis;1786;exact;1808;hgis;1786;1808;850;dontclip;
JUCHCOVA;Gobernacion Politico-Militar;Valdivia;PRCHCO00;Gobernacion-Intendencia;Concepcion;1786;exact;1808;hgis;1786;exact;1808;hgis;1786;1808;851;;
JUCHSACR;Subdelegacion;Curico;SUCH0000;Capitania General;Chile;1793;exact;1808;hgis;1786;exact;1808;hgis;1793;1808;852;;cabecera
JUCHSASA;Partido;Santiago;SUCH0000;Capitania General;Chile;1786;exact;1808;hgis;1786;exact;1808;hgis;1786;1808;853;clip;cabecera
JUCHSAVA;Gobernacion Politico-Militar;Valparaiso;SUCH0000;Capitania General;Chile;1786;exact;1808;hgis;1786;exact;1808;hgis;1786;1808;854;;cabecera
JUCHSAQU;Subdelegacion;Quillota;SUCH0000;Capitania General;Chile;1786;exact;1808;hgis;1786;exact;1808;hgis;1786;1808;855;;cabecera
JUCHSAME;Subdelegacion;Melipilla;SUCH0000;Capitania General;Chile;1786;exact;1808;hgis;1786;exact;1808;hgis;1786;1808;856;;cabecera
JUCHSAHU;Subdelegacion;Huasco;SUCH0000;Capitania General;Chile;1787;exact;1808;hgis;1786;exact;1808;hgis;1787;1808;857;;cabecera
JUCHSACQ;Subdelegacion;Coquimbo;SUCH0000;Capitania General;Chile;1786;exact;1808;hgis;1786;exact;1808;hgis;1786;1808;858;;cabecera
JUCHSACP;Subdelegacion;Copiapo;SUCH0000;Capitania General;Chile;1786;exact;1808;hgis;1786;exact;1808;hgis;1786;1808;859;;cabecera
JUCHSAPE;Subdelegacion;La Ligua;SUCH0000;Capitania General;Chile;1800;exact;1808;hgis;1786;exact;1808;hgis;1800;1808;860;;cabecera
JUCHSACO;Subdelegacion;Colchagua;SUCH0000;Capitania General;Chile;1786;exact;1808;hgis;1786;exact;1808;hgis;1786;1808;861;;cabecera
JUCHSACC;Subdelegacion;Illapel;SUCH0000;Capitania General;Chile;1787;exact;1808;hgis;1786;exact;1808;hgis;1787;1808;862;;cabecera
JUCHSAAC;Subdelegacion;Aconcagua;SUCH0000;Capitania General;Chile;1786;exact;1808;hgis;1786;exact;1808;hgis;1786;1808;863;;cabecera
JUCHSAMA;Subdelegacion;Maule;SUCH0000;Capitania General;Chile;1786;exact;1808;hgis;1786;exact;1808;hgis;1786;1808;864;;cabecera
JUCHSALA;Subdelegacion;Los Andes;SUCH0000;Capitania General;Chile;1804;exact;1808;hgis;1786;exact;1808;hgis;1804;1808;865;;cabecera
JUCHSARA;Subdelegacion;Rancagua;SUCH0000;Capitania General;Chile;1786;exact;1808;hgis;1786;exact;1808;hgis;1786;1808;866;;cabecera
PTGDCOMO;Jurisdiccion;Monclova;PRGDCO00;Alcaldia Mayor;Almaden;1111;start;1808;hgis;1582;exact;1589;ca;1582;1589;867;dontclip;
PTGDCOMO;Jurisdiccion;Monclova;PRGDCO00;Provincia;Coahuila;1111;start;1808;hgis;1649;not_after;1673;exact;1649;1673;868;dontclip;
PTGDCOMO;Jurisdiccion;Monclova;PRGDCO00;Provincia;Coahuila;1111;start;1808;hgis;1590;ca;1642;exact;1590;1642;869;dontclip;
PTGDCOMO;Jurisdiccion;Monclova;PRGDCO00;Alcaldia Mayor;Coahuila;1111;start;1808;hgis;1682;exact;1686;exact;1682;1686;870;dontclip;
PMGDCONA;Tenencia de gobierno;Nava;PRGDCO00;Gobernacion;Coahuila;1800;ca;1808;hgis;1687;exact;1808;hgis;1800;1808;871;;
PMGDCOEN;Partido;Encinas;PRGDCO00;Gobernacion;Coahuila;1804;not_after;1808;hgis;1687;exact;1808;hgis;1804;1808;872;;
PTGDCORG;Presidio;Riogrande;PRGDCO00;Gobernacion;Coahuila;1703;exact;1808;hgis;1687;exact;1808;hgis;1703;1808;873;;
PTGDCOMO;Jurisdiccion;Monclova;PRGDCO00;Gobernacion;Coahuila;1111;start;1808;hgis;1687;exact;1808;hgis;1687;1808;874;dontclip;
JUGDCOPR;Presidios;Frontera de Coahuila;PRGDCO00;Gobernacion;Coahuila;1772;exact;1808;hgis;1687;exact;1808;hgis;1772;1808;875;;
PMGDCOSF;Tenencia de gobierno;San Fernando de Austria;PRGDCO00;Gobernacion;Coahuila;1781;exact;1808;hgis;1687;exact;1808;hgis;1781;1808;876;;
PMGDCOCA;Jurisdiccion;Candela;PRGDCO00;Gobernacion;Coahuila;1777;ca;1808;hgis;1687;exact;1808;hgis;1777;1808;877;;
PMGDCOCC;Partido;Cuatro Cienegas;PRGDCO00;Gobernacion;Coahuila;1800;ca;1808;hgis;1687;exact;1808;hgis;1800;1808;878;;
PMGDCOSB;Partido;San Antonio de Bucareli;PRGDCO00;Gobernacion;Coahuila;1778;ca;1808;hgis;1687;exact;1808;hgis;1778;1808;879;;
PMGDCOSV;Partido;San Vicente;PRGDCO00;Gobernacion;Coahuila;1800;ca;1808;hgis;1687;exact;1808;hgis;1800;1808;880;;
PMGDCOSP;Partido;Gigedo;PRGDCO00;Gobernacion;Coahuila;1749;not_before;1808;hgis;1687;exact;1808;hgis;1749;1808;881;;
PMGDCOSR;Partido;Santa Rosa;PRGDCO00;Gobernacion;Coahuila;1739;not_before;1808;hgis;1687;exact;1808;hgis;1739;1808;882;;
JUGDDUPS;Subdelegacion;Parras y Saltillo;PRGDCO00;Gobernacion;Coahuila;1788;not_before;1808;hgis;1687;exact;1808;hgis;1788;1808;883;;
PTGDCOSS;Presidio;San Saba;PRGDCO00;Gobernacion;Coahuila;1760;exact;1771;exact;1687;exact;1808;hgis;1760;1771;884;;
PTGDCOMO;Jurisdiccion;Monclova;PRGDCO00;Alcaldia Mayor;Nuevo Almaden;1111;start;1808;hgis;1643;exact;1648;not_after;1643;1648;885;dontclip;
PTGDCOMO;Jurisdiccion;Monclova;PRGDCO00;Alcaldia Mayor;Trinidad;1111;start;1808;hgis;1577;exact;1581;exact;1577;1581;886;dontclip;
PTGDCOMO;Jurisdiccion;Monclova;PRGDCO00;Alcaldia Mayor;Nueva Extremadura;1111;start;1808;hgis;1674;exact;1681;exact;1674;1681;887;dontclip;
JUGDDUTP;Alcaldia Mayor;Minas de Topia;PRGDDU00;Gobernacion-Capitania General;Nueva Vizcaya;1590;ca;1670;ca;1562;exact;1786;exact;1590;1670;888;;
JUGDSSCH;Alcaldia Mayor;San Sebastian;PRGDDU00;Gobernacion-Capitania General;Nueva Vizcaya;1630;ca;1665;not_after;1562;exact;1786;exact;1630;1665;889;;
JUGDDUBB;Alcaldia Mayor;San Francisco del Oro;PRGDDU00;Gobernacion-Capitania General;Nueva Vizcaya;1665;not_after;1674;not_before;1562;exact;1786;exact;1665;1674;890;;
JUGDDUGZ;Alcaldia Mayor*;Guazamota;PRGDDU00;Gobernacion-Capitania General;Nueva Vizcaya;1701;hgis;1722;not_after;1562;exact;1786;exact;1701;1722;891;;
PTGDSSCA;Alcaldia Mayor;Piaxtla;PRGDDU00;Gobernacion-Capitania General;Nueva Vizcaya;1630;ca;1665;not_after;1562;exact;1786;exact;1630;1665;892;;
JUGDDUCO;Alcaldia Mayor;Coneto;PRGDDU00;Gobernacion-Capitania General;Nueva Vizcaya;1631;not_before;1649;ca;1562;exact;1786;exact;1631;1649;893;;
JUGDSSCS;Alcaldia Mayor;Virgenes;PRGDDU00;Gobernacion-Capitania General;Nueva Vizcaya;1576;not_before;1636;exact;1562;exact;1786;exact;1576;1636;894;;
PTGDDUPJ;Presidio;El Norte;PRGDDU00;Gobernacion-Capitania General;Nueva Vizcaya;1773;exact;1808;hgis;1562;exact;1786;exact;1773;1786;895;;
JUGDSSMY;Alcaldia Mayor;Maloya;PRGDDU00;Gobernacion-Capitania General;Nueva Vizcaya;1590;not_before;1665;not_after;1562;exact;1786;exact;1590;1665;896;;
JUGDDUBS;Alcaldia Mayor*;Basis;PRGDDU00;Gobernacion-Capitania General;Nueva Vizcaya;1763;exact;1788;not_after;1562;exact;1786;exact;1763;1786;897;;
PTGDDUPS;Alcaldia Mayor;Valle de Pirineos;PRGDDU00;Gobernacion-Capitania General;Nueva Vizcaya;1578;not_after;1595;ca;1562;exact;1786;exact;1578;1595;898;;
PTGDDUSO;Alcaldia Mayor;Saltillo;PRGDDU00;Gobernacion-Capitania General;Nueva Vizcaya;1568;ca;1581;exact;1562;exact;1786;exact;1568;1581;899;;
JUGDDUGB;Alcaldia Mayor;Guanabal;PRGDDU00;Gobernacion-Capitania General;Nueva Vizcaya;1630;not_before;1649;not_after;1562;exact;1786;exact;1630;1649;900;;
JUGDSSSO;Alcaldia Mayor;Sonora;PRGDDU00;Gobernacion-Capitania General;Nueva Vizcaya;1641;exact;1732;exact;1562;exact;1786;exact;1641;1732;901;;
JUGDSSSC;Alcaldia Mayor*;Santiago;PRGDDU00;Gobernacion-Capitania General;Nueva Vizcaya;1693;exact;1732;exact;1562;exact;1786;exact;1693;1732;902;;
JUGDSSCP;Alcaldia Mayor;Copala;PRGDDU00;Gobernacion-Capitania General;Nueva Vizcaya;1705;ca;1732;exact;1562;exact;1786;exact;1705;1732;903;;
JUGDSSRO;Alcaldia Mayor;Rosario;PRGDDU00;Gobernacion-Capitania General;Nueva Vizcaya;1660;ca;1665;ca;1562;exact;1786;exact;1660;1665;904;;
JUGDDUGM;Comandancia;San Hipolito;PRGDDU00;Gobernacion-Capitania General;Nueva Vizcaya;1620;ca;1686;exact;1562;exact;1786;exact;1620;1686;905;;
PTGDDUEL;Presidio;San Elizario;PRGDDU00;Gobernacion-Capitania General;Nueva Vizcaya;1774;exact;1808;hgis;1562;exact;1786;exact;1774;1786;906;;
JUGDSSOS;Alcaldia Mayor;Ostimuri;PRGDDU00;Gobernacion-Capitania General;Nueva Vizcaya;1676;exact;1732;exact;1562;exact;1786;exact;1676;1732;907;;
PTGDDUJA;Presidio;Janos;PRGDDU00;Gobernacion-Capitania General;Nueva Vizcaya;1701;hgis;1808;hgis;1562;exact;1786;exact;1701;1786;908;;
PTGDDUPS;Alcaldia Mayor;Parras;PRGDDU00;Gobernacion-Capitania General;Nueva Vizcaya;1598;exact;1699;ca;1562;exact;1786;exact;1598;1699;909;;
JUGDDUMA;Alcaldia Mayor;Mapimi;PRGDDU00;Gobernacion-Capitania General;Nueva Vizcaya;1600;not_after;1711;ca;1562;exact;1786;exact;1600;1711;910;;
PTGDDUNA;Presidio;Namiquipa;PRGDDU00;Gobernacion-Capitania General;Nueva Vizcaya;1778;not_before;1808;hgis;1562;exact;1786;exact;1778;1786;911;;
PTGDDUCA;Presidio;San Carlos;PRGDDU00;Gobernacion-Capitania General;Nueva Vizcaya;1774;exact;1808;hgis;1562;exact;1786;exact;1774;1786;912;;
PTGDDUPR;Presidio;El Principe;PRGDDU00;Gobernacion-Capitania General;Nueva Vizcaya;1774;exact;1808;hgis;1562;exact;1786;exact;1774;1786;913;;
JUGDSSMY;Alcaldia Mayor*;Maloya;PRGDDU00;Gobernacion-Capitania General;Nueva Vizcaya;1703;not_before;1732;exact;1562;exact;1786;exact;1703;1732;914;;
JUGDDUNP;Alcaldia Mayor;San Juan Nepomuceno;PRGDDU00;Gobernacion-Capitania General;Nueva Vizcaya;1777;not_after;1787;not_after;1562;exact;1786;exact;1777;1786;915;;
JUGDDUJA;Alcaldia Mayor;San Joaquin;PRGDDU00;Gobernacion-Capitania General;Nueva Vizcaya;1777;not_after;1787;not_after;1562;exact;1786;exact;1777;1786;916;;
JUGDDUPS;Alcaldia Mayor;Parras y Saltillo;PRGDDU00;Gobernacion-Capitania General;Nueva Vizcaya;1766;not_after;1786;exact;1562;exact;1786;exact;1766;1786;917;;
JUGDDUCG;Comandancia;Cerro Gordo;PRGDDU00;Gobernacion-Capitania General;Nueva Vizcaya;1646;ca;1750;exact;1562;exact;1786;exact;1646;1750;918;;
PTGDDUVE;Comandancia;San Buenaventura;PRGDDU00;Gobernacion-Capitania General;Nueva Vizcaya;1779;exact;1808;hgis;1562;exact;1786;exact;1779;1786;919;;
PTGDDUSM;Partido;Bocas;PRGDDU00;Gobernacion-Capitania General;Nueva Vizcaya;1111;start;1808;hgis;1562;exact;1786;exact;1562;1786;920;;
PTGDDUSO;Alcaldia Mayor;Saltillo;PRGDDU00;Gobernacion-Capitania General;Nueva Vizcaya;1591;not_before;1699;ca;1562;exact;1786;exact;1591;1699;921;;
JUGDDUSC;Alcaldia Mayor;Santa Catarina;PRGDDU00;Gobernacion-Capitania General;Nueva Vizcaya;1721;not_after;1725;not_before;1562;exact;1786;exact;1721;1725;922;;
JUGDDUCR;Alcaldia Mayor;Cosihuiriachi;PRGDDU00;Gobernacion-Capitania General;Nueva Vizcaya;1688;exact;1787;not_before;1562;exact;1786;exact;1688;1786;923;;
JUGDDUCR;Subdelegacion;Cosihuiriachi;PRGDDU00;Gobernacion-Capitania General;Nueva Vizcaya;1688;not_before;1808;hgis;1562;exact;1786;exact;1688;1786;924;;
JUGDDUTO;Alcaldia Mayor;Topago;PRGDDU00;Gobernacion-Capitania General;Nueva Vizcaya;1777;not_after;1787;not_after;1562;exact;1786;exact;1777;1786;925;;
JUGDSSSI;Alcaldia Mayor*;Sinaloa;PRGDDU00;Gobernacion-Capitania General;Nueva Vizcaya;1583;exact;1639;arbitrary;1562;exact;1786;exact;1583;1639;926;;
JUGDDUMN;Alcaldia Mayor;Minas Nuevas;PRGDDU00;Gobernacion-Capitania General;Nueva Vizcaya;1634;exact;1729;not_before;1562;exact;1786;exact;1634;1729;927;;
JUGDDUTH;Alcaldia Mayor*;Tabahueto;PRGDDU00;Gobernacion-Capitania General;Nueva Vizcaya;1765;ca;1777;exact;1562;exact;1786;exact;1765;1777;928;;
JUGDDUEG;Comandancia;El Gallo;PRGDDU00;Gobernacion-Capitania General;Nueva Vizcaya;1687;exact;1750;exact;1562;exact;1786;exact;1687;1750;929;;
JUGDDUDU;Jursidiccion;Durango;PRGDDU00;Gobernacion-Capitania General;Nueva Vizcaya;1563;exact;1808;hgis;1562;exact;1786;exact;1563;1786;930;dontclip;
