fid;REG;Entidad;tipo;Label;Nombre;START;START_ex;END;END_ex;START_nb;START_na;END_nb;END_na;Agregado;Ent_identica;AbrA;AbrB;Wikilink_id;Wikilink_tipo;Entidad_alt;Wikilink;Wikilink2;Provincia_generica;Fuente;Nombre completo;Nombre_completo_wiki;Cabecera
4382;NES;JCNEZPHH;Corregimiento;Hueycatepec;Hueycatepec y La Hoya;1531;ca;1599;ca;;;;;False;;C;Corr.;hueycatepec y la hoya_jurisdiccion_nes;conceptos:corregimiento;NEZPHHJC;;NES;;div-nueva-espana;Corregimiento de Hueycatepec;[[:conceptos:corregimiento|Corregimiento]] de Hueycatepec;False
4383;NES;JCNEZPIX;Corregimiento;Ixcuintepec;Ixcuintepec y Xuquila;1531;ca;1599;ca;;;;;False;;C;Corr.;ixcuintepec y xuquila_jurisdiccion_nes;conceptos:corregimiento;NEZPIXJC;;NES;;div-nueva-espana;Corregimiento de Ixcuintepec;[[:conceptos:corregimiento|Corregimiento]] de Ixcuintepec;False
4384;NES;JCNEZPLA;Corregimiento;Lalana;Lalana;1531;ca;1599;ca;;;;;False;;C;Corr.;lalana_jurisdiccion_nes;conceptos:corregimiento;NEZPLAJC;;NES;;div-nueva-espana;Corregimiento de Lalana;[[:conceptos:corregimiento|Corregimiento]] de Lalana;False
4385;NES;JCNEZPME;Corregimiento;Metepec;Metepec y Alotepec;1531;ca;1599;ca;;;;;False;;C;Corr.;metepec y alotepec_jurisdiccion_nes;conceptos:corregimiento;NEZPMEJC;;NES;;div-nueva-espana;Corregimiento de Metepec;[[:conceptos:corregimiento|Corregimiento]] de Metepec;False
4386;NES;JCNEZPNE;Corregimiento;Nestepec;Nestepec y Teotalcingo;1531;ca;1599;ca;;;;;False;;C;Corr.;nestepec y teotalcingo_jurisdiccion_nes;conceptos:corregimiento;NEZPNEJC;;NES;;div-nueva-espana;Corregimiento de Nestepec;[[:conceptos:corregimiento|Corregimiento]] de Nestepec;False
4387;NES;JCNEZPQU;Corregimiento;Quezalapa;Quezalapa;1531;ca;1599;ca;;;;;False;;C;Corr.;quezalapa_jurisdiccion_nes;conceptos:corregimiento;NEZPQUJC;;NES;;div-nueva-espana;Corregimiento de Quezalapa;[[:conceptos:corregimiento|Corregimiento]] de Quezalapa;False
4388;NES;JCNEZPNA;Corregimiento;Nanacatepec;Nanacatepec;1531;ca;1599;ca;;;;;False;;C;Corr.;nanacatepec_jurisdiccion_nes;conceptos:corregimiento;NEZPNAJC;;NES;;div-nueva-espana;Corregimiento de Nanacatepec;[[:conceptos:corregimiento|Corregimiento]] de Nanacatepec;False
4389;NES;JCNEZPXA;Corregimiento;Xaltepec;Xaltepec y Yacoche;1531;ca;1599;ca;;;;;False;;C;Corr.;xaltepec y yacoche_jurisdiccion_nes;conceptos:corregimiento;NEZPXAJC;;NES;;div-nueva-espana;Corregimiento de Xaltepec;[[:conceptos:corregimiento|Corregimiento]] de Xaltepec;False
4390;NES;JCNEZPTI;Corregimiento;Tiltepec;Tiltepec y Yagavila;1531;ca;1599;ca;;;;;False;;C;Corr.;tiltepec y yagavila_jurisdiccion_nes;conceptos:corregimiento;NEZPTIJC;;NES;;div-nueva-espana;Corregimiento de Tiltepec;[[:conceptos:corregimiento|Corregimiento]] de Tiltepec;False
4391;NES;JCNEZPTL;Corregimiento;Tlahuitoltepec;Tlahuitoltepec y Huitepec;1531;ca;1599;ca;;;;;False;;C;Corr.;tlahuitoltepec y huitepec_jurisdiccion_nes;conceptos:corregimiento;NEZPTLJC;;NES;;div-nueva-espana;Corregimiento de Tlahuitoltepec;[[:conceptos:corregimiento|Corregimiento]] de Tlahuitoltepec;False
4392;NES;JCNEZTAX;Corregimiento;Axalo;Axalo;1578;exact;1599;ca;;;;;False;;C;Corr.;axalo_jurisdiccion_nes;conceptos:corregimiento;NEZTAXJC;;NES;;div-nueva-espana;Corregimiento de Axalo;[[:conceptos:corregimiento|Corregimiento]] de Axalo;False
4393;NES;JCNEZTAY;Corregimiento;Ayutla;Ayutla;1534;exact;1599;ca;;;;;False;;C;Corr.;ayutla_jurisdiccion_nes;conceptos:corregimiento;NEZTAYJC;;NES;;div-nueva-espana;Corregimiento de Ayutla;[[:conceptos:corregimiento|Corregimiento]] de Ayutla;False
4394;NES;JCNEZTCA;Corregimiento;Cacalutla;Cacalutla;1534;exact;1579;not_after;;;;;False;;C;Corr.;cacalutla_jurisdiccion_nes;conceptos:corregimiento;NEZTCAJC;;NES;;div-nueva-espana;Corregimiento de Cacalutla;[[:conceptos:corregimiento|Corregimiento]] de Cacalutla;False
4395;NES;JCNEZTCY;Corregimiento;Cayaco;Cayaco;1575;ca;1599;ca;;;;;False;;C;Corr.;cayaco_jurisdiccion_nes;conceptos:corregimiento;NEZTCYJC;;NES;;div-nueva-espana;Corregimiento de Cayaco;[[:conceptos:corregimiento|Corregimiento]] de Cayaco;False
4396;NES;JCNEZTCG;Corregimiento;Ciguatanejo;Ciguatanejo;1545;exact;1579;not_after;;;;;False;;C;Corr.;ciguatanejo_jurisdiccion_nes;conceptos:corregimiento;NEZTCGJC;;NES;;div-nueva-espana;Corregimiento de Ciguatanejo;[[:conceptos:corregimiento|Corregimiento]] de Ciguatanejo;False
4397;NES;JCNEZTCT;Corregimiento;Ciguatlan;Ciguatlan y Tameluacan;1560;ca;1579;not_after;;;;;False;;C;Corr.;ciguatlan y tameluacan_jurisdiccion_nes;conceptos:corregimiento;NEZTCTJC;;NES;;div-nueva-espana;Corregimiento de Ciguatlan;[[:conceptos:corregimiento|Corregimiento]] de Ciguatlan;False
4398;NES;JCNEZTCM;Corregimiento;Ciutla;Ciutla y Metlapan;1560;ca;1579;not_after;;;;;False;;C;Corr.;ciutla y metlapan_jurisdiccion_nes;conceptos:corregimiento;NEZTCMJC;;NES;;div-nueva-espana;Corregimiento de Ciutla;[[:conceptos:corregimiento|Corregimiento]] de Ciutla;False
4399;NES;JCNEZTCO;Corregimiento;Coyuca;Coyuca;1534;exact;1579;not_after;;;;;False;;C;Corr.;coyuca_jurisdiccion_nes;conceptos:corregimiento;NEZTCOJC;;NES;;div-nueva-espana;Corregimiento de Coyuca;[[:conceptos:corregimiento|Corregimiento]] de Coyuca;False
4400;NES;JCNEZTCU;Corregimiento;Cuacuatlan;Cuacuatlan;1544;ca;1599;ca;;;;;False;;C;Corr.;cuacuatlan_jurisdiccion_nes;conceptos:corregimiento;NEZTCUJC;;NES;;div-nueva-espana;Corregimiento de Cuacuatlan;[[:conceptos:corregimiento|Corregimiento]] de Cuacuatlan;False
4401;NES;JCNEZTME;Corregimiento;Mechia;Mechia;1550;ca;1599;ca;;;;;False;;C;Corr.;mechia_jurisdiccion_nes;conceptos:corregimiento;NEZTMEJC;;NES;;div-nueva-espana;Corregimiento de Mechia;[[:conceptos:corregimiento|Corregimiento]] de Mechia;False
4402;NES;JCNEZTMX;Corregimiento;Mexcaluacan;Mexcaluacan;1545;ca;1579;not_after;;;;;False;;C;Corr.;mexcaluacan_jurisdiccion_nes;conceptos:corregimiento;NEZTMXJC;;NES;;div-nueva-espana;Corregimiento de Mexcaluacan;[[:conceptos:corregimiento|Corregimiento]] de Mexcaluacan;False
4403;NES;JCNEZTNE;Corregimiento;Nexpa;Nexpa;1538;exact;1579;not_after;;;;;False;;C;Corr.;nexpa_jurisdiccion_nes;conceptos:corregimiento;NEZTNEJC;;NES;;div-nueva-espana;Corregimiento de Nexpa;[[:conceptos:corregimiento|Corregimiento]] de Nexpa;False
4404;NES;JCNEZTPA;Corregimiento;Pantla;Pantla y Yautepec;1534;exact;1599;ca;;;;;False;;C;Corr.;pantla y yautepec_jurisdiccion_nes;conceptos:corregimiento;NEZTPAJC;;NES;;div-nueva-espana;Corregimiento de Pantla;[[:conceptos:corregimiento|Corregimiento]] de Pantla;False
4405;NES;JCNEZTPE;Corregimiento;Petatlan;Petatlan;1545;exact;1599;ca;;;;;False;;C;Corr.;petatlan_jurisdiccion_nes;conceptos:corregimiento;NEZTPEJC;;NES;;div-nueva-espana;Corregimiento de Petatlan;[[:conceptos:corregimiento|Corregimiento]] de Petatlan;False
4406;NES;JCNEZTPO;Corregimiento;Pochutla;Pochutla;1560;exact;1599;ca;;;;;False;;C;Corr.;pochutla_jurisdiccion_nes;conceptos:corregimiento;NEZTPOJC;;NES;;div-nueva-espana;Corregimiento de Pochutla;[[:conceptos:corregimiento|Corregimiento]] de Pochutla;False
4407;NES;JCNEZTTE;Corregimiento;Tecomatlan;Tecomatlan;1545;exact;1599;ca;;;;;False;;C;Corr.;tecomatlan_jurisdiccion_nes;conceptos:corregimiento;NEZTTEJC;;NES;;div-nueva-espana;Corregimiento de Tecomatlan;[[:conceptos:corregimiento|Corregimiento]] de Tecomatlan;False
4408;NES;JCNEZTTT;Corregimiento;Texupan;Texupan y Topetina;1534;exact;1599;ca;;;;;False;;C;Corr.;texupan y topetina_jurisdiccion_nes;conceptos:corregimiento;NEZTTTJC;;NES;;div-nueva-espana;Corregimiento de Texupan;[[:conceptos:corregimiento|Corregimiento]] de Texupan;False
4409;NES;JCNEZTXI;Corregimiento;Xiguacan;Xiguacan y Pichique;1544;exact;1579;not_after;;;;;False;;C;Corr.;xiguacan y pichique_jurisdiccion_nes;conceptos:corregimiento;NEZTXIJC;;NES;;div-nueva-espana;Corregimiento de Xiguacan;[[:conceptos:corregimiento|Corregimiento]] de Xiguacan;False
4410;NES;JCNEZTZA;Corregimiento;Zacualpa;Zacualpa y Panutla;1536;exact;1579;not_after;;;;;False;;C;Corr.;zacualpa y panutla_jurisdiccion_nes;conceptos:corregimiento;NEZTZAJC;;NES;;div-nueva-espana;Corregimiento de Zacualpa;[[:conceptos:corregimiento|Corregimiento]] de Zacualpa;False
4411;NES;JCNEZTZO;Corregimiento;Zoyatlan;Zoyatlan y Atlan;1568;exact;1599;ca;;;;;False;;C;Corr.;zoyatlan y atlan_jurisdiccion_nes;conceptos:corregimiento;NEZTZOJC;;NES;;div-nueva-espana;Corregimiento de Zoyatlan;[[:conceptos:corregimiento|Corregimiento]] de Zoyatlan;False
4412;NES;JCNECOAL;Corregimiento;Alima;Alima;1531;not_before;1590;ca;1531;1539;;;False;;C;Corr.;alima_jurisdiccion_nes;conceptos:corregimiento;NECOALJC;;NES;;div-nueva-espana;Corregimiento de Alima;[[:conceptos:corregimiento|Corregimiento]] de Alima;False
4413;NES;JCNECOES;Corregimiento;Escayamoca;Escayamoca;1531;not_before;1590;ca;1531;1539;;;False;;C;Corr.;escayamoca_jurisdiccion_nes;conceptos:corregimiento;NECOESJC;;NES;;div-nueva-espana;Corregimiento de Escayamoca;[[:conceptos:corregimiento|Corregimiento]] de Escayamoca;False
4414;NES;JCNECOIH;Corregimiento;Ixtlahuaca;Ixtlahuaca;1531;not_before;1590;ca;1531;1539;;;False;;C;Corr.;ixtlahuaca_jurisdiccion_nes;conceptos:corregimiento;NECOIHJC;;NES;;div-nueva-espana;Corregimiento de Ixtlahuaca;[[:conceptos:corregimiento|Corregimiento]] de Ixtlahuaca;False
4415;NES;JCNECOTA;Corregimiento;Tamala;Tamala;1531;not_before;1590;ca;1531;1539;;;False;;C;Corr.;tamala_jurisdiccion_nes;conceptos:corregimiento;NECOTAJC;;NES;;div-nueva-espana;Corregimiento de Tamala;[[:conceptos:corregimiento|Corregimiento]] de Tamala;False
4416;NES;JCNECOTC;Corregimiento;Tecoman;Tecoman;1531;not_before;1566;not_after;1531;1539;1546;1566;False;;C;Corr.;tecoman_jurisdiccion_nes;conceptos:corregimiento;NECOTCJC;;NES;;div-nueva-espana;Corregimiento de Tecoman;[[:conceptos:corregimiento|Corregimiento]] de Tecoman;False
4417;NES;JCNECOTP;Corregimiento;Tepetitongo;Tepetitongo;1531;not_before;1590;ca;1531;1539;;;False;;C;Corr.;tepetitongo_jurisdiccion_nes;conceptos:corregimiento;NECOTPJC;;NES;;div-nueva-espana;Corregimiento de Tepetitongo;[[:conceptos:corregimiento|Corregimiento]] de Tepetitongo;False
4418;NES;JCNECOZA;Corregimiento;Zalagua;Zalagua y Tlacatipa;1531;not_before;1566;not_after;1531;1539;1546;1566;False;;C;Corr.;zalagua y tlacatipa_jurisdiccion_nes;conceptos:corregimiento;NECOZAJC;;NES;;div-nueva-espana;Corregimiento de Zalagua;[[:conceptos:corregimiento|Corregimiento]] de Zalagua;False
4419;NES;JCNECOAC;Corregimiento;Acautlan;Acautlan y Chapula;1545;not_after;1590;ca;1540;1545;;;False;;C;Corr.;acautlan y chapula_jurisdiccion_nes;conceptos:corregimiento;NECOACJC;;NES;;div-nueva-espana;Corregimiento de Acautlan;[[:conceptos:corregimiento|Corregimiento]] de Acautlan;False
4420;NES;JCNECOCH;Corregimiento;Chiametla;Chiametla;1545;not_after;1566;not_after;1540;1545;;;False;;C;Corr.;chiametla_jurisdiccion_nes;conceptos:corregimiento;NECOCHJC;;NES;;div-nueva-espana;Corregimiento de Chiametla;[[:conceptos:corregimiento|Corregimiento]] de Chiametla;False
4421;NES;JCNECOIT;Corregimiento;Ixtapa;Ixtapa;1545;not_after;1590;ca;1540;1545;;;False;;C;Corr.;ixtapa_jurisdiccion_nes;conceptos:corregimiento;NECOITJC;;NES;;div-nueva-espana;Corregimiento de Ixtapa;[[:conceptos:corregimiento|Corregimiento]] de Ixtapa;False
4422;NES;JCNECOQU;Corregimiento;Quezalapa;Quezalapa;1545;not_after;1590;ca;1540;1545;;;False;;C;Corr.;quezalapa_jurisdiccion_nes;conceptos:corregimiento;NECOQUJC;;NES;;div-nueva-espana;Corregimiento de Quezalapa;[[:conceptos:corregimiento|Corregimiento]] de Quezalapa;False
4423;NES;JCNECOTT;Corregimiento;Tecpa;Tecpa y Tepetlazuneca;1545;not_after;1590;ca;1540;1545;;;False;;C;Corr.;tecpa y tepetlazuneca_jurisdiccion_nes;conceptos:corregimiento;NECOTTJC;;NES;;div-nueva-espana;Corregimiento de Tecpa;[[:conceptos:corregimiento|Corregimiento]] de Tecpa;False
4424;NES;JCNECOXO;Corregimiento;Xocotlan;Xocotlan;1545;not_after;1590;ca;1540;1545;;;False;;C;Corr.;xocotlan_jurisdiccion_nes;conceptos:corregimiento;NECOXOJC;;NES;;div-nueva-espana;Corregimiento de Xocotlan;[[:conceptos:corregimiento|Corregimiento]] de Xocotlan;False
4425;NES;JCNECOXU;Corregimiento;Xuluapa;Xuluapa;1567;not_after;1590;ca;1546;1567;;;False;;C;Corr.;xuluapa_jurisdiccion_nes;conceptos:corregimiento;NECOXUJC;;NES;;div-nueva-espana;Corregimiento de Xuluapa;[[:conceptos:corregimiento|Corregimiento]] de Xuluapa;False
4426;NES;JCNECOTC;Corregimiento;Tecoman;Tecoman, Zalagua y Chiametla;1567;not_after;1590;ca;1547;1567;;;False;;C;Corr.;tecoman_jurisdiccion_nes;conceptos:corregimiento;NECOTCJC;;NES;;div-nueva-espana;Corregimiento de Tecoman;[[:conceptos:corregimiento|Corregimiento]] de Tecoman;False
4427;NES;JUNEMXAQ;Corregimiento;Atitalaquia;Atitalaquia;1531;not_before;1670;not_after;1531;1533;;;False;;C;Corr.;atitalaquia_jurisdiccion_nes;conceptos:corregimiento;NEMXAQJU;;NES;;div-nueva-espana;Corregimiento de Atitalaquia;[[:conceptos:corregimiento|Corregimiento]] de Atitalaquia;False
4428;NES;JUNEMXCH;Corregimiento;Chalco;Chalco;1533;exact;1550;not_before;;;1550;1558;False;;C;Corr.;chalco_jurisdiccion_nes;conceptos:corregimiento;NEMXCHJU;;NES;;div-nueva-espana;Corregimiento de Chalco;[[:conceptos:corregimiento|Corregimiento]] de Chalco;False
4429;NES;JUNEPUHN;Corregimiento;Metateyuca;Xicotepec y Metateyuca;1565;not_after;1579;ca;;;;;False;;C;Corr.;huauchinango_jurisdiccion_nes;conceptos:corregimiento;NEPUHNJU;;NES;;div-nueva-espana;Corregimiento de Metateyuca;[[:conceptos:corregimiento|Corregimiento]] de Metateyuca;False
4430;NES;JUNEVCPN;Jurisdiccion;Panuco;Panuco;1522;exact;1526;exact;;;;;False;;Jur.;Jur.;panuco_jurisdiccion_nes;conceptos:jurisdiccion;NEVCPNJU;;NES;;div-nueva-espana;Jurisdiccion de Panuco;[[:conceptos:jurisdiccion|Jurisdiccion]] de Panuco;False
4431;NES;JCNEMITU;Corregimiento;Tuzantla;Tuzantla;1585;not_after;1599;ca;;;;;True;JUNEMXTE;C;C;tuzantla_jurisdiccion_nes;conceptos:agregado;NEMITUJC;nes_guanajuato_yurirapundaro;NES;Guanajuato;div-nueva-espana;Corregimiento agregado de Tuzantla;[[:conceptos:agregado|Corregimiento agregado]] de Tuzantla;False
4432;NES;JCNEMITU;Partido;Tuzantla;Tuzantla;1600;ca;9999;end;;;1742;;False;;Part.;Part.;tuzantla_jurisdiccion_nes;conceptos:partido;NEMITUJC;;NES;;div-nueva-espana;Partido de Tuzantla;[[:conceptos:partido|Partido]] de Tuzantla;False
4434;NES;JUNEOAMI;Corregimiento;Miahuatlan;Miahuatlan;1599;ca;1645;arbitrary;;;;;False;;C;Corr.;miahuatlan_jurisdiccion_nes;conceptos:corregimiento;NEOAMIJU;;NES;;div-nueva-espana;Corregimiento de Miahuatlan;[[:conceptos:corregimiento|Corregimiento]] de Miahuatlan;False
4435;NES;JCNEVCTC;Corregimiento;Cetusco;Cetusco;1533;exact;1543;exact;;;;;False;;C;Corr.;tonatico y cetusco_jurisdiccion_nes;conceptos:corregimiento;NEVCTCJC;;NES;;div-nueva-espana;Corregimiento de Cetusco;[[:conceptos:corregimiento|Corregimiento]] de Cetusco;False
4436;NES;JCNEVCTC;Corregimiento;Tonatico;Tonatico y Cetusco;1544;exact;1599;ca;;;;;False;;C;Corr.;tonatico y cetusco_jurisdiccion_nes;conceptos:corregimiento;NEVCTCJC;;NES;;div-nueva-espana;Corregimiento de Tonatico;[[:conceptos:corregimiento|Corregimiento]] de Tonatico;False
4437;NES;JUNEPUAM;Corregimiento;Guatinchan;Guatinchan;1542;exact;1574;exact;;;;;False;;C;C;amozoc_jurisdiccion_nes;conceptos:corregimiento;NEPUAMJU;;NES;;div-nueva-espana;Corregimiento de Guatinchan;[[:conceptos:corregimiento|Corregimiento]] de Guatinchan;False
4440;NES;JUNEGJSM;Alcaldia Mayor;San Miguel;San Miguel;1555;exact;1561;not_after;;;;;False;;AM;AM;san miguel el grande_jurisdiccion_nes;conceptos:alcaldia_mayor;NEGJSMJU;nes_guanajuato_san miguel el grande;NES;Guanajuato;div-nueva-espana;Alcaldia Mayor de San Miguel;[[:conceptos:alcaldia_mayor|Alcaldia Mayor]] de San Miguel;False
4441;GDJ;PTGDDUSO;Alcaldia Mayor;Saltillo;Saltillo;1591;not_before;1699;ca;;;;;False;;AM;AM;saltillo_partido_gdj;conceptos:alcaldia_mayor;GDDUSOPT;;GDJ;;div-nueva-vizcaya;Alcaldia Mayor de Saltillo;[[:conceptos:alcaldia_mayor|Alcaldia Mayor]] de Saltillo;False
4442;GDJ;PTGDDUSO;Jurisdiccion;Saltillo;Saltillo;1582;exact;1590;not_before;;;;;False;;Jur.;Jur.;saltillo_partido_gdj;conceptos:jurisdiccion;GDDUSOPT;;GDJ;;div-nueva-vizcaya;Jurisdiccion de Saltillo;[[:conceptos:jurisdiccion|Jurisdiccion]] de Saltillo;False
4443;NES;JUNEPUTC;Alcaldia Mayor;Tecali;Tecali;1664;exact;1687;not_after;;;1684;1687;False;;AM;AM;tecali_jurisdiccion_nes;conceptos:alcaldia_mayor;NEPUTCJU;nes_puebla_tecali;NES;Puebla;div-nueva-espana;Alcaldia Mayor de Tecali;[[:conceptos:alcaldia_mayor|Alcaldia Mayor]] de Tecali;False
4444;NES;JUNEPUTC;Alcaldia Mayor;Tecali;Tecali;1688;not_after;1716;not_before;1685;1688;1716;1725;True;JUNEPUTP;AM;AM;tecali_jurisdiccion_nes;conceptos:alcaldia_mayor;NEPUTCJU;nes_puebla_tecali;NES;Puebla;div-nueva-espana;Alcaldia Mayor agregada de Tecali;[[:conceptos:alcaldia_mayor|Alcaldia Mayor agregada]] de Tecali;False
4445;NES;JUNEPUTS;Corregimiento;Tepexi de la Seda;Tepexi de la Seda;1542;not_before;1664;not_before;;;;;False;;C;Corr.;tepexi de la seda_jurisdiccion_nes;conceptos:corregimiento;NEPUTSJU;;NES;;div-nueva-espana;Corregimiento de Tepexi de la Seda;[[:conceptos:corregimiento|Corregimiento]] de Tepexi de la Seda;False
4446;NES;JCNEOATI;Corregimiento;Tilantongo;Tilantongo;1566;exact;1688;ca;;;;;False;;C;Corr.;tilantongo_jurisdiccion_nes;conceptos:corregimiento;NEOATIJC;;NES;;div-nueva-espana;Corregimiento de Tilantongo;[[:conceptos:corregimiento|Corregimiento]] de Tilantongo;False
4448;NES;JCNEMXTC;Corregimiento;Tlacozautitlan;Tlacozautitlan;1561;not_before;1599;ca;1561;1569;;;False;;C;Corr.;tlacozautitlan_jurisdiccion_nes;conceptos:corregimiento;NEMXTCJC;;NES;;div-nueva-espana;Corregimiento de Tlacozautitlan;[[:conceptos:corregimiento|Corregimiento]] de Tlacozautitlan;False
4450;NES;PTNEMXTP;Corregimiento;Tetepango;Tetepango;1558;ca;1590;not_after;;;1587;1590;True;JUNEMXTP;AM;AM;tetepango_partido_nes;conceptos:agregado;NEMXTPPT;;NES;;div-nueva-espana;Corregimiento agregado de Tetepango;[[:conceptos:agregado|Corregimiento agregado]] de Tetepango;False
4451;NES;PTNEMXTP;Partido;Tetepango;Tetepango;1531;ca;1557;ca;;;;;False;JUNEMXTP;Jur.;Jur.;tetepango_partido_nes;conceptos:cabecera;NEMXTPPT;nes_mexico_tetepango;NES;Mexico;div-nueva-espana;Partido cabecera de Tetepango;[[:conceptos:cabecera|Partido cabecera]] de Tetepango;True
4452;NES;JCNEMXSY;Corregimiento;Sayula;Sayula;1551;ca;1599;ca;;;;;False;;C;Corr.;sayula_jurisdiccion_nes;conceptos:corregimiento;NEMXSYJC;;NES;;div-nueva-espana;Corregimiento de Sayula;[[:conceptos:corregimiento|Corregimiento]] de Sayula;False
4453;NES;JCNEMXYE;Corregimiento;Yetecomac;Yetecomac;1558;ca;1590;not_after;;;;;False;;C;C;yetecomac_jurisdiccion_nes;conceptos:agregado;NEMXYEJC;;NES;;div-nueva-espana;Corregimiento agregado de Yetecomac;[[:conceptos:agregado|Corregimiento agregado]] de Yetecomac;False
4454;NES;JUNEMXTP;Alcaldia Mayor;Minas de Tornacustla;Minas de Tornacustla;1558;ca;1599;arbitrary;;;1654;1656;False;;AM;AM;tetepango_jurisdiccion_nes;conceptos:alcaldia_mayor;NEMXTPJU;;NES;;div-nueva-espana;Alcaldia Mayor de Minas de Tornacustla;[[:conceptos:alcaldia_mayor|Alcaldia Mayor]] de Minas de Tornacustla;False
4455;NES;JCNEVCTE;Corregimiento;Tezayuca;Tezayuca;1534;ca;1550;arbitrary;;;1535;1557;False;;C;Corr.;tezayuca_jurisdiccion_nes;conceptos:corregimiento;NEVCTEJC;;NES;;div-nueva-espana;Corregimiento de Tezayuca;[[:conceptos:corregimiento|Corregimiento]] de Tezayuca;False
4457;NES;JUNEVCCS;Corregimiento;Guaspaltepec;Cosamaloapan y Guaspaltepec;1600;ca;1651;not_before;;;;;False;;C;C;cosamaloapan_jurisdiccion_nes;conceptos:corregimiento;NEVCCSJU;;NES;;div-nueva-espana;Corregimiento de Guaspaltepec;[[:conceptos:corregimiento|Corregimiento]] de Guaspaltepec;False
4458;NES;JUNEMIPE;Corregimiento;Periban;Periban;1583;not_before;1586;not_after;;;;;False;;C;Corr.;periban_jurisdiccion_nes;conceptos:corregimiento;NEMIPEJU;;NES;;div-nueva-espana;Corregimiento de Periban;[[:conceptos:corregimiento|Corregimiento]] de Periban;False
4459;NES;JUNEMIPE;Corregimiento;Periban;Periban;1591;not_before;1599;arbitrary;;;;;False;;C;Corr.;periban_jurisdiccion_nes;conceptos:corregimiento;NEMIPEJU;;NES;;div-nueva-espana;Corregimiento de Periban;[[:conceptos:corregimiento|Corregimiento]] de Periban;False
4460;NES;JUNEPUTL;Jurisdiccion;Villa de San Luis;Villa de San Luis;1522;ca;1531;not_after;;;;;False;;Jur.;Jur.;tlapa_jurisdiccion_nes;conceptos:jurisdiccion;NEPUTLJU;;NES;;div-nueva-espana;Jurisdiccion de Villa de San Luis;[[:conceptos:jurisdiccion|Jurisdiccion]] de Villa de San Luis;False
4461;NES;JUNEPUIG;Alcaldia Mayor;Xalapa;Xalapa, Cintla y Acatlan;1558;exact;1700;arbitrary;;;;;False;;AM;AM;igualapa_jurisdiccion_nes;conceptos:alcaldia_mayor;NEPUIGJU;nes_puebla_igualapa;NES;Puebla;div-nueva-espana;Alcaldia Mayor de Xalapa;[[:conceptos:alcaldia_mayor|Alcaldia Mayor]] de Xalapa;False
4462;NES;JUNEPUHN;Corregimiento;Metateyuca;Metateyuca;1534;exact;1564;not_after;;;;;False;;C;C;huauchinango_jurisdiccion_nes;conceptos:corregimiento;NEPUHNJU;;NES;;div-nueva-espana;Corregimiento de Metateyuca;[[:conceptos:corregimiento|Corregimiento]] de Metateyuca;False
4463;NES;JUNEMIPA;Jurisdiccion;Michoacan;Michoacan;1538;exact;1550;exact;;;;;False;;Jur.;Jur.;patzcuaro_jurisdiccion_nes;conceptos:jurisdiccion;NEMIPAJU;;NES;;div-nueva-espana;Jurisdiccion de Michoacan;[[:conceptos:jurisdiccion|Jurisdiccion]] de Michoacan;False
4465;NES;JUNEMIVA;Corregimiento;Tzintzuntzan;Tzintzuntzan;1531;exact;1550;ca;;;;;True;JUNEMIVA;C;C;valladolid_jurisdiccion_nes;conceptos:corregimiento;NEMIVAJU;;NES;;div-nueva-espana;Corregimiento de Tzintzuntzan;[[:conceptos:corregimiento|Corregimiento]] de Tzintzuntzan;False
4467;NES;JUNEMICR;Corregimiento;Matalcingo;Matalcingo;1536;not_before;1563;exact;1536;1545;;;False;;C;Corr.;charo_jurisdiccion_nes;conceptos:corregimiento;NEMICRJU;;NES;;div-nueva-espana;Corregimiento de Matalcingo;[[:conceptos:corregimiento|Corregimiento]] de Matalcingo;False
4468;NES;JUNEMICR;Corregimiento;Charo;Charo;1564;not_before;1569;not_before;;;;;False;;C;C;charo_jurisdiccion_nes;conceptos:corregimiento;NEMICRJU;nes_michoacan_charo;NES;Michoacan;div-nueva-espana;Corregimiento de Charo;[[:conceptos:corregimiento|Corregimiento]] de Charo;False
4470;NES;JCNEMIOZ;Corregimiento;Taimeo;Taimeo;1551;ca;1564;not_after;1550;1551;;;False;;C;Corr.;taimeo_jurisdiccion_nes;conceptos:corregimiento;NEMIOZJC;;NES;;div-nueva-espana;Corregimiento de Taimeo;[[:conceptos:corregimiento|Corregimiento]] de Taimeo;False
4471;NES;JCNEMIOZ;Corregimiento;Taimeo;Taimeo;1565;not_after;1592;not_after;;;;;True;JUNEMITP;C;Corr.;taimeo_jurisdiccion_nes;conceptos:agregado;NEMIOZJC;;NES;;div-nueva-espana;Corregimiento agregado de Taimeo;[[:conceptos:agregado|Corregimiento agregado]] de Taimeo;False
4472;NES;JUNESLVE;Alcaldia Mayor;Venado;Venado y La Hedionda;1770;not_after;1786;exact;;;;;False;;AM;AM;venado_jurisdiccion_nes;conceptos:alcaldia_mayor;NESLVEJU;nes_san luis potosi_salinas de peñon blanco;NES;San Luis Potosi;div-nueva-espana;Alcaldia Mayor de Venado;[[:conceptos:alcaldia_mayor|Alcaldia Mayor]] de Venado;False
